frame,ball_x,410_x,1942_x,1943_x,1944_x,6052_x,7202_x,10098_x,14540_x,18278_x,23700_x,30862_x,ball_y,410_y,1942_y,1943_y,1944_y,6052_y,7202_y,10098_y,14540_y,18278_y,23700_y,30862_y,10098_vx,10098_vy,14540_vx,14540_vy,18278_vx,18278_vy,1942_vx,1942_vy,1943_vx,1943_vy,1944_vx,1944_vy,23700_vx,23700_vy,30862_vx,30862_vy,410_vx,410_vy,6052_vx,6052_vy,7202_vx,7202_vy,Time [s]
11,26.241754346781406,34.037612026662885,25.524946708433575,22.650871173509266,10.941542544306948,34.62782899707389,36.917318267926,36.47875886597919,39.391215040956084,38.7279308256869,-39.56019100928498,40.09120655643548,10.423177204005084,6.607523528786412,17.2477753248261,5.435911694987887,6.308154274020331,12.710586326050505,-4.18488878520121,-0.8577364759820293,2.502813787001916,31.41738399997307,-6.272045438998748,7.315852378685223,-4.4982694923223825,-0.47600396651994786,-4.246599178334743,-0.2653509457743639,-2.141897609094099,-0.5375306137750511,-1.462982378154172,0.45995155196083354,-3.561907529844796,0.7895363883911217,-4.3695197507808,-2.751909417926271,0.016518334169960878,0.008191329922066106,-4.320942885786677,-0.4551005885706161,-1.412661241961339,-0.006377821017734053,-3.9998497898578274,0.5214163671259848,-5.355405248851779,-1.4897338485045628,0.55
12,26.2915901240425,33.95638595839633,25.438462158902958,22.471729432008186,10.721564125358743,34.423262378299555,36.64217171695889,36.24723955148829,39.1724784819247,38.61812795642112,-39.55967861336667,39.87592692490715,9.962432848966888,6.603291369517255,17.263883958872032,5.466702433333229,6.170369644292236,12.731603659672551,-4.253038952092229,-0.8835689979892897,2.4884121205765344,31.390686298734085,-6.27179134533683,7.293097349256693,-4.625270562033036,-0.5136624322268352,-4.369991449535482,-0.28725988906688016,-2.194720560111157,-0.5340423056889421,-1.7193237295280084,0.3280745775458829,-3.585148416246093,0.6236548251865719,-4.397062939164128,-2.7545983551024023,0.010809448139517432,0.005360332045335321,-4.306137593553773,-0.45510058857064406,-1.6191452734697571,-0.08082669458444669,-4.089765748559598,0.42585858441558594,-5.496768350714863,-1.3707425487945963,0.6000000000000001
13,26.339604227983322,33.86497009085088,25.339419723330774,22.291367806531404,10.500271182986372,34.2142391272633,36.360111077614306,36.00949807670653,38.94769080261061,38.505717360234605,-39.55943762350556,39.6613739339158,9.51853032413897,6.595432178839727,17.273546291612913,5.4893950949753245,6.032477923691823,12.747980901958458,-4.315433034272122,-0.9112097430839361,2.4729343429725215,31.36416080587668,-6.271671840098598,7.2703423198281625,-4.749713767850818,-0.5498268939747093,-4.491013855190086,-0.30878211263894906,-2.246875098526126,-0.5305981380578726,-1.9704814503594594,0.1991485514444337,-3.6095460957599403,0.461693291121887,-4.423353407647293,-2.756740172548846,0.005381326995888001,0.0026685635723262217,-4.291604782814764,-0.4551005885706719,-1.8229412590476506,-0.15336732275181522,-4.178898393797681,0.33305675769248916,-5.635050118264176,-1.2556208545716936,0.65
14,26.38579665860392,33.76349882632309,25.228078583244113,22.109728457423365,10.2777263531848,34.00079840963834,36.07129041660797,35.76566233482846,38.71697049629107,38.39073245775744,-39.55945400145728,39.447533959386696,9.091469629521338,6.584041369023797,17.276909870464394,5.504185681371196,5.894506468205564,12.759855850707565,-4.372264512015196,-0.9405840110680126,2.4563997901759387,31.337805314378105,-6.271679961813831,7.247587290399618,-4.871599109776342,-0.5844973517633081,-4.609666395299305,-0.3299176164904731,-2.298361224338967,-0.5271981108815078,-2.2164555406491253,0.07317347365646548,-3.635100568386044,0.30365178619723704,-4.4483911562301754,-2.7583348702655295,0.0002339707389507695,0.00011602450315300336,-4.277344453569123,-0.4551005885706312,-2.0240491986948372,-0.22399970551986512,-4.267247725571933,0.24301088695657255,-5.770250551499619,-1.1443687658356054,0.7000000000000001
15,26.43016741590423,33.65210656710947,25.10469792017005,21.926753545028383,10.05399227194916,33.782979391097854,35.7758638006555,35.515860219048726,38.48043605624336,38.273206669619746,-39.55971370897752,39.234393377245226,8.681250765113953,6.569214352339439,17.274122242842132,5.511270193977814,5.75648263381997,12.767366303719234,-4.4237268655958335,-0.9716171017435626,2.4388277981728184,31.311617617215596,-6.271808749012326,7.224832260971078,-4.9909265878092,-0.6176738055928247,-4.72594906986233,-0.35066640062146753,-2.349178937549904,-0.5238422241600611,-2.457246000396337,-0.04985065581811304,-3.661811834124852,0.1495303104123278,-4.472176184913092,-2.7593824482524987,-0.004632620631233361,-0.0022972851622655413,-4.263356605817157,-0.4551005885706187,-2.222469092411704,-0.2927238428885255,-4.354813743882622,0.15572097220804942,-5.902369650421763,-1.0369862825866325,0.75
16,26.472716499884314,33.53092771550649,24.9695369156358,21.742385229690804,9.829131575274356,33.560821237315,35.473985296472634,35.260219622562005,38.238205975744854,38.15317341645164,-39.56020270782192,39.0219385634166,8.287873730916843,6.5510465410566106,17.26533095616183,5.510844634252191,5.618433776521499,12.770650058792844,-4.470013575288369,-1.0042343149126545,2.420237702949165,31.2855955073664,-6.272051240223896,7.202077231542548,-5.107696201949657,-0.6493562554631762,-4.8398618788796455,-0.37102846503195763,-2.399328238158692,-0.5205304778934001,-2.6928528296014265,-0.16992383697905813,-3.6896798929760273,-0.0006711362326048131,-4.494708493695947,-2.7598829065096555,-0.009218447114704983,-0.004571365424015688,-4.249641239558762,-0.4551005885706212,-2.418200940197985,-0.35953973485782137,-4.441596448729704,0.07118701344683337,-6.031407415029894,-0.9334734048246598,0.8
17,26.51344391054413,33.400096673810786,24.82285475116833,21.556565671755095,9.603206899155417,33.334363113962986,35.16580897077508,34.998868438562845,37.99039874807264,38.03066611888316,-39.56090695974617,38.81015589382627,7.911338526930027,6.52963334744529,17.250683557839157,5.503105003651332,5.480387252296686,12.769844913727756,-4.511318121367141,-1.038360950377274,2.4006488404910296,31.2597367778078,-6.272400473978361,7.179322202114032,-5.22190795219765,-0.6795447013743892,-4.9514048223512725,-0.39100380972186344,-2.448809126165494,-0.517262872081657,-2.923276028264417,-0.28704606982666453,-3.7187047449395703,-0.14695255373759164,-4.515988082578585,-2.7598362450370977,-0.013523508711362608,-0.006706216281820841,-4.236198354794039,-0.45510058857061864,-2.611244742053539,-0.42444738142782673,-4.527595840113037,-0.010590989327253358,-6.157363845324519,-0.8338301325496339,0.8500000000000001
18,26.55234964788373,33.25974784431879,24.664910608294857,21.369237031565568,9.376280879587366,33.10364418671497,34.85148889027838,34.73193456024597,37.73713286650427,37.90571819754443,-39.56181242650591,38.599031744399475,7.551645153153477,6.505070183775428,17.23032759528976,5.4882473036322015,5.342370417131956,12.765088666323322,-4.547833984106531,-1.073922307939518,2.380080546784402,31.234039221517047,-6.272849488805541,7.156567172685507,-5.333561838553139,-0.7082391433264514,-5.06057790027705,-0.4105924346912662,-2.4976216015701063,-0.5140394067248215,-3.148515596385306,-0.401217354360749,-3.748886390015806,-0.28931394210273603,-4.536014951560899,-2.759242463834734,-0.017547805421328024,-0.00870183773587639,-4.223027951522868,-0.45510058857059327,-2.8016004979786704,-0.48744678259837626,-4.612811918032784,-0.08961303611403282,-6.280238941305518,-0.738056465761629,0.9
19,26.589433711903062,33.11001562932704,24.49596366854246,21.180341469466576,9.148416152565161,32.86870362124416,34.53117912169843,34.45954588080591,37.47852682431682,37.77836307306558,-39.56290506985682,38.38855249106158,7.208793609587193,6.477452462317017,17.204410615929362,5.466467535651817,5.204410627013857,12.756519114378943,-4.57975464378086,-1.1108436874014014,2.358552157815349,31.208500631471395,-6.273391323235235,7.133812143256976,-5.442657861016002,-0.7354395813192792,-5.167381112656974,-0.42979433994017985,-2.545765664372773,-0.5108600818227413,-3.3685715339639124,-0.5124376905814032,-3.7802248282043687,-0.4277553013278912,-4.554789100643391,-2.758101562902663,-0.021291337244580932,-0.010558229786235628,-4.210130029745389,-0.45510058857059055,-2.9892682079733586,-0.5485379383696654,-4.697244682488802,-0.1658791269134799,-6.400032702972768,-0.6461524044605784,0.9500000000000001
20,26.624696102602165,32.95103443113214,24.31627311343823,20.989821145802555,8.919675354083868,32.629580583223735,34.205033731750724,34.18183029343735,37.21469911478766,37.64863416607668,-39.564170851554536,38.178704509737884,6.882783896231171,6.446875595339987,17.17308016717358,5.4379617011671675,5.066535237928838,12.74427405569392,-4.6072735806644936,-1.1490503885649723,2.3360830095698693,31.1831188006481,-6.2740190157972355,7.111057113828446,-5.549196019586424,-0.7611460153530112,-5.2718144594911704,-0.44860952546854993,-2.593241314573495,-0.5077248973755386,-3.5834438410005007,-0.6207070784885256,-3.812720059505412,-0.5622766314131611,-4.572310529825611,-2.7564135422407876,-0.024754104181060443,-0.012275392432769138,-4.197504589461178,-0.4551005885705906,-3.1742478720372387,-0.6077208487415877,-4.780894133481194,-0.23938926172562994,-6.516745130326331,-0.5581179486466199,1.0
21,26.65813681998098,32.78293865203055,24.126098124509255,20.797618220917833,8.690121120138485,32.38631423832687,33.87320678715104,33.898915691334864,36.9457682311941,37.5165648972079,-39.56559573335475,37.96947417635369,6.573616013085433,6.413434995114366,17.13648379643813,5.402925801635238,4.928771605863407,12.728491288067653,-4.630584275031766,-1.1884677112322706,2.3126924380339955,31.157891522024418,-6.274725605021388,7.088302084399911,-5.653176314264261,-0.785358445427674,-5.3738779407792725,-0.4670379912764449,-2.6400485521718857,-0.5046338533831523,-3.7931325174947754,-0.7260255180822786,-3.8463720839188946,-0.6928779323586017,-4.588579239107576,-2.754178401849241,-0.027936106230766544,-0.013853325675565737,-4.185151630670864,-0.4551005885706337,-3.356539490170798,-0.664995513714189,-4.86376027100991,-0.3101434405505795,-6.6303762233663095,-0.47395309831961074,1.05
22,26.68975586403956,32.605862694318795,23.92569788328268,20.603674855156854,8.459816086723972,32.13894375222677,33.53585235461503,33.610929967693124,36.67185266681342,37.382188687089275,-39.56716567701312,37.76084786683434,6.281289960149975,6.377226073910056,17.09476905113864,5.361555838513052,4.791147086804037,12.709308609299516,-4.649880207157036,-1.2290209552053104,2.2883997791937554,31.132816588577636,-6.2755041294375085,7.065547054971371,-5.754598745049719,-0.8080768715431029,-5.473571556521973,-0.4850797373637533,-2.6861873771682916,-0.5015869498456635,-3.9976375634469212,-0.8283930093624801,-3.8811809014449286,-0.8195592041640485,-4.60359522848958,-2.7513961417278106,-0.030837343393760163,-0.015292029514546765,-4.1730711533741225,-0.4551005885705907,-3.536143062373693,-0.7203619332873782,-4.945843095074868,-0.378141663388202,-6.74092598209236,-0.3936578534795844,1.1
23,26.71955323477793,32.41994096029346,23.715331571285624,20.40793320886391,8.228822889835392,31.88750829059658,33.19312450085842,33.318001015706756,36.393070914922944,37.24553895635091,-39.56886664428529,37.552811957105185,6.0058057374247875,6.338344243997055,17.048083478690845,5.314047813257584,4.653689036737223,12.686863817188874,-4.665354857314686,-1.2706354202862085,2.2632243690351723,31.10789179328496,-6.276347627575365,7.042792025542841,-5.853463311942671,-0.8293012936993798,-5.570895306718638,-0.502734763730561,-2.73165778956273,-0.4985841867629911,-4.196958978857026,-0.9278095523293015,-3.9171465120833204,-0.9423204468296019,-4.617358497971296,-2.748066761876736,-0.03345781567000066,-0.016591503949702057,-4.161263157570911,-0.4551005885706465,-3.71305858864598,-0.7738201074612608,-5.0271426056763,-0.4433839302386287,-6.848394406505086,-0.317232214126533,1.1500000000000001
24,26.747528932196037,32.22530785225101,23.495258370045157,20.21033544238348,7.997204165467765,31.632047019109518,32.84517729259687,33.02025672857035,36.1095414687999,37.106649125623,-39.57068459692694,37.34535282309147,5.747163344909871,6.296884917645324,16.99657462651036,5.2605977273258215,4.516424811649451,12.661294709535053,-4.677201705779005,-1.31323640627696,2.237185543544274,31.083114929123695,-6.277249137964809,7.02003699611431,-5.949770014943098,-0.849031711896534,-5.6658491913693485,-0.5200030703768084,-2.7764597893549987,-0.49562556413514497,-4.391096763724979,-1.0242751469825706,-3.954268915834129,-1.0611616603552725,-4.629869047552991,-2.744190262295827,-0.03579752305952865,-0.017751748981214323,-4.14972764326133,-0.4551005885706464,-3.8872860689878546,-0.8253700362357563,-5.1076588028140115,-0.5058702411016468,-6.95278149660396,-0.2446761802604641,1.2000000000000002
25,26.77368295629386,32.022097772487996,23.265737461088435,20.010823716059843,7.765022549616013,31.37259910343877,32.49216479654606,32.717824999478566,35.82138282172158,36.96555261553553,-39.572605496693726,37.13845684071853,5.505362782605235,6.252943507124845,16.940390042012893,5.2014015821747845,4.379381767527223,12.632739084137452,-4.685614232824386,-1.356749212979604,2.2103026387070885,31.058483789071065,-6.278201699135632,6.9972819666858,-6.04351885405079,-0.8672681261345081,-5.758433210474292,-0.5368846573025821,-2.8205933765452422,-0.49271108196223706,-4.580050918050629,-1.11778979332245,-3.99254811269751,-1.1760828447410097,-4.6411268772344485,-2.7397666429852414,-0.037856465562323846,-0.01877276460893639,-4.138464610445241,-0.45510058857059055,-4.058825503399014,-0.8750117196110296,-5.187391686487937,-0.5656005959774442,-7.054087252389139,-0.17598975188150226,1.25
26,26.79801530707149,31.810445123300944,23.0270280259425,19.809340190237414,7.532340678275208,31.109203709257454,32.13424107942165,32.41083372162598,35.5287134669653,36.82228284671862,-39.57461530534132,36.93211038591176,5.280404050510868,6.206615424705576,16.879677272614106,5.136655379261456,4.242587260356999,12.601334738795423,-4.690785918725147,-1.4010991401961843,2.182594990509653,31.033996166104348,-6.279198349617631,6.97452693725725,-6.134709829266293,-0.8840105364134834,-5.848647364033567,-0.5533795245077969,-2.8640585511333168,-0.4898407402442065,-4.7638214418340885,-1.2083534913487473,-4.0319841026733005,-1.2870839999868413,-4.651131987015872,-2.7347959039448186,-0.03963464317830502,-0.019654550832754067,-4.127474059122825,-0.4551005885705627,-4.227676891879739,-0.9227451575868271,-5.266341256698458,-0.6225749948659648,-7.152311673860579,-0.11117292898947488,1.3
27,26.82052598452882,31.590484306986394,22.779389246134485,19.60582702526061,7.29922118744032,30.84190000223883,31.771560207939338,32.099410788207265,35.23165189780839,36.67687323980243,-39.57669998462537,36.72629983459642,5.072287148626772,6.157996082657473,16.81458386572968,5.066555120042822,4.106068646125299,12.567219471308343,-4.692910243755656,-1.4462114877287593,2.1540819349379863,31.0096498532008,-6.2802321279406605,6.95177190782872,-6.223342940589205,-0.899258942733142,-5.9364916520470565,-0.5694876719924837,-2.9068553131194674,-0.48701453898089103,-4.942408335075674,-1.295966241061696,-4.0725768857615225,-1.3941651260927914,-4.659884376897134,-2.7292780451746474,-0.04113205590761433,-0.020397107652916052,-4.116755989293963,-0.45510058857057817,-4.393840234429853,-0.9685703501633218,-5.344507513445143,-0.6767934377672652,-7.247454761018663,-0.05022571158434628,1.35
28,26.84121498866592,31.362349725840897,22.523080303191534,19.400226381473704,7.065726713106428,30.57072714805609,31.404276248814842,31.783684092417086,34.9303166075281,36.529357215417065,-39.57884549630156,36.52101156269786,4.881012076952957,6.107180893250505,16.745257368775274,4.991296805975884,3.969853280818572,12.530531079475548,-4.692180688190292,-1.4920115553793485,2.1247828079780917,30.985442643337635,-6.2812960726345155,6.929016878400204,-6.309418188019529,-0.9130133450936762,-6.02196607451459,-0.5852090997566506,-2.9489836625036716,-0.48423247817255405,-5.115811597774802,-1.3806280424610817,-4.114326461962343,-1.4973262230588071,-4.667384046878366,-2.723213066674752,-0.04234870375017052,-0.021000435069285277,-4.1063104009588125,-0.45510058857056296,-4.55731553104945,-1.012487297340444,-5.4218904567282085,-0.7282559246812124,-7.339516513862931,0.006851900333652457,1.4000000000000001
29,26.860082319482796,31.126175782160885,22.25836037864075,19.192480419221198,6.8319198912684165,30.295724312382312,31.032543268763828,31.46378152744992,34.62482608940167,36.379768194192614,-39.58103780212553,36.31623194614135,4.706578835489412,6.0542652687546665,16.67184532916658,4.911076438517657,3.8339685204233507,12.491407361096428,-4.688790732303352,-1.5384246429500297,2.0947169456160264,30.961372329492164,-6.282383222228972,6.906261848971674,-6.392935571557405,-0.9252737434951273,-6.10507063143637,-0.6005438078003039,-2.9904435992855625,-0.48149455781901274,-5.284031229931937,-1.4623388955470669,-4.1572328312755085,-1.596567290884914,-4.673630996959282,-2.716600968445133,-0.043284586705993874,-0.021464533081887123,-4.0961372941169465,-0.4551005885706464,-4.718102781738448,-1.0544959991182596,-5.498490086547624,-0.7769624556079586,-7.428496932393306,0.06005990676469915,1.4500000000000002
30,26.877127976979384,30.88209687824301,21.98548865400914,18.982531298847377,6.597863357921396,30.01693066089078,30.656515334501886,31.139830986500534,34.315298836706475,36.2281395967591,-39.58326286385296,36.1119473608523,4.548987424236123,5.999344621439892,16.594495294319252,4.8260900191251075,3.698441720926097,12.449986113970331,-4.682933856369207,-1.585376050242808,2.063903683837803,30.937436704641648,-6.283486615253886,6.883506819543139,-6.473895091202722,-0.9360401379373718,-6.1858053228122225,-0.6154917961234108,-3.0312351234654695,-0.4788007779203491,-5.447067231546894,-1.5410988003194903,-4.2012959937011765,-1.6918883295711542,-4.678625227140126,-2.7094417504856807,-0.04393970477502355,-0.0217894016907267,-4.08623666876902,-0.4551005885705195,-4.876201986496916,-1.0945964554966707,-5.574306402903314,-0.822913030547327,-7.514396016610283,0.1093983077087479,1.5
31,26.892351961155764,30.6302474163837,21.704724310823977,18.770321180696662,6.363619749060337,29.734385359254645,30.276346512744848,30.811960362763518,34.00185334271979,36.074504843746716,-39.5855066432395,35.90814418275588,4.408237843193134,5.942514363576168,16.51335481164898,4.736533549255239,3.5633002383132886,12.406405135896629,-4.674803540662227,-1.6327910770597465,2.032362358629446,30.9136335617633,-6.284599290239059,6.860751790114613,-6.552296746955577,-0.9453125284204242,-6.264170148642448,-0.6300530647260301,-3.0713582350433493,-0.4761511384765525,-5.604919602619701,-1.6169077567785546,-4.246515949239396,-1.7832893391174023,-4.682366737420894,-2.701735412796534,-0.044314057957361014,-0.02197504089574308,-4.0766085249144615,-0.4551005885705779,-5.0316131453248385,-1.1327886664757483,-5.649339405795429,-0.8661076494995202,-7.597213766513448,0.1548671031657785,1.55
32,26.90575427201185,30.37076179887954,21.416326530612256,18.555792225113414,6.129251700680264,29.4481275731471,29.8921908702084,30.480297549433473,33.68460810071885,35.91889735578558,-39.58775510204082,35.7048087877776,4.28433009236041,5.883869907433454,16.42857142857142,4.6426030303650645,3.4285714285714257,12.360802224674666,-4.664593265456741,-1.6805950232028986,2.000112305976982,30.88996069383441,-6.285714285714293,6.837996760686074,-6.628140538816094,-0.953090914944436,-6.340165108926765,-0.644227613608092,-3.1108129340191644,-0.47354563948756234,-5.757588343150268,-1.6897657649240478,-4.292892697889945,-1.8707703195237744,-4.684855527801576,-2.693481955377555,-0.04440764625294542,-0.022021450696994654,-4.067252862553741,-0.4551005885705908,-5.184336258222181,-1.1690726320554545,-5.723589095223869,-0.9065463124643869,-7.676950182103065,0.196466293135913,1.6
33,26.194693646745673,30.103774428027023,21.120554494901086,18.338886592442,5.894821848776163,29.158196468241293,29.50420247360805,30.144970439705023,33.36368160398102,35.76135055350571,-39.589994202012576,35.501927551842606,3.7216705894166786,5.823506665281741,16.340292692502285,4.544494463911552,3.294282647687011,12.313315178103858,-4.652496511027085,-1.7287131884742646,1.967172861866459,30.866415893832226,-6.286824640209385,6.815241731257568,-6.701426466783819,-0.9593752975092267,-6.413790203665065,-0.6580154427696917,-3.1495992203929912,-0.47098428095340866,-5.905073453138822,-1.7596728247561806,-4.340426239653032,-1.9543312707903082,-4.686091598281828,-2.684681378228893,-0.04422046966175638,-0.021928631094463625,-4.058169681686366,-0.455100588570634,-5.334371325189036,-1.203448352235839,-5.797055471188548,-0.9442290194419863,-7.753605263378927,0.23419587761896823,1.6500000000000001
