frame,ball_x,276_x,277_x,278_x,1793_x,3570_x,5841_x,5842_x,5843_x,5845_x,6325_x,9475_x,ball_y,276_y,277_y,278_y,1793_y,3570_y,5841_y,5842_y,5843_y,5845_y,6325_y,9475_y,1793_vx,1793_vy,276_vx,276_vy,277_vx,277_vy,278_vx,278_vy,3570_vx,3570_vy,5841_vx,5841_vy,5842_vx,5842_vy,5843_vx,5843_vy,5845_vx,5845_vy,6325_vx,6325_vy,9475_vx,9475_vy
20,-8.668119344543133,-20.71052154051218,-20.151007987632084,-21.695235220960615,-14.56277783248745,-17.769892804627002,-5.068519851075765,1.4524781341108022,7.736248785228363,-5.359660841183381,-12.736154267591811,-44.05850340136055,-16.286230156030197,7.535555758580872,-1.4347579294405213,-13.239092043647576,-22.549968231010762,-11.720076534844475,12.741090457399036,-3.2653061224489814,-14.081632653061185,-18.862563924009365,-8.809610257862014,-1.4285714285714333,-4.539500892494965,2.6081914615048363,-2.8223304231888684,-1.0232047904682162,-2.789407736648955,-0.5824302509540249,-4.505087644386489,1.177779665436306,-1.104491049014342,-1.0665076076904,-3.2955148633167335,-3.4235635645432527,-1.8542274052478644,0.25510204081634963,-1.1846452866860901,0.05102040816330444,-4.840657588581021,2.1559576194208514,-1.9934398300707192,-3.02735382596795,0.0,0.0
21,-8.931267551702039,-20.848244121158977,-20.290180582525156,-21.914016468393996,-14.787500737228791,-17.811781967402467,-5.241702550535566,1.3597667638483821,7.677016520894046,-5.598965189125445,-12.833560100477268,-44.05850340136055,-16.139907930709565,7.488681448155391,-1.4587270163657196,-13.17889370259301,-22.41809369810907,-11.76711089432096,12.55094336871294,-3.2525510204081534,-14.079081632653038,-18.756808154584647,-8.953415461925813,-1.4285714285714333,-4.497987396513361,2.6353350946971377,-2.7593535207843543,-0.9459013754191554,-2.784681369051621,-0.48852233535364814,-4.386800796471236,1.2013302532648695,-0.8730475552545158,-0.9388927764745653,-3.4511418846708595,-3.771689228722415,-1.8542274052478,0.25510204081634835,-1.184645286686047,0.05102040816324353,-4.786643367890939,2.118162948230397,-1.9511305518843456,-2.878210885745181,0.0,0.0
22,-9.190279111462843,-20.98294040438175,-20.42914759581812,-22.12716276962671,-15.010236199713193,-17.84298056298357,-5.422353798449969,1.2670553935860147,7.617784256559766,-5.835582736259241,-12.928925816807777,-44.05850340136055,-15.995059714254534,7.445461929309621,-1.4782292224321203,-13.117583746342698,-22.28491587263119,-11.807719651910254,12.34417131044289,-3.2397959183673297,-14.07653061224486,-18.65286592972602,-9.089816189090191,-1.4285714285714333,-4.458238551374874,2.6614009462212755,-2.6988275723039026,-0.8728055438249553,-2.780569737049124,-0.39918471817816864,-4.274101872457763,1.2235625571802902,-0.659236211367288,-0.8103807387313415,-3.600512853762337,-4.104188620401916,-1.854227405247822,0.2551020408163066,-1.1846452866861135,0.05102040816326385,-4.732907351725772,2.081892056907851,-1.9103282207856151,-2.7301213477569974,0.0,0.0
23,-9.445749002284366,-21.114732937876717,-20.567939764290706,-22.334953520853837,-15.231072452482858,-17.86437019886393,-5.610160792205803,1.1743440233236022,7.558551992225449,-6.069527392811039,-13.022326763937771,-44.05850340136055,-15.851705164203667,7.405686822870818,-1.493493062561007,-13.055228089092227,-22.150488643660502,-11.841857947286043,12.121555596213831,-3.227040816326525,-14.073979591836695,-18.55066106044013,-9.218865109466908,-1.4285714285714333,-4.420254357079853,2.686389016076965,-2.640752577747674,-0.803917295685595,-2.7770728406416465,-0.314417399427739,-4.166990872346008,1.2444765771824862,-0.46305701735270016,-0.6809714944606324,-3.7436277705912246,-4.421061739581665,-1.8542274052477359,0.25510204081627996,-1.1846452866861767,0.05102040816321309,-4.679449540085499,2.04714494545308,-1.8710328367744873,-2.583085212003634,0.0,0.0
24,-9.698272202625361,-21.243744269340098,-20.70658782472267,-22.53766811827046,-15.450097728079935,-17.876832482537207,-5.804810729189931,1.0816326530612423,7.499319727891154,-6.300813069007036,-13.113838289221544,-44.05850340136055,-15.709863938095534,7.369145749666251,-1.5047470516736299,-12.991892645037343,-22.014865900280455,-11.86948092012191,11.883877539650769,-3.2142857142857113,-14.071428571428553,-18.45011735773362,-9.340614893167693,-1.4285714285714333,-4.384034813628093,2.710299304264499,-2.5851285371156907,-0.7392366310010824,-2.7741906798291067,-0.23422037910222054,-4.065467796136081,1.2640723132715384,-0.28450997321063987,-0.5506650436624887,-3.880486635157512,-4.722308586261769,-1.8542274052478214,0.25510204081637505,-1.184645286686156,0.05102040816327399,-4.62626993297004,2.013921613866145,-1.8332443998508545,-2.4371024784848863,0.0,0.0
25,-9.948443690944668,-21.370096946468063,-20.845122513893752,-22.73558595807168,-15.667400259046588,-17.881249021497013,-6.00599080678923,0.9889212827988446,7.440087463556851,-6.529453675073519,-13.203535740013518,-44.05850340136055,-15.569555693468713,7.33562833052317,-1.5122197046912138,-12.927643328373644,-21.87810153157442,-11.890543710091487,11.631918454378692,-3.2015306122449023,-14.068877551020382,-18.35115863261306,-9.455118210304256,-1.4285714285714333,-4.3495799210196635,2.733131810783717,-2.5319554504078203,-0.6787635497713013,-2.7719232546116186,-0.15859365720164154,-3.969532643827945,1.2823497654474478,-0.12359507894119906,-0.419461386336804,-4.011089447461098,-5.007929160442217,-1.8542274052478218,0.2551020408163078,-1.1846452866860926,0.051020408163294284,-4.573368530379456,1.9822220621470872,-1.7969629100148405,-2.292173147200772,0.0,0.0
26,-10.196858445701046,-21.493913516956844,-20.98357456858371,-22.928986436452572,-15.883068277924979,-17.878501423236973,-6.213388222390597,0.8962099125364621,7.380855199222519,-6.755463121236737,-13.291494463668098,-44.05850340136055,-15.43080008786176,7.304924186268827,-1.516139536535028,-12.862546053296835,-21.740249426625873,-11.90500145686844,11.366459654022583,-3.188775510204074,-14.066326530612221,-18.253708696085052,-9.562427730988363,-1.4285714285714333,-4.3168896792545635,2.7548865356345478,-2.4812333176241546,-0.6224980519963932,-2.770270564989099,-0.08753723372612551,-3.8791854154215075,1.2993089337102601,0.019687665455612416,-0.28736052248379146,-4.135436207501928,-5.277923462123001,-1.8542274052478223,0.25510204081629384,-1.184645286686113,0.0510204081632283,-4.520745332313707,1.9520462902956934,-1.7621883672664036,-2.1482972181514013,0.0,0.0
27,-10.367785042682204,-21.61531652850267,-21.121974725572272,-23.118148949608244,-16.097190017257283,-17.869471295250726,-6.426690173380894,0.8034985422740646,7.321622934888208,-6.978855317722895,-13.37778980753961,-44.05850340136055,-14.494579424930814,7.276822937730493,-1.5167350621262985,-12.796666734002537,-21.601363474518188,-11.912809300126346,11.088282452207416,-3.17602040816325,-14.063775510204039,-18.157691359156214,-9.662596125331724,-1.4285714285714333,-4.2859640883328165,2.7755634788171957,-2.432962138764664,-0.5704401376763003,-2.7692326109615304,-0.02105110867550749,-3.794426110916862,1.3149498180596915,0.14533825997975425,-0.1543624521032072,-4.253526915280204,-5.532291491304066,-1.8542274052477377,0.25510204081630666,-1.1846452866861366,0.051020408163233416,-4.468400338772749,1.9233942983121473,-1.7289207716054384,-2.005474691336709,0.0,0.0
28,-10.533210553783498,-21.734428528801715,-21.260353721639223,-23.303352893733777,-16.309853709585674,-17.855040245031887,-6.64558385714695,0.7107871720116443,7.262390670553914,-7.199644174758255,-13.462497118982462,-44.05850340136055,-13.588490001726381,7.251114205735435,-1.514234796386294,-12.730071284686403,-21.46149756433477,-11.91392237953884,10.798168162558163,-3.1632653061224456,-14.061224489795885,-18.063030432833166,-9.755676063446083,-1.4285714285714333,-4.25680314825432,2.795162640331504,-2.3871419138293053,-0.5225898068110143,-2.768809392529,0.04086471795017242,-3.715254730313994,1.3292724184961155,0.25335670463136795,-0.02046717519527478,-4.3653615707959315,-5.771033247985425,-1.854227405247845,0.2551020408163219,-1.184645286686073,0.05102040816330447,-4.416333549756744,1.8962660861965075,-1.697160123032151,-1.8637055667566576,0.0,0.0
29,-10.693134979004963,-21.851372065550205,-21.398742293564304,-23.48487766502424,-16.52114758745229,-17.836089880074105,-6.869756471075644,0.6180758017492769,7.203158406219626,-7.417843602569039,-13.545691745351018,-44.05850340136055,-12.71253181824845,7.227587611110883,-1.5088672542362642,-12.662825619544106,-21.320705585159097,-11.908295834779581,10.49689809869984,-3.150510204081627,-14.05867346938773,-17.969649728122526,-9.841720215443182,-1.4285714285714333,-4.229406859019206,2.813684020177495,-2.3437726428181693,-0.4789470594005402,-2.769000909691427,0.0982102461508992,-3.6416712736128822,1.3422767350193303,0.34374299941034225,0.1143253082401432,-4.470940174048961,-5.994148732167149,-1.8542274052478862,0.25510204081634963,-1.1846452866861357,0.051020408163268915,-4.36454496526566,1.8706616539486725,-1.6669064215464091,-1.7229898444113796,0.0,0.0
