Team,Start Frame,End Frame,Start X,Start Y,End X,End Y,From,To
attack,26,52,-10.196858445701046,-15.43080008786176,-12.853097056258802,-0.8817157627738568,26,14
attack,58,74,-14.180035758097782,-1.9894163269290888,-21.10451396241279,2.5281039306410213,14,11
attack,74,98,-21.10451396241279,2.5281039306410213,-15.317167970428839,5.8946910912363455,11,14
attack,98,148,-15.317167970428839,5.8946910912363455,-46.04294108744006,24.84994292888145,14,66
attack,148,164,-46.04294108744006,24.84994292888145,-47.18197737124896,3.7115712294208985,66,26
