Team,Start Frame,End Frame,Start X,Start Y,End X,End Y,From,To
defense,22,48,37.46261368557993,-4.839628724821675,30.090510307416164,-6.085719361982357,0,0
attack,72,110,31.396483426126956,7.328752193133479,9.654792499171077,0.1855989749627335,14,11
