frame,ball_x,894_x,1778_x,12666_x,12667_x,15145_x,23197_x,29595_x,38288_x,52137_x,ball_y,894_y,1778_y,12666_y,12667_y,15145_y,23197_y,29595_y,38288_y,52137_y,12666_vx,12666_vy,12667_vx,12667_vy,15145_vx,15145_vy,1778_vx,1778_vy,23197_vx,23197_vy,29595_vx,29595_vy,38288_vx,38288_vy,52137_vx,52137_vy,894_vx,894_vy,Time [s]
10,37.79879360311667,13.00700841235237,37.79879360311667,27.671520258033762,35.42210592488948,28.562959604363098,33.93165901096356,40.84792139929782,44.401172239405845,-48.89924393824884,-4.401640715338224,9.503533114897152,-4.401640715338224,8.374023542822654,23.331707279262982,-5.497800552236175,-12.885411955156547,3.542370496651818,-6.964211794192803,-1.1564677499909766,-1.1622357840926358,-0.4144785538730034,-3.9849338151718228,-1.6505959893484905,-0.6945244544440194,-1.8635080109746354,-0.4665352259522747,-1.9049916124594761,-2.3441974192623354,2.8790464466841525,0.05100372673544891,-0.028534321292031452,-0.9633372091892666,-0.6917110883744267,0.0,0.0,-0.6048721966773942,-0.44445398840821837,0.5
11,37.77441595931946,12.967599477323413,37.77441595931946,27.613006588560605,35.22537439822612,28.512503348314947,33.79693275120725,40.84585174398874,44.352750063053485,-48.89924393824884,-4.485264395568846,9.47769792364074,-4.485264395568846,8.352614608279087,23.246783691052187,-5.624529628616373,-12.757129049161032,3.5397824310901433,-7.000208596500993,-1.1564677499909766,-1.169177352367419,-0.42631049037135066,-3.9414900717077166,-1.6919432494612403,-0.9528563016792291,-2.4117155503912455,-0.48509258379060116,-1.6917858795034109,-2.633172298813783,2.6293818373533586,-0.04181400927103186,-0.04824471418844312,-0.9737513956526453,-0.713847044644366,0.0,0.0,-0.7773665339167833,-0.5124058690176979,0.55
12,37.74917195493421,12.919836129599066,37.74917195493421,27.554173241601084,35.030643570275004,28.45053722038714,33.64929156988123,40.83913067930217,44.30367448066284,-48.89924393824884,-4.558710596023938,9.448572587256606,-4.558710596023938,8.330660781923113,23.159955952704635,-5.775597432537082,-12.63973628069597,3.5362967608097766,-7.037159971584692,-1.1564677499909766,-1.1755709020940128,-0.4372083266198195,-3.9014760974643132,-1.730026252196605,-1.1830537392727893,-2.898490101201295,-0.5024197955522018,-1.4882362839929235,-2.891470730209136,2.411579086743869,-0.13484219682242485,-0.06619680856241571,-0.9868195164183443,-0.7329385001545167,0.0,0.0,-0.9444547878251798,-0.5782087715718478,0.6000000000000001
13,37.723123097264676,12.863988673345862,37.723123097264676,27.495047618082676,34.83774195257502,28.37846794106172,33.4902692893932,40.82774768266069,44.25381279551879,-48.89924393824884,-4.622462123575798,9.416264554647542,-4.622462123575798,8.308208768767205,23.071387277089162,-5.947932314567979,-12.531640556825336,3.5320014007368363,-7.074913694405906,-1.1564677499909766,-1.1814164332728132,-0.44717206261843495,-3.8648918924419355,-1.764844997554726,-1.3851167672242832,-3.323831663404828,-0.5185168612373809,-1.2943428259278555,-3.1190927134484725,2.225638194855886,-0.22808083591897338,-0.08239060441394663,-1.0025415714866472,-0.7489854549049314,0.0,0.0,-1.1061369584025016,-0.6418626960707232,0.65
14,37.696330893614714,12.800327412730304,37.696330893614714,27.435657118932685,34.64649805666505,28.297702230820864,33.32139973215098,40.81169223148717,44.20303231090608,-48.89924393824884,-4.677001785096652,9.380881274716304,-4.677001785096652,8.285305273823857,22.98124087707465,-6.13846262527873,-12.431248784613011,3.526984265797438,-7.11331753992668,-1.1564677499909766,-1.1867139459033735,-0.45620169836724284,-3.8317374566403815,-1.7963994855354817,-1.5590453855339954,-3.687740237001825,-0.5333837808456311,-1.1101055053084883,-3.316038248531672,2.071559161689242,-0.32152992656029195,-0.09682610174301051,-1.0209175608574532,-0.761987908895593,0.0,0.0,-1.2624130456489469,-0.7033676425142128,0.7000000000000001
15,37.6688568512882,12.729122651918967,37.6688568512882,27.376029145078586,34.45674039408417,28.209646810146527,33.14421672056245,40.79095380320437,44.15120033010983,-48.89924393824884,-4.722812387458823,9.342530196365647,-4.722812387458823,8.261997002105577,22.88967996552998,-6.344116715238994,-12.336967871122944,3.5213332709177143,-7.152219283108976,-1.1564677499909766,-1.19146343998607,-0.46429723386605054,-3.802012790059572,-1.8246897161389237,-1.7048395942018353,-3.990215821992434,-0.5470205543773586,-0.9355243221345054,-3.482307335458757,1.949341987244106,-0.41518946874670554,-0.10950330054961885,-1.0419474845309042,-0.7719458621265041,0.0,0.0,-1.413283049564344,-0.7627236109024489,0.75
16,37.640762477588886,12.650644695078448,37.640762477588886,27.316191097447735,34.26829747637127,28.115708399520987,32.96025407703531,40.76552187523491,44.09818415641474,-48.89924393824884,-4.760376737534568,9.301318768498353,-4.760376737534568,8.238330658624847,22.796867755323976,-6.561822935018473,-12.247204723419065,3.515136331023773,-7.191466698914835,-1.1564677499909766,-1.1956649155206884,-0.47145866911503526,-3.775717892699687,-1.849715689365092,-1.8224993932278724,-4.2312584183764805,-0.5594271818324613,-0.7705992764060684,-3.6178999742300073,1.858986671520369,-0.5090594624782949,-0.12042220083379819,-1.0656313425071622,-0.778859314597687,0.0,0.0,-1.558746970148793,-0.8199306012352483,0.8
17,37.6121092798207,12.565163846375238,37.6121092798207,27.25617037696758,34.080997815065345,28.0172937194262,32.77104562397747,40.735385925001715,44.04385109310574,-48.89924393824884,-4.790177642196195,9.257354440017178,-4.790177642196195,8.214352948394119,22.702967459325563,-6.788509635186814,-12.160366248565312,3.5084813610417642,-7.23090756230626,-1.1564677499909766,-1.199318372507473,-0.4776860041142226,-3.7528527645606453,-1.8714774052138847,-1.9120247826118844,-4.410868026153967,-0.5706036632109398,-0.6153303681230908,-3.722816164845061,1.800493214518062,-0.6031399077545733,-0.1295828025954991,-1.0919691347858012,-0.7827282663090935,0.0,0.0,-1.6988048074023254,-0.8749886135128396,0.8500000000000001
18,37.58295876528739,12.472950409975892,37.58295876528739,27.19599438456548,33.89466992170527,27.915809490344305,32.578125183796686,40.70053542992739,43.98806844346767,-48.89924393824884,-4.812697908315923,9.210744659824883,-4.812697908315923,8.190110576425969,22.608142290403563,-7.021105166313725,-12.074859353625595,3.5014562758977767,-7.27038964824527,-1.1564677499909766,-1.2024238109459466,-0.48297923886347555,-3.7334174056424074,-1.889974863685363,-1.973415762354317,-4.529044645325028,-0.5805499985126313,-0.469717597285764,-3.7970559073040273,1.773861616237196,-0.6974308045759463,-0.13698510583475582,-1.1209608613665978,-0.783552717260714,0.0,0.0,-1.833456561324758,-0.9278976477349841,0.9
19,37.55337244129285,12.374274690046988,37.55337244129285,27.135690521168844,33.70914230783011,27.812662432757385,32.383026578900726,40.66095986743477,43.930703510785335,-48.89924393824884,-4.828420342766062,9.16159687682427,-4.828420342766062,8.16565024773285,22.512555461426853,-7.25653787896885,-11.989090945663841,3.4941489905179473,-7.309760731693882,-1.1564677499909766,-1.2049812308367787,-0.48733837336286995,-3.717411815945073,-1.9052080647795062,-2.006672332454501,-4.585788275889481,-0.5892661877379013,-0.3337609638938637,-3.840619201606999,1.779091876677811,-0.791932152942353,-0.14262911055157468,-1.152606522250384,-0.7813326674525884,0.0,0.0,-1.962702231916202,-0.9786577039018389,0.9500000000000001
20,37.52341181514085,12.269406990755048,37.52341181514085,27.07528618770506,33.5242434849788,27.709259267147562,32.187283631697426,40.61664871494659,43.87162359834376,-48.89924393824884,-4.83782775241888,9.110018539918048,-4.83782775241888,8.141018667327227,22.416370185264302,-7.491736123721868,-11.901467931744014,3.4866474198284116,-7.3488685876140885,-1.1564677499909766,-1.2069906321794626,-0.49076340761241133,-3.7048359954686654,-1.9171770084963562,-2.0117944929131673,-4.58109891784745,-0.5967522308863032,-0.2074604679474744,-3.8535060477537937,1.8161839958397858,-0.8866439528536518,-0.14651481674591002,-1.186906117436653,-0.7760681168846921,4.5403948547573196e-05,7.289138603816518e-05,-2.0865418191768006,-1.0272687820133641,1.0
21,37.49313839413529,12.158617616266639,37.49313839413529,27.014808785101604,33.33980196469021,27.607006713996853,31.99243016459457,40.56759144988559,43.81069600942777,-48.89924393824884,-4.84140294414667,9.056117098009059,-4.84140294414667,8.11626254022164,22.319749674784774,-7.72362825114249,-11.810397218929992,3.4790394787552734,-7.38756099096793,-1.1564677499909766,-1.2084520149741094,-0.49325434161201315,-3.6956899442130204,-1.9258816948358508,-1.9887822437297886,-4.514976571198974,-0.6030081279583651,-0.09081610944663876,-3.8357164457446444,1.8851379737232365,-0.9815662043099641,-0.14864222441785957,-1.2238596469254857,-0.767759065557098,7.624686401998451e-05,0.00012240652584110417,-2.20497532310631,-1.0737308820695846,1.05
22,37.46261368557993,12.042176870748296,37.46261368557993,26.954285714285714,33.155646258503396,27.50731149378745,31.799999999999997,40.51377754967454,43.747788047322196,-48.89924393824884,-4.839628724821675,9.000000000000004,-4.839628724821675,8.091428571428573,22.22285714285715,-7.949142611800313,-11.71428571428571,3.471413082224663,-7.425685716717382,-1.1564677499909766,-1.2093653792208108,-0.49481117536181785,-3.6899736621780783,-1.9313221237980929,-1.9376355849045774,-4.387421235943913,-0.608033878953498,0.016172111608760142,-3.7872503955794605,1.9859538103280987,-1.07669890731125,-0.149011333567299,-1.263467110716943,-0.7564055134697105,9.332298461117715e-05,0.0001498204873070666,-2.3180027437048167,-1.1180440040704047,1.1
23,36.988225376482106,11.920355058366567,37.43189919677868,26.893744376184923,32.97160487795724,27.411580327001378,31.61152696032148,40.45519649173613,43.68276701531191,-48.899228046866845,-4.919813551325359,8.941774694793676,-4.832987901316184,8.066563465960503,22.12585580235025,-8.16520755626508,-11.61154032487514,3.4638561451627043,-7.463090539824477,-1.1564422380058632,-1.2097307249194855,-0.4954339088617868,-3.687687149364263,-1.933498295382959,-1.8583545164375639,-4.198432912082389,-0.6118294838721892,0.11350419521849836,-3.7081078972580577,2.1186315056544003,-1.17204206185761,-0.1476221441942993,-1.305728508810619,-0.7420074606225745,9.742654849479288e-05,0.00015640833853731396,-2.4256240809723653,-1.1602081480159958,1.1500000000000001
24,36.529104737102415,11.79342248328803,37.40105643503527,26.833212171726643,32.78750633459079,27.321219934120773,31.428544867966846,40.39183775349323,43.615500216681816,-48.89921725184643,-4.997417716746167,8.881548631292823,-4.821963280502518,8.041713928829914,22.028908866133015,-8.368751435106455,-11.500567957762179,3.4564565824955134,-7.499623235251245,-1.1564249077069322,-1.2095480520701125,-0.4951225421117653,-3.6888304057712102,-1.9324102095905304,-1.7509390383287375,-3.9480115996143574,-0.6143949427141339,0.2011801413827818,-3.5982889507807707,2.283171059702213,-1.267595667948983,-0.14447465629885792,-1.3506438412072235,-0.7245649070156494,8.935179378357002e-05,0.0001434451474415153,-2.5278393349090313,-1.2002233139061347,1.2000000000000002
25,36.08525176744077,11.661649449679206,37.37014690765366,26.772716501838197,32.603179139942945,27.237637035627703,31.252587545343875,40.323690812368454,43.54585495471674,-48.89921127520422,-5.072441221084102,8.819429258400241,-4.807037669252857,8.016926665049333,21.93217954707423,-8.556702598894095,-11.37977552001076,3.449302309149222,-7.535131577959668,-1.156415312820419,-1.2088173606729766,-0.4938770751119518,-3.693403431398921,-1.9280578664207577,-1.6153891505779272,-3.6361572985397412,-0.615730255479576,0.2791999501016079,-3.4577935561473074,2.4795724724714105,-1.3633597255851062,-0.139568869880947,-1.3982131079062294,-0.7040778526489786,6.989295871205416e-05,0.00011220598201244769,-2.624648505514619,-1.2380895017410962,1.25
26,35.65666646749721,11.52530626170666,37.339232121937584,26.712284767447024,32.41845180555262,27.162238352004238,31.085188814860405,40.250745145784606,43.47369853270162,-48.899209838956864,-5.144884064339134,8.755524025018671,-4.788693874439588,7.992248379631225,21.835831058042817,-8.725989398197687,-11.247569918684801,3.4424812400499425,-7.569463342911783,-1.1564130070724885,-1.207538650727459,-0.4916975078622494,-3.701406226247699,-1.9204412658737213,-1.451704853185244,-3.2628700088587257,-0.6158354221682111,0.34756362137483965,-3.286621713357829,2.707835743961958,-1.4593342347665883,-0.1329047849405665,-1.4484363089078194,-0.6805462975226053,3.984428137268232e-05,6.396591018769426e-05,-2.7160515927892694,-1.2738067115206264,1.3
27,35.24334883727177,11.384663223536887,37.3083735851909,26.65194436948052,32.23315284295887,27.096430603732504,30.927882498924156,40.17299023116445,43.39889825392123,-48.89921266512101,-5.214746246511328,8.689940380050901,-4.767414702934906,7.967725777588109,21.740026611907616,-8.873540183586893,-11.102358060848239,3.4360812901238114,-7.602466305069566,-1.156417544189372,-1.2057119222340573,-0.4885838403627144,-3.712838790317151,-1.9095604079492805,-1.2598861461508195,-2.8281497305711314,-0.6147104427803844,0.4062711552025534,-3.084773422412357,2.9679608741740853,-1.5555191954927197,-0.12448240147779013,-1.5013134442119538,-0.653970241636431,-4.5403948547573304e-05,-7.289138603816533e-05,-2.8020485967328526,-1.3073749432448527,1.35
28,34.845298876764375,11.239990639336522,37.27763280471744,26.59172270886606,32.04711076370059,27.041620511294578,30.78220241994301,40.0904155459308,43.32132142166059,-48.89921947571329,-5.2820277676006135,8.622785772399675,-4.743682961611107,7.9434055639324574,21.64492942153751,-8.9962833056314,-10.942546853564998,3.430190374296942,-7.633988239395072,-1.1564284778972722,-1.2033371751928714,-0.4845360726132218,-3.727701123607577,-1.8954152926475851,-1.0409984548746825,-2.334586228857318,-0.6123553173156692,0.45532255158486284,-2.853513472063116,3.2580574931490003,-1.651914607764066,-0.11430171949247563,-1.556844513818732,-0.6243496849904978,-0.00012509251129293777,-0.0002008232064395646,-2.882639517345598,-1.3387941969137178,1.4000000000000001
29,34.462516585975095,11.091558813272052,37.24707128782106,26.531647186531103,31.8601540793167,26.999214795172616,30.649682400324757,40.00301056750624,43.24083533920446,-48.89922999275036,-5.346728627607038,8.554167650967784,-4.717981457340481,7.919334443676785,21.55070269980135,-9.091147114900867,-10.766543203899024,3.424896407495465,-7.663876920850294,-1.1564453619224109,-1.2004144096035567,-0.47955420461394677,-3.7459932261188955,-1.8780059199684929,-0.8003689063574927,-1.7951283296181828,-0.608770045774532,0.4947178105215295,-2.5991658060727056,3.5686737510939377,-1.7485204715803646,-0.10236273898477523,-1.6150295177279308,-0.5916846275848311,-0.00019922140686341142,-0.0003198295509359334,-2.9578243546273337,-1.3680644725272926,1.4500000000000002
30,34.095001964903894,10.93963804951007,37.216750541805546,26.471745203403003,31.672111301346238,26.97062017584859,30.531856262477156,39.91076477331368,43.15730730983773,-48.89924393824884,-5.408848826530593,8.484193464657977,-4.69079299699529,7.895559121833553,21.457509659568004,-9.155059961964977,-10.57275401891421,3.420287304645478,-7.691980124397228,-1.1564677499909766,-1.1969436254661552,-0.4736382363647375,-3.767715097850958,-1.8573322899121485,-0.5443900529999621,-1.22531462393512,-0.6039546281567099,0.5244569320127669,-2.329319156955439,3.888467428257433,-1.845336786941495,-0.08866545995461929,-1.6758684559397348,-0.5559750694194039,-0.00026779063529959647,-0.0004299104196788963,-3.0276031085780217,-1.395185770085508,1.5
31,33.742755013550855,10.78449865221707,37.18673207397479,26.41204416040914,31.482810941328136,26.956870474914634,30.429815152744755,39.813667640775805,43.07060463684526,-48.89926103422538,-5.468388364371247,8.412970662373022,-4.662600387447816,7.872126303415286,21.36551351370636,-9.185856615206516,-10.36024783516003,3.416450980673147,-7.718145624997919,-1.156495195829186,-1.192924822780828,-0.46678816786568267,-3.792866738803916,-1.833394402478449,-0.27945444720312407,-0.6406837028893164,-0.5979090644622429,0.5445399160584758,-2.051562257226089,4.206096304888083,-1.9423635538477,-0.07320988240197984,-1.739361328453879,-0.5172210104942185,-0.0003308001965405893,-0.0005310658125009683,-3.091975779197712,-1.4201580895884338,1.55
32,33.405775731915845,10.62641092555964,37.157077391632576,26.35257145847695,31.29208151080133,26.95750791840258,30.342879513218428,39.71170864731533,42.98059462351196,-48.899281002696625,-5.525347241129046,8.340606693015689,-4.6338864355703215,7.849082693434451,21.27487747508526,-9.18499751426046,-10.130739707127882,3.4134753505045508,-7.742221197614359,-1.1565272531632467,-1.1883580015473227,-0.4590039991167698,-3.8214481489778116,-1.806192257667446,-0.011954641367809882,-0.05677415756217352,-0.590633354691091,0.5549667626585986,-1.7734838393991894,4.510218161234542,-2.039600772299103,-0.05599600632694443,-1.8055081352708926,-0.4754224508092442,-0.00038825009062699287,-0.000623295729555678,-3.150942366486446,-1.4429814310360307,1.6
33,33.08406411999893,10.465645173704353,37.127848002082736,26.29335449853387,31.099751521304785,26.97170183345425,30.269927109926,39.60487727035508,42.88714457312271,-48.89930356567922,-5.579725456803944,8.267209005488743,-4.605133948235119,7.826474996903567,21.185764756573565,-9.154849516574979,-9.8866063187947,3.4114483290658257,-7.764054617208575,-1.1565634757193761,-1.1832431617660637,-0.4502857301180339,-3.8534593283723764,-1.775725855479118,0.25171681210516833,0.5108754209651979,-0.5821274988432737,0.5557374718133041,-1.5026726359897993,4.789490777545288,-2.137048442295132,-0.03702383172941282,-1.8743088763904279,-0.43057939036452675,-0.0004401403175182038,-0.000706600170690765,-3.2045028704442005,-1.4636557944282866,1.6500000000000001
34,32.77762017780011,10.302471700817687,37.099105412629115,26.23442068150723,30.905649484377502,26.99862154721141,30.209835708895024,39.49316298731775,42.790121788962374,-48.8993284451898,-5.631523011395988,8.192885048694949,-4.57682573231444,7.80434991883512,21.09833857104016,-9.097779479598154,-9.63022435413741,3.4104578312831184,-7.783493658742542,-1.1566034172237474,-1.1775803034367367,-0.4406333608693303,-3.888900276987874,-1.7419951959134539,0.5051673608152538,1.0467264416113764,-0.572391496918791,0.5468520435224378,-1.2467173795118816,5.032571934068826,-2.234706563836356,-0.016293358609396368,-1.9457635518125058,-0.38269182916010364,-0.00048647087727512616,-0.0007809791360438973,-3.252657291071067,-1.4821811797652167,1.7000000000000002
35,32.486443905319376,10.137160811066266,37.07091113057556,26.1757974083245,30.709603911558354,27.037436386815845,30.161483076153296,39.37655527562612,42.68939357431578,-48.89935536324501,-5.680739904905145,8.117742271537065,-4.5494445946805975,7.782754164241588,21.012762131353902,-9.01615426077816,-9.36397049713291,3.4105917720825114,-7.800386097178308,-1.1566466314026167,-1.1713694265593433,-0.4300468913708371,-3.92777099482437,-1.7050002789704668,0.7430698777613386,1.5378300784755843,-0.5614253489176841,0.5283104777860154,-1.011942013728486,5.230009781012557,-2.3325751369224936,0.0061954130330045725,-2.019872161536925,-0.3317597671959074,-0.0005272417698368565,-0.0008464326255598815,-3.2954056283667743,-1.498557587046805,1.75
36,32.21053530255675,9.969982808616582,37.04332666322591,26.11751207991298,30.51144331438637,27.087315679409425,30.123746977728327,39.25504361270294,42.58482723246781,-48.89938404186149,-5.7273761373314285,8.041888122917884,-4.523473342205825,7.761734438135473,20.929198650383658,-8.912340717563048,-9.090221431758174,3.4119380663901704,-7.814579707477878,-1.1566926719821526,-1.1646105311339532,-0.41852632162239933,-3.970071481881548,-1.6647411046502263,0.9643589375435873,1.9815965663771749,-0.5492290548400748,0.5001127746040926,-0.7996113273914316,5.379913948417709,-2.430654161553604,0.030442483197887754,-2.0966347055639485,-0.2777832044719628,-0.0005624529952642983,-0.0009029606392120721,-3.3327478823315246,-1.5127850162730634,1.8
37,31.94989436951219,9.801207997635196,37.01641351788397,26.059592097200145,30.31099620440048,27.14742875213393,30.095505179647997,39.128617475970955,42.47629006670335,-48.89941420305588,-5.771431708674815,7.965430051740151,-4.499394781762437,7.741337445529287,20.847811340998295,-8.788705707400995,-8.81135384199012,3.414584629132189,-7.825922264603264,-1.156741092688592,-1.1573036171605675,-0.40607165162419234,-4.015801738159623,-1.621217672952591,1.1690345401617366,2.378025905316481,-0.535802614685618,0.46225893397669243,-0.6097253205009932,5.482284436284316,-2.528943637729811,0.056447851885267235,-2.1760511838937604,-0.2207621409881939,-0.0005921045534762472,-0.0009505631769852437,-3.3646840529654307,-1.5248634674440282,1.85
38,31.70452110618573,9.6311066822887,36.9902332018536,26.002064861113368,30.108091093139606,27.216944932131103,30.075635447939785,38.99726634285293,42.363649380307336,-48.899445568844826,-5.812906618935347,7.88847550690664,-4.477691720222711,7.721609891435493,20.768763416066697,-8.647616087740062,-8.529744411805634,3.4186193752346985,-7.834261543516487,-1.156791447248132,-1.149448684639265,-0.39268288137602514,-4.064961763658629,-1.574429983877629,1.3570966856159157,2.7271180952933536,-0.5211460284546172,0.4147489559037406,-0.44228399305705857,5.537121244612468,-2.6274435654508657,0.08421151909504501,-2.2581215965260313,-0.16069657674471735,-0.0006161964445336056,-0.0009892402390189654,-3.3912141402683647,-1.534792940559623,1.9000000000000001
39,31.474415512577394,9.459949166743606,36.96484722243855,25.944957772580068,29.90255649214279,27.295033546542836,30.063015548631427,38.860979690771565,42.24677247656458,-48.89947786124497,-5.851800868112999,7.811131937320116,-4.458846964458889,7.7025984808666115,20.69221808845768,-8.491438716028448,-8.247769825181683,3.4241302196238115,-7.839445319179546,-1.156843289386971,-1.1410457335699875,-0.37836001087799215,-4.117551558378379,-1.5243780374254046,1.5285453739063721,3.0288731363079533,-0.5052592961469518,0.357582840385339,-0.2972873450599014,5.544424373401965,-2.7261539447169367,0.11373348482729133,-2.3428459434607865,-0.09758651174152518,-0.0006347286684566758,-0.001018991825132431,-3.4123381442402017,-1.542573435619884,1.9500000000000002
40,31.259577588687087,9.288005755166452,36.94031708694277,25.88829823252767,29.694220912948918,27.38086392251086,30.056523247750654,38.71974699714965,42.125526658759895,-48.899510802272935,-5.8881144562077665,7.733506791883333,-4.443343321343277,7.6843499188351,20.61833857104016,-8.32254044971421,-7.9678067660951895,3.4312050772256693,-7.841321366554443,-1.156896172831321,-1.1320947639526533,-0.3631030401301087,-4.1735711223192,-1.471061833595826,1.683380605032668,3.283291028360003,-0.48814241776282447,0.2907605874213255,-0.17473537650903562,5.504193822653078,-2.825074775528042,0.14501374908197928,-2.4302242246981276,-0.03143194597852916,-0.000647701225164253,-0.0010398179354506206,-3.4280560648811442,-1.5482049526248234,2.0
