frame,ball_x,262_x,263_x,264_x,2749_x,2750_x,2751_x,2752_x,2753_x,2754_x,3271_x,11156_x,ball_y,262_y,263_y,264_y,2749_y,2750_y,2751_y,2752_y,2753_y,2754_y,3271_y,11156_y,stretch_index,Time [s],11156_vx,11156_vy,11156_speed,262_vx,262_vy,262_speed,263_vx,263_vy,263_speed,264_vx,264_vy,264_speed,2749_vx,2749_vy,2749_speed,2750_vx,2750_vy,2750_speed,2751_vx,2751_vy,2751_speed,2752_vx,2752_vy,2752_speed,2753_vx,2753_vy,2753_speed,2754_vx,2754_vy,2754_speed,3271_vx,3271_vy,3271_speed
43,-6.752353954370784,-10.682787981501487,-12.883768577981442,-13.752228058458083,10.478580663313611,13.322787397741777,12.444487196389916,4.386202685287206,-3.5560700753140306,2.508544554065675,-11.76733382298826,-45.021107253193385,-11.43843942265569,21.701084987445434,1.023183202871089,-8.305602389752654,27.071299898538964,17.11844677100244,8.26515199624594,17.800182043932644,5.496447941253159,-10.498849032300669,14.90084528495539,-0.37613031710498973,19.09216821801144,2.15,-2.329148411434443,-0.4401069314326881,2.3703641985109978,-3.6007043820003592,-2.894779460998668,4.620045473193563,-3.147336616744676,-1.5194367582569446,3.4949128517667214,-3.6097098902552287,-1.880905646241168,4.070357667560471,0.638788942679298,-1.059493912337714,1.2371655764569314,-0.3319473509006443,-0.8616723315746909,0.9234003740368094,-0.5073617153679573,-1.468735846185066,1.5538986119081508,-1.5704436002241444,-1.4826279931006268,2.159740462974791,-3.39184376492547,-1.5745518890589816,3.7394943210283116,-4.7463932331148175,-1.8214633361907615,5.0838939218324875,-1.7203375435179415,-1.2824321878601344,2.1457384696409476
44,-7.059981959072149,-10.86978873585199,-13.045902694394059,-13.936411138410383,10.50857560090704,13.30524018140588,12.419334965986408,4.304965260770972,-3.7318635028892175,2.263014861013965,-11.858866090792649,-45.13862732303925,-12.011005356116614,21.551828956337193,0.9437268357108706,-8.402776674677025,27.016076190476195,17.075666666666667,8.191590476190473,17.725247619047618,5.41687374171217,-10.589606781356318,14.831425735932463,-0.3986352305191545,19.142527145325737,2.2,-2.34695496683912,-0.4484780514968374,2.3894204692864784,-3.73671630248767,-2.984656662730011,4.782386864281869,-3.2415464439655333,-1.5906353990492228,3.610781677295662,-3.6791875731342913,-1.9427860167521256,4.160629604422074,0.6006405306251137,-1.1033524080086563,1.2562466251847677,-0.35049661683808697,-0.855745146780283,0.9247419286768351,-0.5031945616882993,-1.4711437533820384,1.5548211183373062,-1.6235670934473079,-1.4982662168560112,2.2092468769915605,-3.517312815898184,-1.6030377607751787,3.865387368343917,-4.906402784314011,-1.8151978505350483,5.23141773504194,-1.8407991929553238,-1.3989022836795986,2.3120270906866485
45,-7.361304265287661,-11.06350761661379,-13.212718905060537,-14.123956251858838,10.536681662366657,13.286776694520151,12.394387344426399,4.221101196515548,-3.9139664896229065,2.009589467320348,-11.956675286990585,-45.2569515599034,-12.571834945407048,21.398090664128244,0.8606728351149261,-8.50302748608354,26.95868760146104,17.03317934506899,8.117910726968347,17.649541839995944,5.335586404336504,-10.680052327864747,14.755919899538029,-0.4215181945168632,19.194186565871064,2.25,-2.36303830720463,-0.4560390631676744,2.406641159053708,-3.871078830713914,-3.0743018847438854,4.943337272748159,-3.335188329043176,-1.6625880677637361,3.7266178061690423,-3.7464282430577236,-2.004316546395428,4.248883311946219,0.5628630079492984,-1.146650027056271,1.2773492279975274,-0.3688220278357942,-0.8498894920184034,0.9264673965446422,-0.4991023848174132,-1.473508336715393,1.5557409838723775,-1.67609988823178,-1.513693300189373,2.2584459795108627,-3.643503999068117,-1.6373005174693154,3.994480488840902,-5.064316797153541,-1.8089537995903722,5.37769639074055,-1.9663377608268604,-1.5206280311094886,2.485717964421851
46,-7.656320873017379,-11.263862154173854,-13.384188812873735,-14.314751548155698,10.56291739216141,13.267408129831473,12.369640582869508,4.134640027442815,-4.1024151421249275,1.7483731499026733,-12.06101525750379,-45.375993803033865,-13.120928190526946,21.239881709804482,0.7739834996871183,-8.60633733192886,26.899162175324662,16.99098122970779,8.044114914772727,17.573075263798703,5.252297084877243,-10.770186743561466,14.674064993191587,-0.4447387036784807,19.247139376881975,2.3000000000000003,-2.377398432530952,-0.46278996644521364,2.4220235052622816,-4.003791966679099,-3.163715127040294,5.10288580290679,-3.428262271977392,-1.7352947644005001,3.8424250317760755,-3.8114319000251267,-2.065497235171197,4.3351230613477405,0.5254563746521561,-1.1893867694805387,1.3002866180492434,-0.3869235838938474,-0.8441053672889809,0.928560030832323,-0.4950851847557859,-1.4758295961850638,1.5566574244644962,-1.7280419845778876,-1.5289092431006215,2.3073128470370894,-3.770417314435185,-1.6773401591413817,4.1266835030640605,-5.220135271633026,-1.8027311833568247,5.522648999673463,-2.0969532471322943,-1.647609430149944,2.6668014089874963
47,-7.945031782261268,-11.470769878919114,-13.560284020726474,-14.508685176653108,10.587301334760241,13.24714568008691,12.345090932475273,4.045611288474671,-4.29724556700519,1.4794706856790638,-12.172139848253966,-45.49566789167869,-13.658285091476365,21.07721369235178,0.6836211280313546,-8.71268872016961,26.83752795589827,16.949068744081444,7.9702052057968045,17.495858447477005,5.166716939085454,-10.860011100182094,14.585598234312583,-0.46825625258425563,19.301378490489984,2.35,-2.390035342818147,-0.46873076132944114,2.435565122622742,-4.134855710383215,-3.2528963896191643,5.261023347913035,-3.520768272768403,-1.8087554889595963,3.9582073782678533,-3.8741985440370073,-2.1263280830792395,4.419353513299191,0.48842063073344344,-1.2315626352814082,1.3248778197054027,-0.40480128501213486,-0.8383927725920257,0.9310029653454492,-0.4911429615027528,-1.4781075317911423,1.5575696723329575,-1.7793933824856225,-1.543914045589888,2.35582499133602,-3.898052761999625,-1.723156685791558,4.261934337729882,-5.373858207752589,-1.7965300018345123,5.666204380758019,-2.232645651871883,-1.779846480800781,2.8552688318337647
48,-8.227436993019289,-11.684148321236528,-13.74097613151163,-14.705645286703346,10.609852034632041,13.226000538033407,12.320734644403249,3.9540445145331127,-4.4984938708735385,1.2029868515674527,-12.290302905162843,-45.615887665085914,-14.183905648255264,20.910098210756,0.5895480187515366,-8.822064158762334,26.773812987012988,16.90743831168831,7.896183766233758,17.417901948051952,5.078557122712275,-10.949526469462135,14.49025684032053,-0.49203033581461564,19.356896703263455,2.4000000000000004,-2.400949038066195,-0.47386144782035666,2.4472639733223285,-4.2642700618261475,-3.341845672480607,5.417742302736827,-3.6127063314160313,-1.8829702414410652,4.073969068022744,-3.9347281750930647,-2.1868090901197226,4.50157970144942,0.45175577619309987,-1.2731776244588993,1.350949497481914,-0.42245513119064615,-0.8327517079274772,0.9337792806254787,-0.4872757150588263,-1.4803421435335444,1.5584769758990922,-1.8301540819547142,-1.558707707656919,2.4039620799015506,-4.02641034176126,-1.7747500974195007,4.400195239819769,-5.525485605512211,-1.7903502550231254,5.808299683417172,-2.3734149750453466,-1.9173391830621909,3.0511126145514673
49,-8.503536505291532,-11.903915011513039,-13.926236748121964,-14.905520027658573,10.630588036245761,13.203983896417935,12.296567969812916,3.8599692405399844,-4.706196160339816,0.9190264244858485,-12.415758274152086,-45.73656696250358,-14.697789860863688,20.738546864003027,0.49172647045153267,-8.934446155663736,26.708045312499998,16.866086356026784,7.822052762276791,17.339216322544637,4.9875287915088045,-11.03873392313715,14.387778028634877,-0.5160204479498531,19.413686568302523,2.45,-2.4101395182750345,-0.47818202591804326,2.457118342176888,-4.392035021008026,-3.4305629756244715,5.573036331793146,-3.7040764479205373,-1.9579390218447574,4.189714494485517,-3.993020793193347,-2.246940256292592,4.581807020185665,0.4154618110312871,-1.3142317370130536,1.378337250094383,-0.439885122429671,-0.8271821732954466,0.936872066374457,-0.4834834454235548,-1.482533431412349,1.5593785997165364,-1.8803240829855061,-1.5732902293019682,2.4517056925072236,-4.155490053720095,-1.8321203940255335,4.541449407928147,-5.675017464912153,-1.7841919429227202,5.948879231943469,-2.5192612166529518,-2.0600875369340237,3.2543260035777917
50,-8.773330319077925,-12.129987480135613,-14.116037473450383,-15.108197548871036,10.649527884070316,13.18110694798753,12.272587159863953,3.7634150014172376,-4.9203885420138995,0.6276941813522683,-12.548759801143419,-45.85761962317974,-15.199937729301599,20.562571251078726,0.3901187817352303,-9.049817218830388,26.64025297619047,16.82500930059523,7.74781436011904,17.259812127976183,4.8933431012261135,-11.127634532942748,14.277899016675116,-0.5401860835702942,19.471740270862536,2.5,-2.417606783444747,-0.4816924956222931,2.4651268161489965,-4.518150587928916,-3.519048299050909,5.72690017952605,-3.7948786222816504,-2.0336618301707117,4.305448199356667,-4.0490763983377605,-2.3067215815977744,4.6600412159749,0.3795387352479297,-1.3547249729436568,1.4068864218090917,-0.4570912587288334,-0.8216841686958631,0.9402644797564784,-0.47976615259737987,-1.4846813954275129,1.5602738243996401,-1.9299033855777576,-1.5876616105248935,2.4990391087774095,-4.285291897876278,-1.8952675756095434,4.685698009172268,-5.822453785951959,-1.7780550655335445,6.087893552421543,-2.670184376694654,-2.2080915424163234,3.464903009498926
51,-9.036818434378507,-12.362283257491143,-14.31034991038967,-15.313565999692957,10.666690122574625,13.157380885489154,12.248788465715819,3.664411332086822,-5.141107122505659,0.3290948990846904,-12.68956133205852,-45.97895948636242,-15.690349253568986,20.38218297096898,0.2846872512064976,-9.168159856218928,26.57046402191558,16.78420356889205,7.673470725953733,17.179699921367696,4.795711207615344,-11.216229370614412,14.160357021860696,-0.5644867372562794,19.531049508660782,2.5500000000000003,-2.4233508335752716,-0.48439285693339756,2.471288267774131,-4.642616762588674,-3.6073016427598494,5.879329515015063,-3.88511285449952,-2.1101386664189445,4.4211748533295685,-4.102894990526521,-2.366153066035353,4.736288381760144,0.3439865488430168,-1.3946573322510853,1.4364525123326017,-0.47407354008833674,-0.8162576941288078,0.9439397992649563,-0.4761238365800984,-1.486786035579003,1.5611619465489417,-1.9788919897314885,-1.601821851325776,2.545947122469001,-4.415815874229618,-1.9641916421714503,4.832957546086502,-5.967794568632041,-1.771939622855386,6.225298550305758,-2.8261844551703668,-2.361351199509143,3.6828383160369516
52,-9.294000851193257,-12.6007198739666,-14.509145661832726,-15.52151352947651,10.682093296227608,13.132816901669766,12.225168138528154,3.5629877674706205,-5.36838800842494,0.023333354601093675,-12.838416712819118,-46.10050039129966,-16.169024433665903,20.19739362265968,0.17539417746926092,-9.289456575785948,26.49870649350647,16.743665584415584,7.599024025974025,17.098890259740255,4.694344266427567,-11.304519507887699,14.03488926161112,-0.5888819035881784,19.591605378190078,2.6,-2.427371668666672,-0.48628310985113504,2.475601842132962,-4.765433544987293,-3.6953230067513267,6.030320803731409,-3.9747791445740166,-2.1873695305895535,4.5368992397332475,-4.154476569759454,-2.4252347096053404,4.810554953989693,0.30880525181670676,-1.4340288149350666,1.466901266484439,-0.49083196650823724,-0.81090274959416,0.9478814739437164,-0.47255649737177197,-1.4888473518668721,1.5620422786753485,-2.027289895446861,-1.615770951704588,2.592415878780504,-4.547061982780163,-2.038892593711391,4.983257537388153,-6.1110398129520815,-1.7658456148883181,6.361054812773249,-2.9872614520800136,-2.5198665082124423,3.9081271988375654
53,-9.544877569522164,-12.845214859948975,-14.712396330672313,-15.731928287573915,10.695755949498185,13.107426189276381,12.201722429460425,3.4591738424906,-5.602267306381625,-0.28948567518051305,-12.99557978934692,-46.222156177239526,-16.635963269592313,20.008214805136664,0.06220185912736895,-9.41368988548808,26.425008434794382,16.703391770664236,7.524476426373098,17.01739370011499,4.588953433413902,-11.392506016498206,13.901232953345874,-0.6133310771462833,19.653398268510887,2.6500000000000004,-2.4296692887188587,-0.4873632543754907,2.4780669470898227,-4.886600935124875,-3.783112391025287,6.179871201108674,-4.063877492505365,-2.2653544226823787,4.6526262405719105,-4.203821136036696,-2.483966512307636,4.882847711945829,0.2739948441686936,-1.4728394209956766,1.4981085189898316,-0.507366537988188,-0.8056193350920585,0.9520731678522873,-0.4690641349720892,-1.4908653442911501,1.5629141491219165,-2.0750971027236638,-1.6295089116612407,2.6384327315502176,-4.679030223528067,-2.1193704302293392,5.136638477956144,-6.252189518912164,-1.7597730416324857,6.495127014805144,-3.153415367423783,-2.683637468526203,4.14076545363079
54,-9.789448589365279,-13.09568574582515,-14.920073519801306,-15.94469842333739,10.707696626855297,13.081219941055991,12.178447589672238,3.3529990920686497,-5.842781122985556,-0.6092574133421511,-13.161304407563595,-46.34384068343004,-17.091165761348204,19.814658117385832,-0.054927405215276226,-9.540842293281983,26.34939788961039,16.66337855113636,7.449830093344153,16.935220799512983,4.479249864325446,-11.48018996818148,13.759125314484383,-0.6377937525109448,19.71641776411491,2.7,-2.430243693731921,-0.4876332905066313,2.478683246591645,-5.006118933001281,-3.8706697955817546,6.3279784637578205,-4.152407898293286,-2.3440933426975814,4.768360824548368,-4.250928689358132,-2.54234847414235,4.953173779101838,0.2395553258992219,-1.5110891504328698,1.529959860493933,-0.5236772545286579,-0.8004074506222734,0.9564987997495448,-0.46564674938160505,-1.4928400128517512,1.5637769019847019,-2.122313611562041,-1.643035731195843,2.683986117663013,-4.81172059647311,-2.2056251517251084,5.293150045903285,-6.3912436865124675,-1.7537219030874796,6.6274834118052866,-3.324646201201488,-2.852664080450492,4.380749333054327
55,-10.02771391072254,-13.352050061982078,-15.132148832112534,-16.159712086119153,10.717933872767889,13.054209349755524,12.155339870323129,3.244493051126712,-6.089965564846594,-0.9358770829657738,-13.335844413390847,-46.46546774911925,-17.534631908933594,19.616735158393038,-0.17603131695480642,-9.670896307124202,26.271902901785715,16.623622349330354,7.375087193080353,16.852382114955347,4.364944714913289,-11.567572434673046,13.608303562446176,-0.6622294242625127,19.780652558541743,2.75,-2.4290948837058166,-0.4870932182444465,2.477450656886128,-5.123987538616677,-3.9579952204207136,6.474640875042585,-4.240370361938018,-2.423586290634895,4.884108036740769,-4.2957992297237615,-2.600380595109383,5.021540626293557,0.2054866970082868,-1.5487780032467457,1.5623501803335742,-0.5397641161294634,-0.7952670961850671,0.9611425780474245,-0.4623043405997556,-1.4947713575487191,1.564629897031696,-2.168939421962026,-1.6563514103084431,2.729065446370192,-4.945133101615438,-2.2976567581989817,5.452849527649756,-6.528202315752806,-1.747692199253688,6.758095404678192,-3.500953953413378,-3.0269463439851902,4.6280754913123525
56,-10.259673533593993,-13.614225338806746,-15.348593870498842,-16.376857425271417,10.726486231704804,13.026405608122069,12.132395522572684,3.1336852545867018,-6.34385673857464,-1.26923990713341,-13.51945365275041,-46.58695121355518,-17.96636171234848,19.414457527144176,-0.30114757748730026,-9.803834434971408,26.19255151515151,16.584119588744564,7.300249891774889,16.768888203463202,4.2457491409285355,-11.65465448770852,13.448504914650705,-0.6865975869812749,19.84609038048083,2.8000000000000003,-2.4262228586405845,-0.4857430375889221,2.4743693455820623,-5.240206751971061,-4.045088665542247,6.619857182409712,-4.327764883439308,-2.5038332664946794,4.999872989660424,-4.33843275713365,-2.6580628752088886,5.087956076533486,0.17178895749583173,-1.5859059794371733,1.5951831310329496,-0.5556271227904017,-0.7901982717802674,0.9659890311514212,-0.45903690862714475,-1.4966593783820563,1.5654725096215931,-2.2149745339233884,-1.6694559489989298,2.7736610015604013,-5.079267738955012,-2.395465249650768,5.615800435046955,-6.66306540663325,-1.7416839301309999,6.8869371657907035,-3.682338624059201,-3.2064842591304243,4.882740935815599
57,-10.4853274579796,-13.882129106686062,-15.569380237853034,-16.596022590146383,10.733372248135044,12.9978199089025,12.109610797580391,3.020605237370523,-6.6044907507794886,-1.6092411089270962,-13.71238597156394,-46.70820491598591,-18.386355171592882,19.20783682262511,-0.43031388820892347,-9.93963918478021,26.111371773538966,16.544866692877434,7.225320355620927,16.684749622057637,4.121374298122325,-11.741437199023366,13.279466588517444,-0.7108577352476152,19.912717934101607,2.85,-2.4216276185361276,-0.4835827485400864,2.4694397335311793,-5.354776573064173,-4.131950130946247,6.763626544396401,-4.414591462797438,-2.584834270276703,5.115660855471258,-4.378829271587813,-2.715395314440792,5.152428311330616,0.1384621073618524,-1.6224730790043465,1.628370549742573,-0.5712662745116966,-0.7852009774080475,0.9710230333607057,-0.455844453463225,-1.4985040753517194,1.5663041306205183,-2.260418947446409,-1.6823493472673452,2.8177638552983097,-5.214124508491741,-2.4990506260805505,5.782071291653868,-6.795832959153848,-1.7356970957194324,7.013985316267109,-3.868800213139025,-3.3912778258861698,5.144742984983
58,-10.70467568387938,-14.15567889600698,-15.794479537067977,-16.817095730096273,10.738610466527525,12.968463444843842,12.086981946505905,2.9052825344001123,-6.871903708071063,-1.955775911428793,-13.914895215753203,-46.829142695659456,-18.794612286666776,18.99688464382173,-0.563567950515716,-10.078293064507212,26.02839172077922,16.505860085227276,7.150300750811681,16.59997692775974,3.9915313422457004,-11.827921640353203,13.100925801465879,-0.7349693636418357,19.980520855324286,2.9000000000000004,-2.415309163392537,-0.4806123510979788,2.4626624995715276,-5.467612531026683,-4.218211512675356,6.90565675045516,-4.500849831345345,-2.666397090237068,5.231378656448616,-4.41688015808466,-2.7722494388030876,5.214805584278862,0.10546833994559737,-1.6584475591373247,1.6617977846715977,-0.586675617704481,-0.7802771154626749,0.976227769182831,-0.45274211972118733,-1.5002966974432115,1.5671201636532668,-2.3052838015034487,-1.6950140487303138,2.8613643652753002,-5.349556691264235,-2.6080903414106684,5.951461335000805,-6.9263616014750715,-1.7297034060245151,7.139072692388075,-4.059981230263146,-3.58066830404152,5.413375388208047
59,-10.917718211293355,-14.434792237156472,-16.023863371036484,-17.039964994473287,10.742219431351149,12.938347408693126,12.064505220508654,2.7877466805974342,-7.146131717059195,-2.3087395377205446,-14.127235231239839,-46.949678391823866,-19.191133057570156,18.78161258971989,-0.7009474658038771,-10.21977858210906,25.94363940070346,16.46709618929249,7.075193243540305,16.51458067759063,3.8559314290497984,-11.91410888343355,12.912619770915471,-0.7588919667443011,20.04948368567393,2.95,-2.4072674932097815,-0.476831845262519,2.4540385882298112,-5.578292271510777,-4.302032290942412,7.044489087131023,-4.586538645748894,-2.74756066765606,5.346534052206038,-4.452042341616401,-2.8279828782870395,5.274293144245009,0.07261862194280144,-1.6936707057823137,1.6952268060286306,-0.6018253844245028,-0.7754361979167103,0.9815778575218698,-0.4498056304664287,-1.5019934895833635,1.567899725094086,-2.349624790958009,-1.707362271471087,2.9044487573939697,-5.484830692464876,-2.720971665252762,6.1226672723669315,-7.053934474400733,-1.7235614110744883,7.2614499589878205,-4.254094223482854,-3.7713619925428574,5.685111163474907
60,-11.12445504022152,-14.719386660521433,-16.257503342651415,-17.264518532629648,10.744217687074833,12.907482993197288,12.042176870748296,2.6680272108843575,-7.427210884353733,-2.6680272108843575,-14.349659863945577,-47.06972584372717,-19.575917484303048,18.56203225930548,-0.8424901354694763,-10.364078245542357,25.85714285714286,16.42857142857142,6.9999999999999964,16.42857142857142,3.7142857142857104,-12.000000000000007,12.714285714285715,-0.7825850391353134,20.119589865256536,3.0,-2.39750260798788,-0.47224123103382964,2.4435692205454362,-5.686308969298687,-4.381203842002888,7.178374244876591,-4.671656294007014,-2.8271717320701573,5.460519437924557,-4.483664132173937,-2.881824788881362,5.329930408922256,0.03968611338887999,-1.7279520620748194,1.7284077402119373,-0.616679853139205,-0.770689639136839,0.9870443562174208,-0.4471258533770949,-1.5035419456845183,1.5686171971488079,-2.393508749645685,-1.7192886771896398,2.947004867682263,-5.619066198324497,-2.835759321140883,6.29407942979673,-7.177691346895096,-1.7171013709028968,7.380222909184339,-4.448994250459604,-3.9594064501254453,5.955707286117879
61,-11.32488617066382,-15.00935013168449,-16.495370960772178,-17.490606478667022,10.744610545836256,12.875883474859423,12.019987847769823,2.546149761542442,-7.715125964928039,-3.033483973858427,-14.582297838155696,-47.189198890617426,-19.948965566865425,18.338284087949457,-0.9881663867982504,-10.511129596863064,25.768941243912327,16.390281560724425,6.924726249239029,16.341965882457373,3.566418244831712,-12.08558616029006,12.50589140806985,-0.8060080753952374,20.190824581525497,3.0500000000000003,-2.3860145077267694,-0.46684050841180086,2.4312559082451206,-5.791155799173133,-4.453517542112277,7.305566643881799,-4.75620116411857,-2.9040770130155673,5.572711441577454,-4.511093839747835,-2.933004326575319,5.380751063812598,0.006443974318770479,-1.7611011711502802,1.7611129605541802,-0.6312033023152605,-0.7660488534902142,0.992596823885389,-0.4447936561313017,-1.5048895596591039,1.5692463105916874,-2.437002511402251,-1.7306879275858473,2.989023576901372,-5.7513828950741015,-2.9505180326092244,6.46405150555773,-7.296771987922122,-1.710153545543785,7.4944984217131525,-4.642536368854927,-4.1408492355247155,6.220914428561633
62,-11.51901160262032,-15.30445235701085,-16.737437358124648,-17.717926905684894,10.743350390447869,12.843570465206948,11.997907899659879,2.4221243742914087,-8.009656307209301,-3.404754149006031,-14.824777391609846,-47.30801137174267,-20.310277305257312,18.111023856563193,-1.1376775506344277,-10.660690314524667,25.679118154761905,16.352219680059505,6.849389471726176,16.254805319940466,3.4126046320748222,-12.170818928549117,12.288326865056176,-0.8291205701043944,20.263183226863852,3.1,-2.3728031924265554,-0.46062967739641947,2.417100471574978,-5.892325935916643,-4.516764767526052,7.424329525299952,-4.8401716440825115,-2.9771232400289023,5.682475194006622,-4.533679774328938,-2.9807506473580228,5.4257835118888185,-0.02733463523255307,-1.7929275761441046,1.7931359333807548,-0.6453600104197939,-0.7615252553436347,0.9982035151086297,-0.44289990640737376,-1.5059838254193803,1.569760366909692,-2.480172910063561,-1.7414546843595669,3.0304986522833217,-5.880900468944448,-3.0633125231916893,6.63090295060741,-7.4103161664462665,-1.7025481950307675,7.603384512379827,-4.832575636330125,-4.311737907476061,6.476486011998911
63,-11.706831336090993,-15.604433478061287,-16.983673573401298,-17.946139871532296,10.740376371390912,12.810567659523347,11.975901473890701,2.295957192210712,-8.310529907988215,-3.7814318785466945,-15.076601640411273,-47.42607712635094,-20.659852699478684,17.881036182443165,-1.2906576837118555,-10.812473111079886,25.587768293425324,16.31437821504667,6.774010210785307,16.167137166446828,3.253233378529226,-12.255639967524534,12.062712657106799,-0.8518820178431153,20.336662783144916,3.1500000000000004,-2.3578686620871068,-0.45360873798776624,2.4011050611814753,-5.989312554311648,-4.568736894499625,7.532942432037908,-4.923566121897744,-3.0451571426462207,5.7891696624048326,-4.5507702459080175,-3.0242929072184297,5.46405137418138,-0.06187655522975678,-1.8232408201917032,1.8242904912596611,-0.6591142559201097,-0.7571302590638748,1.0038315752890272,-0.4415354718835421,-1.5067722368776764,1.5701325252209697,-2.5230867794655563,-1.7514836092107235,3.0714266603726186,-6.006738606166571,-3.172207516422306,6.792923465641144,-7.5174636514316795,-1.6941155793976588,7.705990354714596,-5.016967110547065,-4.46812002471485,6.718188412330276
64,-11.888345371075832,-15.909033636396659,-17.234050645294534,-18.174905434058125,10.735627639146614,12.776898753092159,11.953933017934435,2.167654358379735,-8.617474764055425,-4.163111304699839,-15.337273700663165,-47.54330999369028,-20.997691749529576,17.649105682885814,-1.4467408427643724,-10.966190699081572,25.494986363636368,16.27674959415586,6.698609009740241,16.07900884740259,3.0886929867090966,-12.339990939963691,11.830169356083793,-0.8742519131917456,20.411258997361003,3.2,-2.3412109167085746,-0.44577769018584373,2.383272184535965,-6.081608829140855,-4.607225299288412,7.629711063276721,-5.006382985563157,-3.1070254504041666,5.892153914112859,-4.561713564475613,-3.062860262145632,5.494574017132867,-0.0974086256377405,-1.8518504464285912,1.8544105576399217,-0.6724303172831926,-0.7528752790178874,1.0094472335678755,-0.4407912202379903,-1.507202287946431,1.5703361540223968,-2.565810953443859,-1.7606693638392752,3.1118069441362652,-6.1280169929711965,-3.2752677358352935,6.948379020141848,-7.6173542118424695,-1.684685958678068,7.8014262778059535,-5.193565849167055,-4.606043145976558,6.941812421279614
65,-12.063553707574844,-16.217992973577804,-17.488539612496854,-18.4038836511114,10.729043344196132,12.742587441196914,11.931966979263324,2.037222015877867,-8.930218872201618,-4.549386569684984,-15.606296688468746,-47.65962381300875,-21.323794455409946,17.416016975187613,-1.6055610845258308,-11.12155579108252,25.400867069128783,16.239326245857004,6.623206411914898,15.990467788233893,2.9193719591286102,-12.423813508613971,11.591817533849259,-0.8961897507305824,20.486966425267813,3.25,-2.3228299562908354,-0.43713653399053976,2.3636047375124605,-6.168792406056282,-4.630389462105393,7.713268199654043,-5.0886208917445765,-3.161767104582958,5.990895909922177,-4.5659666550242095,-3.0958103421306746,5.516529087137692,-0.13411987976064244,-1.8785977408008334,1.8833793069610287,-0.685278426564767,-0.7487698271780067,1.0150186086999906,-0.44074287453620936,-1.507230223552483,1.5703493968682602,-2.60840112686181,-1.7689241663284447,3.1516422932869053,-6.244002034550913,-3.3708804510422063,7.095801323507758,-7.709270988482451,-1.6741178829002878,7.88894985785204,-5.360584400241359,-4.722213570207316,7.143890124768237
66,-12.232456345588023,-16.53105163116555,-17.747111513700695,-18.632734580541094,10.720562637020734,12.707657419121087,11.909967805349414,1.9046663077844892,-9.248490229217495,-4.939851815721633,-15.883173719931312,-47.774932423554354,-21.638160817119832,17.182554676645022,-1.7667524657300548,-11.27828109963551,25.305505113636364,16.202100598620135,6.547822960633118,15.901561414366876,2.745658798301991,-12.50704933622273,11.348777762265273,-0.9176550250400194,20.563778485977792,3.3000000000000003,-2.3027257808339683,-0.42768526940202073,2.342106041873614,-6.2507788141882035,-4.637861278993093,7.7834435198752185,-5.17027957177507,-3.209189893438568,6.08528476100033,-4.563420902552214,-3.123014673171446,5.529740589095895,-0.1720481242592545,-1.9034509604978307,1.91121064147342,-0.6976526301762015,-0.7448158059387868,1.0205242658398752,-0.44140557939088443,-1.5068472926812018,1.5701680320838498,-2.650868438691806,-1.7762304602948724,3.190940006852474,-6.354547011944011,-3.4587231159654688,7.234848534690996,-7.793070609512208,-1.6623830620697935,7.968404292573233,-5.517665273380214,-4.815972557196335,7.32381196787125
67,-12.395053285115381,-16.847949750720733,-18.00973738759852,-18.861118280196113,10.710124668101624,12.67213238214817,11.887899943665,1.7699933771790066,-9.572016831893652,-5.334101185029223,-16.167407911154047,-47.88914966457517,-21.940790834659197,16.949503404554534,-1.929949043110935,-11.436079337293329,25.208995200892854,16.16506508091516,6.472479199218745,15.812337151227673,2.5679420067433574,-12.589640085537331,11.10217061319392,-0.9386072307003588,20.641687524495822,3.35,-2.2808983903379367,-0.4174238964201074,2.3187798895860587,-6.327568053536897,-4.629640749951546,7.840388443550015,-5.25135902565466,-3.2492938169711794,6.175328487241127,-4.554076307059503,-3.144473255268329,5.534195791948323,-0.21119335913352566,-1.9264101055194942,1.9379521484262017,-0.7095529281173294,-0.7410132153003098,1.0259463646066393,-0.44277933480208725,-1.5060534953327767,1.5697931934276734,-2.693212888934059,-1.7825882457386215,3.2297084263081763,-6.4596519251505935,-3.5387957306051057,7.365472029479895,-7.868753074931606,-1.6494814961867847,8.039780106477304,-5.66480846858357,-4.887320106943597,7.48170788078974
