frame,ball_x,2877_x,2878_x,2879_x,6718_x,12086_x,12087_x,17896_x,17897_x,17898_x,17899_x,ball_y,2877_y,2878_y,2879_y,6718_y,12086_y,12087_y,17896_y,17897_y,17898_y,17899_y,12086_vx,12086_vy,12087_vx,12087_vy,17896_vx,17896_vy,17897_vx,17897_vy,17898_vx,17898_vy,17899_vx,17899_vy,2877_vx,2877_vy,2878_vx,2878_vy,2879_vx,2879_vy,6718_vx,6718_vy,Time [s]
10,-8.901089182613138,-17.351144724116097,-21.94257547988106,-21.772903643990837,-46.45726270978367,-8.300900488176342,0.5543437980202863,-1.416773157029085,-13.713160666693877,-8.049906356356104,-9.299138965475837,14.790942433247167,19.86960528944265,7.724421216689411,-4.064710205592327,-0.669604563265988,-10.483318922265068,5.970191084615237,25.20025650564496,22.037602832441298,29.24093923116628,18.839388292272645,5.107782349351744,-0.18995038492659283,-1.585968190216789,-0.1474961390432128,1.0240562232442616,-0.6572844155250327,-1.3098063374077031,-0.5753956768609721,1.260088804915431,-0.08951523450747345,0.0744982293664366,-0.4134614292217264,-1.063118855648558,-0.22355085452795312,-1.6142093504378607,-1.7541468023329618,0.2066919063861507,-0.37132879905155824,-0.10562294324155834,0.01251227713315111,0.5
11,-8.425813580035936,-17.422419096634666,-22.028691562356926,-21.76817742106762,-46.46455085539067,-8.055812582649203,0.4722619962111112,-1.375002598840834,-13.787813164029357,-7.996900823377623,-9.306566391856695,14.538335019883252,19.84706999716414,7.634823637795278,-4.082791949163771,-0.6687643892857613,-10.487549813227309,5.964896818136766,25.16529305654015,22.00185086615985,29.233474719602302,18.81066970537583,4.9037524634170255,-0.09079113863441436,-1.6443815637711157,-0.10973526949942375,0.8545669341325196,-0.6950057020587608,-1.4830149484724027,-0.7069648084330281,1.0804172365949605,-0.14322044013257237,-0.12496853360405315,-0.5602567922277857,-1.3960377303675586,-0.43920179020605776,-1.707208645215863,-1.7845249075180518,0.10091617553909162,-0.3617014981728138,-0.14384544996048018,0.01615465380269671,0.55
12,-8.02365730093215,-17.50960316988908,-22.119079784464144,-21.768580191759895,-46.47370218977915,-7.8208763125969405,0.3871908875345106,-1.3412276108489958,-13.870875216962165,-7.952371204389539,-9.323377656535772,14.324590285498383,19.81403975948581,7.543892820400999,-4.1003939933598845,-0.6677583171170989,-10.486977074859686,5.961394346637243,25.128550125109594,21.95972230622971,29.223476692535765,18.77496422397141,4.700719753919518,0.0052814479629351915,-1.70416770111926,-0.07389936992060442,0.694655530204529,-0.7305953485737655,-1.6512060604184242,-0.8344966814072005,0.9108989567870575,-0.19389075018441054,-0.31264529956801934,-0.6999946823795865,-1.7142317450846587,-0.6491006982020563,-1.7926514378432554,-1.811189677520907,-0.0016636967705048397,-0.352107510666096,-0.18110922558952733,0.019472617571496226,0.6000000000000001
13,-7.694620345301778,-17.61196070087927,-22.2133623210952,-21.773952163140773,-46.48466877639457,-7.596041819197695,0.29906183380080975,-1.3149692987943564,-13.962095950536325,-7.915809834966228,-9.348983259662699,14.149708230092573,19.770802177791793,7.451814431265693,-4.11751800384926,-0.6666025674050357,-10.48175504014693,5.9595874216184175,25.090134293354215,21.911419015580737,29.21109689474528,18.73262472170211,4.498684220859043,0.09826737486555207,-1.7653266022612861,-0.03998844030678531,0.5443220114601616,-0.7640533550702598,-1.8143796732458026,-0.9579912957835798,0.7515339654918052,-0.24152616466295737,-0.4885320685253751,-0.8326750996771992,-2.0177008997999883,-0.8532475785158968,-1.8705377283199656,-1.8341411123414677,-0.10104771054266898,-0.34254683653128426,-0.21741427012867928,0.022466168439384693,0.65
14,-7.438702713144835,-17.72875544660512,-22.31116134714257,-21.78413354228339,-46.49740267868245,-7.38125924362961,0.20780619682036403,-1.2957487684177478,-14.061224489795913,-7.886709050682017,-9.382793701387161,14.013688853665847,19.717644853466204,7.358774137148487,-4.1341656463004695,-0.6653133607946506,-10.472038042073784,5.959379794582013,25.05015214327495,21.857142857142854,29.196487071009553,18.684004072210673,4.2976458642356885,0.18816664207330439,-1.82785826719698,-0.008002480658047614,0.40356637789950295,-0.7953797215480507,-1.9725357869543758,-1.0774486515619734,0.6023222627091812,-0.28612668356814186,-0.6526288404761765,-0.9582980441204618,-2.306445194513528,-1.0516424311475803,-1.9408675166460547,-1.8533792119797374,-0.19723586577736024,-0.3330194757684117,-0.25276058357783465,0.025135306406444593,0.7000000000000001
15,-7.511537597359131,-17.85925116406655,-22.41209903749871,-21.79896453626086,-46.5118559600883,-7.1764787270708545,0.11335533840341583,-1.2830871254599718,-14.168009959785008,-7.864561187111323,-9.424219481858843,13.679807515384534,19.654855387893132,7.264957604808465,-4.150338586382154,-0.6639069179309306,-10.457980413625002,5.960675217029796,25.008710256872725,21.79709569384595,29.17979896610721,18.629455149139776,4.097604684049454,0.2749792495862583,-1.8917626959265559,0.02205850902562392,0.2723886295226815,-0.82457444800722,-2.125674401544297,-1.1928687487424838,0.46326384843917773,-0.32769230690008605,-0.8049356154203582,-1.0768635157094357,-2.580464629225158,-1.2442852560972082,-2.0036408028215544,-1.8689039764357167,-0.29022816247461947,-0.3235254283775037,-0.28714816593715603,0.027480031472592512,0.75
16,-7.58350020751097,-18.00271161026349,-22.515797567056094,-21.818285352146326,-46.527980684057624,-6.981650410699557,0.015640620360290427,-1.276505475661875,-14.282201485547647,-7.848858579828487,-9.472671101227398,13.34992475600478,19.582721382456686,7.170550501004773,-4.16603848976289,-0.6623994594589396,-10.439736487785295,5.963377440463517,24.965915216148478,21.731479388619885,29.161184324816947,18.56933082613213,3.8985606803002986,0.35870519740446427,-1.9570398884497127,0.05019452874428254,0.1507887663295904,-0.8516375344476655,-2.2737955170154223,-1.3042515873252114,0.33435872268189626,-0.3662230346587287,-0.945452393357909,-1.1883715144440998,-2.8397592039349564,-1.4311760533645566,-2.058857586846443,-1.880715405709404,-0.3800246006343448,-0.31406469435854995,-0.32057701720648063,0.029500343637857297,0.8
17,-7.654590543600399,-18.15840054219583,-22.62187911070718,-21.841936197012913,-46.54572891403591,-6.796724435693851,-0.0854065954986568,-1.2755249247642588,-14.403548192127909,-7.83909356440789,-9.527559059642499,13.024040575526607,19.501530438540996,7.0757384924965026,-4.181267022111271,-0.6608072060237324,-10.417460597539412,5.967390216384921,24.92187360310314,21.660495804394607,29.14079489191743,18.503983976830483,3.700513852988266,0.4393444855278414,-2.023689844766709,0.07640557849782936,0.03876678832016488,-0.876568980869489,-2.4168991333677785,-1.411597167309984,0.21560688543724021,-0.40171886684405983,-1.0741791742889109,-1.2928220403244646,-3.0843289186428637,-1.6123148229497684,-2.1065178687207213,-1.8888134998007975,-0.466625180256699,-0.3046372737115582,-0.35304713738591026,0.031196242902223736,0.8500000000000001
18,-7.7248086056273495,-18.32558171686347,-22.72996584334447,-21.869757277933736,-46.565052713468674,-6.621650943231894,-0.18985494736318342,-1.2796665785078956,-14.531799204569861,-7.834758476423911,-9.58829385725382,12.702154973949996,19.411570157530118,6.980707246042777,-4.196025849095897,-0.6591463782703539,-10.391307075872119,5.972617296295734,24.876691999737623,21.58434680409998,29.118782412187272,18.433767474877527,3.503464202113274,0.5168971139564654,-2.091712564877673,0.10069165828637848,-0.0636773045055091,-0.8993687872727207,-2.554985250601476,-1.5149054886968827,0.10700833670512623,-0.43417980345614027,-1.1911159582133126,-1.3902150933506312,-3.3141737733490015,-1.7877015648529035,-2.146621648444318,-1.8931982587098872,-0.5500299013415092,-0.2952431664365334,-0.3845585264754854,0.03256772926587262,0.9
19,-7.794154393591874,-18.503518891266314,-22.8396799398604,-21.901588801981916,-46.585904145801415,-6.456380074491836,-0.29777307342288895,-1.2884515426336391,-14.666703647917563,-7.835345651450876,-9.65428599421104,12.384267951274976,19.313128140808214,6.885642428402708,-4.210316636385377,-0.6574331968438488,-10.361430255768123,5.978962431697742,24.83047698805291,21.503234250665887,29.09529863040521,18.359034193915974,3.3074117276754618,0.5913630826902706,-2.161108048782239,0.12305276810991722,-0.15654351214753842,-0.9200369536572692,-2.6880538687164695,-1.6141765514859476,0.008563076485683337,-0.46360584449488873,-1.2962627451311493,-1.4805506735225187,-3.5292937680533183,-1.9573362790738302,-2.1791689260173333,-1.8938696824367103,-0.6302387638889276,-0.2858823725334629,-0.4151111844750638,0.03361480272854068,0.9500000000000001
