frame,ball_x,5_x,8_x,9_x,10_x,11_x,648_x,877_x,878_x,ball_y,5_y,8_y,9_y,10_y,11_y,648_y,877_y,878_y,10_vx,10_vy,11_vx,11_vy,5_vx,5_vy,648_vx,648_vy,8_vx,8_vy,877_vx,877_vy,878_vx,878_vy,9_vx,9_vy,Time [s]
17,-1.4961146989872005,-2.0341392411406636,-2.090764141310422,4.714644862547511,-0.06376015531573259,7.727879331682292,-8.81450398426202,-14.493877551020411,-20.551020408163257,-16.648784520711253,-29.619203927954807,-15.769497346926004,-23.761689834862736,-26.406525826211805,-31.906701916559868,10.985031134940105,-24.714285714285722,-10.857142857142861,3.999089356220437,-0.2852135926376422,0.9073811638727899,2.3344394383681686,2.6639439131500353,1.0701131537521646,4.536343456232968,1.5876578575615952,3.413356280792808,1.0283996019801527,8.120488408686852e-14,0.0,2.0301221021717177e-14,9.466330862652142e-29,4.784274509361867,4.088000627335922,0.8500000000000001
18,-1.4269083859316325,-1.8999297135847346,-1.9186875278417368,4.960512883887342,0.13453731945000924,7.776829525215486,-8.590145417203447,-14.493877551020411,-20.551020408163257,-16.35775971999295,-29.566926082138878,-15.717743881093783,-23.56124304269753,-26.422007960867003,-31.781842962819763,11.066107297155556,-24.714285714285722,-10.857142857142861,3.976414714548337,-0.30192824032513144,0.9916036001770452,2.4804796755866625,2.680221112099366,1.047008146992537,4.502699377506091,1.6108289116518242,3.4326345887688827,1.032963090960907,-8.120488408686852e-14,0.0,-2.0301221021717082e-14,9.466330862652142e-29,4.9090853183094545,4.015446585078674,0.9
19,-1.365212835533232,-1.7650055620567873,-1.7458694409893782,5.212414567962361,0.3319626926129874,7.8303058338017335,-8.36708085317288,-14.493877551020411,-20.551020408163257,-16.098319006174272,-29.515767205894083,-15.665814896454618,-23.36426118410084,-26.43813296658709,-31.65009948219911,11.148074653759076,-24.714285714285722,-10.857142857142861,3.9589726824929325,-0.31478566162325544,1.0821259012376312,2.618170213197409,2.6945135915391134,1.0246287555699798,4.476819316946848,1.6286527994135362,3.447464056442804,1.0364734670999196,1.8932661725304283e-28,0.0,-2.0301221021717082e-14,-4.060244204343426e-14,5.029758573013351,3.9461479137086477,0.9500000000000001
20,-1.3110280477920437,-1.6294660225323403,-1.572532322768458,5.4701430370604225,0.5287775946540678,7.8886232506787985,-8.144922091261876,-14.493877551020383,-20.55102040816325,-15.87046237925526,-29.465691018453544,-15.613763048650567,-23.17058149052827,-26.454707982052653,-31.51188895967832,11.23066584643427,-24.714285714285722,-10.857142857142861,3.946763260054118,-0.3237858565318215,1.1789480670547898,2.747511051200714,2.7068213514692543,1.0029749794844833,4.458703274555621,1.6411295208467631,3.457844683814619,1.0389307303972775,1.8932661725304283e-28,0.0,4.733165431326071e-29,4.060244204343426e-14,5.146294273473634,3.8801046132260897,1.0
21,-1.26435402270803,-1.4934103309869202,-1.3988986151940201,5.733491413469311,0.725243656053981,7.952096769084597,-7.92328093056206,-14.493877551020411,-20.551020408163257,-15.674189839235927,-29.41666123905047,-15.561640993323756,-22.980041193435447,-26.471540145944132,-31.36762888023774,11.313613516864692,-24.714285714285722,-10.857142857142861,3.9397864472319784,-0.3289288250510833,1.2820700976284927,2.8685021895962937,2.7171443918896814,0.9820468187358443,4.448351250331964,1.6482590759514737,3.4637764708841967,1.0403348808529342,1.8932661725304283e-28,0.0,2.0301221021717177e-14,0.0,5.25869241969014,3.817316683630776,1.05
22,-1.2251907602812064,-1.3569377233959408,-1.2251907602812064,6.002252819476812,0.9216225072936383,8.021041382256868,-7.70176917016506,-14.493877551020411,-20.551020408163257,-15.509501386116254,-29.36864158691797,-15.509501386116254,-22.792477524278052,-26.48843659694212,-31.217736728857787,11.39665030673392,-24.714285714285722,-10.857142857142861,3.9380422440265357,-0.3302145671809192,1.391491992958659,2.981143628384179,2.7254827128003307,0.9618442733241852,4.445763244275984,1.650041464727587,3.465259417651517,1.0406859184667892,1.8932661725304283e-28,0.0,-4.1020767071492614e-29,0.0,5.366953011663046,3.757784124922818,1.1
23,-1.0516312000451744,-1.2201474357348987,-1.0516312000451744,6.2762203773708105,1.1181757788538451,8.095772083433491,-7.47999860916241,-14.493877551020411,-20.551020408163257,-15.457396882670128,-29.32159578128916,-15.457396882670128,-22.607727714511668,-26.505204473727126,-31.06262999051879,11.479508857725532,-24.714285714285722,-10.857142857142847,3.941530650437509,-0.32764308292127814,1.5072137530453715,3.0854353675644774,2.7318363142012676,0.9423673432496673,4.450939256387788,1.6464766871752494,3.462293524116685,1.0399838432389683,1.8932661725304283e-28,0.0,-4.1020767071492614e-29,0.0,5.471076049392369,3.7015069371021836,1.1500000000000001
24,-0.8784423765009527,-1.0831387039792748,-0.8784423765009527,6.55518720943906,1.3151651012154604,8.176603865852265,-7.257581046645832,-14.493877551020411,-20.55102040816325,-15.405380138627477,-29.27548754139726,-15.405380138627477,-22.425628995591964,-26.521650914979684,-30.902726150201165,11.56192181152312,-24.714285714285722,-10.857142857142861,3.9502516664651335,-0.32121437227220073,1.629235377888651,3.1813774071371106,2.7362051960925315,0.9236160285120574,4.463879286667319,1.63756474329439,3.454878790279809,1.0382286551694464,-8.120488408686852e-14,0.0,-2.0301221021717218e-14,0.0,5.571061532877879,3.648485120168933,1.2000000000000002
25,-0.7058467316637059,-0.9460107641046188,-0.7058467316637059,6.838946437969407,1.5128521048592969,8.263851722751017,-7.0341282817068524,-14.493877551020411,-20.551020408163257,-15.353503809630407,-29.230280586475413,-15.353503809630407,-22.246018598974544,-26.537583059380324,-30.7384426928853,11.643621809810211,-24.714285714285722,-10.857142857142861,3.964205292109587,-0.31092843523374813,1.7575568674883633,3.2689697471021297,2.73858935847419,0.905590329111559,4.484583335114707,1.62330563308502,3.4430152161406755,1.0354203542582545,0.0,0.0,-8.835242138475332e-29,4.060244204343426e-14,5.666909462119767,3.5987186741229285,1.25
26,-0.5340667075485386,-0.8088628520863437,-0.5340667075485386,7.12729118524969,1.7114984202661156,8.357830647367614,-6.809252113437154,-14.493877551020411,-20.551020408163257,-15.30182055132098,-29.1859386357567,-15.30182055132098,-22.068733756115076,-26.552808045609538,-30.570197103551543,11.724341494270414,-24.714285714285722,-10.857142857142861,3.983391527370519,-0.2967852718058797,1.8921782218446985,3.3482123874595753,2.738988801346092,0.8882902450480399,4.513051401729769,1.6036993565471338,3.4267028016993257,1.03155894050526,0.0,0.0,-8.835242138475332e-29,0.0,5.7586198371180926,3.5522075989643795,1.3
27,-0.36332474617052457,-0.671794203899954,-0.36332474617052457,7.420014573567681,1.911365677916865,8.458855632939827,-6.582564340928314,-14.493877551020411,-20.551020408163257,-15.25038301934126,-29.142425408474324,-15.25038301934126,-21.893611698469144,-26.567133012347924,-30.39840686718033,11.803813506587307,-24.714285714285722,-10.857142857142861,4.007810372248192,-0.2787848819885447,2.0330994409573586,3.4191053282093176,2.737403524708283,0.8717157763213585,4.549283486512471,1.578745913680737,3.405941546955892,1.0266444139106365,8.120488408686887e-14,0.0,2.030122102171713e-14,1.7670484276950664e-28,5.846192657872694,3.508951894693107,1.35
28,-0.19384328954478347,-0.5349040555209534,-0.19384328954478347,7.71690972521123,2.112715508292337,8.567241672705524,-6.353676763271912,-14.493877551020411,-20.551020408163257,-15.199243869333367,-29.099704623861424,-15.199243869333367,-21.720489657492422,-26.580365098275944,-30.223489468751993,11.881770488444449,-24.714285714285722,-10.857142857142847,4.037461826742323,-0.2569272657818748,2.1803205248266577,3.4816485693514014,2.7338335285607145,0.8558669229318182,4.593279589463024,1.548445304485772,3.3807314519101546,1.0206767744741647,3.534096855390133e-28,0.0,-2.030122102171713e-14,4.0602442043434436e-14,5.929627924383655,3.4689515613091877,1.4000000000000001
29,-0.02584477968644222,-0.39829164292480823,-0.02584477968644222,8.017769762468145,2.31580954187332,8.683303759902513,-6.1222011795596405,-14.493877551020411,-20.551020408163257,-15.148455756939413,-29.057740001151156,-15.148455756939413,-21.54920486464052,-26.592311442074177,-30.045862393246935,11.957945081525416,-24.714285714285722,-10.857142857142861,4.0723458908529775,-0.2312124231856975,2.3338414734525204,3.53584211088592,2.7282788129034965,0.8407436848792771,4.645039710581166,1.5127975289623405,3.3510725165622426,1.0136560221960367,3.534096855390133e-28,0.0,8.835242138475332e-29,1.7670484276950664e-28,6.008925636650987,3.4322065988125807,1.4500000000000002
30,0.1404483413893874,-0.262056202087,0.1404483413893874,8.322387807626253,2.520909409140712,8.807356887768567,-5.887749388883046,-14.493877551020383,-20.55102040816325,-15.098071337801406,-29.016495259576686,-15.098071337801406,-21.37959455136908,-26.602779182423117,-29.86594312564553,12.03206992751379,-24.714285714285722,-10.857142857142847,4.112462564580653,-0.2016403542001045,2.493662286834776,3.581685952812664,2.7207393777366513,0.8263460621636549,4.704563849867143,1.4718025871104292,3.316964740912376,1.0055821570762442,3.534096855390133e-28,0.0,2.0301221021717218e-14,1.7670484276950664e-28,6.084085794674554,3.3987170072033828,1.5
31,0.304813631667601,-0.126296968983025,0.304813631667601,8.630556982973339,2.7282767405752733,8.939716049541595,-5.649933190333774,-14.493877551020411,-20.551020408163257,-15.04814326756152,-28.975934118371125,-15.04814326756152,-21.21149594913375,-26.61157545800334,-29.684149150928175,12.10387766809314,-24.714285714285722,-10.857142857142847,4.15781184792468,-0.1682110588250448,2.6597829649736524,3.619180095131966,2.7112152230600506,0.8126740547850526,4.771852007320859,1.4254604789299712,3.27840812496025,0.9964551791146545,3.534096855390133e-28,0.0,2.0301221021717218e-14,1.7670484276950664e-28,6.155108398454617,3.3684827864814175,1.55
32,0.46702864913307934,0.008886820411605215,0.46702864913307934,8.942070410797253,2.9381731666578395,9.0806962384594,-5.408364383003444,-14.493877551020411,-20.551020408163257,-14.998724201861794,-28.936020296767666,-14.998724201861794,-21.04474628939014,-26.61850740749532,-29.500897954075228,12.17310094494703,-24.714285714285722,-10.857142857142861,4.20839374088534,-0.13092453706062002,2.8322035078688867,3.648324537843533,2.699706348873737,0.7997276627434504,4.846904182942352,1.3737712044209163,3.2354026687058677,0.9862750883113189,3.534096855390133e-28,0.0,2.0301221021717218e-14,3.534096855390133e-28,6.22199344799092,3.341503936646901,1.6
33,0.6268709517707933,0.14339593012148455,0.6268709517707933,9.256721213385784,3.150860317869345,9.230612447759786,-5.162654765983653,-14.493877551020411,-20.55102040816325,-14.949866796344294,-28.89671751399942,-14.949866796344294,-20.879182803593892,-26.623382169579575,-29.31660702006711,12.239472399759064,-24.714285714285722,-10.857142857142861,4.264208243462696,-0.08978078890675896,3.010923915520745,3.669119280947443,2.686212755177795,0.7875068860388779,4.929720376731476,1.3167347635834863,3.187948372149354,0.9750418846663428,3.534096855390133e-28,0.0,8.835242138475332e-29,3.534096855390133e-28,6.284740943283489,3.3177804576996053,1.6500000000000001
34,0.7841180975655633,0.2771311241710639,0.7841180975655633,9.574302513026797,3.3665998246905033,9.389779670680605,-4.912416138366012,-14.493877551020411,-20.55102040816325,-14.901623706651131,-28.857989489299555,-14.901623706651131,-20.714642723200647,-26.62600688293669,-29.131693833884142,12.302724674212797,-24.714285714285722,-10.857142857142861,4.3252553556566395,-0.04477981436347171,3.1959441879292116,3.681564324443685,2.670734441972094,0.7760117246713042,5.020300588688317,1.2543511564174938,3.136045235290687,0.9627555681795587,-8.120488408686852e-14,0.0,0.0,-4.060244204343408e-14,6.3433508843323825,3.2973123496397037,1.7000000000000002
35,0.9385476445022699,0.4099931665848543,0.9385476445022699,9.894607432008051,3.585653317602205,9.558512900459634,-4.65726029924209,-14.493877551020411,-20.55102040816325,-14.854047588424406,-28.819799941901216,-14.854047588424406,-20.550963279666007,-26.62618868624716,-28.946575880506757,12.36259040999177,-24.714285714285722,-10.857142857142847,4.391535077467234,0.004078386569292176,3.387264325094082,3.6856596683324376,2.653271409256746,0.7652421786406902,5.118644818812971,1.186620382922945,3.079693258129936,0.9494161388512165,0.0,0.0,2.030122102171713e-14,1.7670484276950664e-28,6.397823271137769,3.280099612467149,1.75
36,1.0899371505658313,0.5418828213874196,1.0899371505658313,10.217429092617365,3.8082824270852633,9.737127130334773,-4.396799047703625,-14.493877551020411,-20.551020408163257,-14.807191097306193,-28.78211259103755,-14.807191097306193,-20.387981704445657,-26.623734718191542,-28.76167064491533,12.418802248779636,-24.714285714285722,-10.857142857142861,4.463047408894486,0.056793813891472006,3.5848843270154713,3.681405312613402,2.6338236570316838,0.7551982479471367,5.22475306710533,1.1135424430999001,3.018892440666926,0.9350235966810516,0.0,0.0,0.0,1.7670484276950664e-28,6.448158103699361,3.266142246181909,1.8
37,1.2380641737411282,0.6727008526032332,1.2380641737411282,10.542560617142588,4.034748783620536,9.925937353543791,-4.1306441828421345,-14.493877551020411,-20.55102040816325,-14.76110688893856,-28.74489115594173,-14.76110688893856,-20.225535228995184,-26.61845211745033,-28.57739561209024,12.471092832259913,-24.714285714285722,-10.857142857142861,4.539792349938304,0.11336646760302732,3.788804193693372,3.6688012572868356,2.6123911852969526,0.7458799325904817,5.338625333565543,1.0351173369483544,2.9536427829016603,0.9195779416691358,0.0,9.13554945977275e-14,8.835242138475332e-29,4.060244204343461e-14,6.494355382017353,3.2554402507840265,1.85
38,1.382706272013079,0.8023480242568363,1.382706272013079,10.869795127871559,4.265314017688805,10.125258563324524,-3.858407503749234,-14.493877551020411,-20.55102040816325,-14.715847618963593,-28.708099355846883,-14.715847618963593,-20.063461084770246,-26.610148022704088,-28.39416826701182,12.519194802116171,-24.714285714285722,-10.857142857142847,4.6217699005987285,0.17379634770400826,3.999023925127811,3.647847502352508,2.588973994052397,0.7372872325709066,5.460261618193321,0.9513450644682462,2.883944284834196,0.9030791738155027,0.0,8.330371159133885e-28,-2.030122102171695e-14,5.36425415550288e-28,6.536415106091612,3.247993626273475,1.9000000000000001
39,1.523641003366504,0.9307251003726948,1.523641003366504,11.19892574709203,4.50023975977091,10.335405752914815,-3.5797008095165777,-14.493877551020411,-20.551020408163257,-14.671465943023426,-28.671700909986168,-14.671465943023426,-19.90159650322647,-26.598629572633303,-28.212406094660537,12.562840800031996,-24.714285714285722,-10.857142857142861,4.708980060875853,0.2380834541943955,4.215543521318743,3.618544047810619,2.563572083298303,0.7294201478882706,5.589661920988714,0.8622256256597077,2.809796946464626,0.8855272931202455,0.0,8.330371159133885e-28,-2.030122102171695e-14,-4.06024420434339e-14,6.574337275922253,3.2438023726501886,1.9500000000000002
40,1.6606459257863742,1.0577328449754178,1.6606459257863742,11.529745597091857,4.739787640347751,10.556693915552465,-3.294135899235714,-14.493877551020411,-20.55102040816325,-14.628014516760096,-28.63565953759275,-14.628014516760096,-19.739778715819483,-26.583703905918515,-28.032526580016718,12.601763467690988,-24.71428571428569,-10.857142857142847,4.801172287464887,0.30611349593906495,4.4380110409585605,3.581176713225532,2.5362571418837523,0.7222650402852897,5.72652379476039,0.7679673192932259,2.731392913682039,0.8669709278574852,0.0,9.135549459772833e-14,2.0301221021717398e-14,3.597205727807814e-28,6.608345444923886,3.242810685712193,2.0
41,1.7934985972575321,1.1832720220894033,1.7934985972575321,11.862047800158862,4.984219289900059,10.78943804447534,-3.0013245719983495,-14.493877551020411,-20.551020408163257,-14.585545995815705,-28.599938957899738,-14.585545995815705,-19.57784495400493,-26.565178161240286,-27.854947208060764,12.635695446776683,-24.714285714285722,-10.857142857142861,4.897093863842626,0.3773150172616874,4.664666777509305,3.5371745964190726,2.507387614054962,0.7157537184750342,5.869335003549392,0.6696116392222148,2.6496929159317544,0.8476532193983436,0.0,1.666074231826777e-27,2.68212707775144e-28,4.0602442043434436e-14,6.639557380169046,3.2447395444484166,2.0500000000000003
42,1.9219765757648892,1.3072433957392606,1.9219765757648892,12.19562547858084,5.233796338908754,11.033953132921194,-2.7008786268960394,-14.493877551020411,-20.551020408163257,-14.54411303583232,-28.56450289014032,-14.54411303583232,-19.41563244923844,-26.542859477279123,-27.68008546377304,12.664369378972667,-24.714285714285722,-10.857142857142861,4.9952415301811115,0.4510022713508937,4.893399083125341,3.488252614777475,2.4773936329078,0.7098043529133239,6.016280864205511,0.5684083780706523,2.5658498285484876,0.8278659373883155,0.0,1.666074231826777e-27,2.68212707775144e-28,-4.060244204343426e-14,6.66931440214507,3.2492541236458763,2.1
43,2.837761110812079,1.4295728210467327,2.0459246703545446,12.530349998340725,5.488692727697973,11.290430994670269,-2.3925157195374886,-14.493877551020411,-20.55102040816325,-14.50659541321046,-28.529319826937698,-14.503751272556073,-19.25299796444639,-26.51659499461287,-27.508258795286395,12.687590810532265,-24.71428571428569,-10.857142857142861,5.0941120266524855,0.5264895113953214,5.122096309961025,3.43612568568728,2.446705331537759,0.7043351140558533,6.165546693578293,0.4656073284624542,2.4810165268668394,0.8079008514728105,8.120488408686815e-14,9.135549459772833e-14,2.0301221021717398e-14,4.0602442043434076e-14,6.698957831339271,3.256019598091524,2.15
44,3.742047005957323,1.55028651752247,2.1654566943172426,12.866405700201755,5.748731635965456,11.558570725672048,-2.0763769315998464,-14.493877551020411,-20.55102040816325,-14.469548863877101,-28.494377354475468,-14.46442826214914,-19.08987638843824,-26.48639186140874,-27.339384503343563,12.705456905987688,-24.714285714285722,-10.857142857142847,5.1922020934285396,0.6030909905833072,5.34864681017066,3.382508726534639,2.415752843040363,0.6992641723584112,6.315317808517494,0.3624582830215721,2.3963458862212046,0.7880497312971658,-7.194411455615628e-28,8.330371159133885e-28,1.798602863903907e-28,-4.0602442043434796e-14,6.729828988238871,3.2647011425721812,2.2
45,4.6348342612006075,1.669435795774566,2.2807537120050494,13.204055168622332,6.013648553252193,11.837948242418392,-1.7527092012773062,-14.493877551020411,-20.55102040816325,-14.432973387832291,-28.45966783232722,-14.426094540877683,-18.92622214149419,-26.452297227731275,-27.173279851839705,12.7181377344409,-24.714285714285722,-10.857142857142861,5.28800847068171,0.6801209621037627,5.5709389359086385,3.3291166547059188,2.384966300511388,0.6945096982767242,6.463779525872799,0.2602110343720354,2.312990781946295,0.7686043465068793,-7.194411455615628e-28,8.330371159133885e-28,1.798602863903907e-28,4.060244204343336e-14,6.7632691933311895,3.274963931875,2.25
