frame,ball_x,549_x,893_x,894_x,1066_x,1067_x,1068_x,1069_x,1070_x,1492_x,5518_x,ball_y,549_y,893_y,894_y,1066_y,1067_y,1068_y,1069_y,1070_y,1492_y,5518_y,1066_vx,1066_vy,1067_vx,1067_vy,1068_vx,1068_vy,1069_vx,1069_vy,1070_vx,1070_vy,1492_vx,1492_vy,549_vx,549_vy,5518_vx,5518_vy,893_vx,893_vy,894_vx,894_vy,Time [s]
10,-2.1908602447777525,46.820518775561276,-7.942844914450888,-9.63407231653009,7.019677771439519,1.351818794984341,4.553695118893163,4.116977111666351,0.7602857326579988,-2.86780837696684,-6.868696295661459,-19.570312558930173,-2.9910839553990662,-9.34852007824867,-30.19622671039147,-23.733523846067254,-21.93306210211601,-5.855886540650885,-28.29133749863659,-25.84639253754304,-26.233279632379663,-22.930368543007663,1.9823561569681962,3.797355095982604,4.607217523051229,2.532170727595095,-0.40823283880015737,-0.04219058626417852,1.740127783233824,1.6747765751187114,1.3687171837399155,1.9203691510090084,3.4353300679893435,0.6826381416495357,0.002899536082513316,-0.0008394289526858505,3.8564821349735974,3.7655671860997795,4.698454078735644,-0.1558708291244315,-2.7767903863779616e-28,-1.072850831100576e-28,0.5
11,-2.0690785931217888,46.821952435068766,-7.702447549911156,-9.63407231653009,7.127066776203772,1.5765195772305884,4.559481499358789,4.213394476608176,0.8409912928492913,-2.6969800990613852,-6.674921128378641,-19.058199149914174,-2.991499006381255,-9.356621601832682,-30.196226710391453,-23.545418373688772,-21.80220493891804,-5.855418076557671,-28.207852577125355,-25.748411801168526,-26.194198040299142,-22.736201544884995,2.1354284438946634,3.7641324376038705,4.5080928433327445,2.611354711890448,0.08059199690603222,0.006099587359254281,1.9231517422884892,1.6716660888791068,1.5988996359308487,1.9567137444500657,3.4112892188398476,0.7712890998351845,0.024807142039346013,-0.007181781040109006,3.8824799054044252,3.8678163034455486,4.791523308985231,-0.16110652529684544,1.3195793664116107e-13,-1.072850831100576e-28,0.55
12,-1.954807704123052,46.82438482367131,-7.457807323404215,-9.634072316530045,7.2418006040295815,1.796616055451124,4.588830731299582,4.318833150588995,0.9328256864527323,-2.527485772095168,-6.479671658580562,-18.577669827797873,-2.9922031940027316,-9.364961811565731,-30.196226710391453,-23.358923459478376,-21.66753329030703,-5.8526168461458985,-28.124473988459734,-25.648686359697976,-26.15094246885377,-22.537310182370234,2.282324905126093,3.7319212742423757,4.416006762817899,2.6876444201514205,0.5518490264091118,0.0527549137301645,2.1035779230689706,1.6695394319665673,1.8214763041742503,1.991607846371153,3.384610200056125,0.854768687133338,0.04478172394115632,-0.012964513825690006,3.9119659557093582,3.9623035912875593,4.876380548330292,-0.16588024827762177,-5.553580772755923e-28,-1.072850831100576e-28,0.6000000000000001
13,-1.8480475777814824,46.82771929016622,-7.209334834475222,-9.63407231653009,7.3635704636322,2.012460159606058,4.640864424405334,4.4331632446951685,1.035408624271024,-2.3594573045498377,-6.282773472273572,-18.128724592581232,-2.993168537298355,-9.373517608788246,-30.19622671039147,-23.173988528685186,-21.529191870084702,-5.8475645917782435,-28.041152541173414,-25.547288737707376,-26.103771486587835,-22.33408254693859,2.4230455406623057,3.7007216058982193,4.33095928150697,2.761039852378033,1.0055382497088923,0.09777539284856218,2.2814063255755275,1.668396604381113,2.036447188470226,2.0250514567724003,3.3552930116381083,0.9330769035444115,0.06282328178790358,-0.01818762730944279,3.9449402858882636,4.049029049625637,4.953025796771053,-0.17019199806673002,-5.553580772755923e-28,-1.072850831100576e-28,0.65
14,-1.7487982140971179,46.831859183350694,-6.957440682669406,-9.634072316530045,7.4920675637268666,2.2244038196556977,4.714704188365932,4.556254870012978,1.1483598171066869,-2.1930266049071108,-6.084052155463944,-17.711363444264233,-2.994367055303122,-9.382265894840609,-30.19622671039147,-22.990563006558332,-21.387325392052748,-5.840343055817261,-27.957839043799954,-25.444291459772682,-26.052943662045678,-22.126906730065215,2.5575903505032263,3.670533432571362,4.252950399399938,2.8315410085704062,1.4416596668055293,0.14116102471446515,2.4566369498082596,1.668237606122957,2.2438122888187113,2.0570445756536766,3.3233376535860155,1.0062137490680605,0.07893181557972995,-0.022851121491286156,3.9814028959412044,4.127992678459913,5.021459054307514,-0.1740417746641347,-5.553580772755923e-28,-1.072850831100576e-28,0.7000000000000001
15,-1.6570596130699506,46.83670785202203,-6.702535467532004,-9.63407231653009,7.626983113028856,2.4327989655601385,4.809471632871212,4.687978137628724,1.2712989757624311,-2.028325581648734,-5.8833332941579055,-17.325586382846907,-2.9957707670518685,-9.391183571063273,-30.19622671039147,-22.808596318346996,-21.2420785700129,-5.83103398062561,-27.874484304873082,-25.33976705046996,-25.998717563771745,-21.9161708232253,2.6859593346490866,3.6413567542615812,4.181980116496762,2.899147888728208,1.8602132776989782,0.18291180932791665,2.629269795766943,1.6690624371919274,2.443571605219879,2.0875872030149525,3.288744125899461,1.0741792237044276,0.09310732531637153,-0.02695499637136984,4.021353785868208,4.199194477790402,5.081680320939425,-0.177429578069846,-5.553580772755923e-28,-5.075305255429293e-14,0.75
16,-1.5728317746999656,46.842168644977434,-6.445029788608209,-9.63407231653009,7.768008320253387,2.637997527279612,4.924288367610966,4.828203158628702,1.4038458110408452,-1.8654861432563798,-5.680442474361858,-16.97139340832926,-2.9973516915795417,-9.400247538796636,-30.19622671039147,-22.62803788930025,-21.093596117766875,-5.819719108565935,-27.791039132926407,-25.233788034375138,-25.941351760310333,-21.70226291789407,2.808152493099842,3.613191570969231,4.118048432797352,2.9638604928518424,2.2611990823891404,0.2230277466888581,2.7993048634518707,1.6708710975880539,2.6357251376734707,2.116679338856419,3.2515124285788275,1.1369733274536336,0.10534981099815306,-0.030499251949569484,4.064792955669238,4.262634447617048,5.133689596667162,-0.18035540828381816,-5.553580772755923e-28,-5.075305255429293e-14,0.8
17,-1.4961146989872005,46.84814491101418,-6.185334245443258,-9.63407231653009,7.9148343941156485,2.8403514347743197,5.0582760022750985,4.976800044099242,1.545620033744548,-1.7046401982117343,-5.475205282082037,-16.648784520711253,-2.9990818479210164,-9.409434699381118,-30.19622671039147,-22.448837144667277,-20.94202274911637,-5.806480182000822,-27.707454336493555,-25.126426936064252,-25.88110482020584,-21.485571105546693,2.924169825855359,3.5860378826940176,4.061155348301987,3.025678820941126,2.644617080876203,0.2615088367973861,2.966742152862741,1.6736635873114685,2.8202728861794863,2.1443209831779346,3.211642561623904,1.1945960603155064,0.1156592726248716,-0.033483888226042424,4.111720405344442,4.318312587939944,5.177486881490392,-0.18281926530616285,1.3195793664116107e-13,0.0,0.8500000000000001
18,-1.4269083859316325,46.854539998929496,-5.923859437582357,-9.63407231653009,8.067152543330952,3.040212618004455,5.210556146553431,5.133638905126606,1.696241354676249,-1.545919654996574,-5.267447303324769,-16.35775971999295,-3.0009332551112347,-9.418721954157128,-30.19622671039147,-22.27094350969722,-20.78750317786317,-5.7913989432929,-27.62368072410818,-25.017756280113293,-25.818235312002592,-21.266483477658355,3.0340113329157803,3.5598956894361327,4.011300863010217,3.0846028729959283,3.01046727316005,0.2983550796533661,3.1315816639995777,1.6774399063617955,2.9972148507381404,2.1705121359794184,3.1691345250347513,1.247047422289985,0.12403571019664891,-0.035908905200613565,4.162136134893615,4.366228898758919,5.213072175409323,-0.18482114913681413,-1.3195793664116163e-13,0.0,0.9
19,-1.365212835533232,46.86125725752066,-5.6610159645707085,-9.634072316530045,8.224653976614526,3.237933006930197,5.3802504101357815,5.29858985279715,1.8553294846384472,-1.3894564220925782,-5.056994124096329,-16.098319006174272,-3.002877932185081,-9.428086204465068,-30.19622671039147,-22.094306409639145,-20.630182117808886,-5.774557134804798,-27.539669104303915,-24.90784859109823,-25.753001804245,-21.045388125704267,3.137677014281044,3.5347649911955044,3.9684849769224315,3.14063264901644,3.358749659240644,0.333566475256831,3.2938233968625306,1.6822000547394105,3.166551031349346,2.195252797261113,3.123988318811435,1.294327413377323,0.13047912371328196,-0.037774302873386935,4.216040144316762,4.406383380074073,5.240445478423866,-0.18636105977579726,0.0,0.0,0.9500000000000001
20,-1.3110280477920437,46.86820003558493,-5.397214425953585,-9.634072316530045,8.387029902681576,3.4338645315117535,5.5664804027120045,5.471522998197128,2.022504134433844,-1.2353824079814713,-4.8436713304030174,-15.87046237925526,-3.00488789817747,-9.437504351645403,-30.19622671039147,-21.91887526974228,-20.470204282755308,-5.756036498899158,-27.4553702856144,-24.7967763935951,-25.685662865477408,-20.82267314115961,3.2351668699509837,3.510645787972146,3.9327076900385447,3.1937681490026537,3.6894642391181507,0.3671430236079459,3.453467351451642,1.6879440324442736,3.328281428013106,2.2185429670227865,3.076203942953979,1.3364360335773484,0.13498951317493327,-0.03908008124426233,4.273432433614111,4.438776031885456,5.259606790534051,-0.18743899722302104,0.0,0.0,1.0
21,-1.26435402270803,46.87527168191952,-5.1328654212761435,-9.63407231653009,8.55397153024739,3.628359121709274,5.7683677339719495,5.65230845241283,2.197385014865036,-1.0838295211449478,-4.627304508251179,-15.674189839235927,-3.006935172123337,-9.446953297038494,-30.19622671039147,-21.744599515255686,-20.307714386504173,-5.735918777938583,-27.370735076573325,-24.684612212179886,-25.616477064244183,-20.598726615499594,3.326480899926001,3.487538079766006,3.903969002358444,3.2440093729543857,4.002611012792405,0.39908472470650763,3.610513527766723,1.6946718394762117,3.4824060407293533,2.24038264526458,3.0257813974620165,1.3733732828901115,0.13756687858160271,-0.039826240313380556,4.334313002785415,4.46340685419301,5.270556111739985,-0.18805496147861228,0.0,0.0,1.05
22,-1.2251907602812064,46.88237554532168,-4.868379550083651,-9.63407231653009,8.725170068027222,3.82176870748299,5.985034013605437,5.84081632653061,2.3795918367347024,-0.9349296700647316,-4.407719243647039,-15.509501386116254,-3.008991773057554,-9.456409941984802,-30.19622671039147,-21.57142857142857,-20.142857142857146,-5.714285714285719,-27.28571428571429,-24.57142857142857,-25.54570296908968,-20.373936640199375,3.411619104205746,3.4654418665772373,3.8822689138821125,3.2913563208719006,4.298189980263401,0.4293915785525597,3.7649619258078313,1.7023834758352356,3.6289248694980283,2.2607718319864136,2.972720682335913,1.4051391613155013,0.13821121993335136,-0.04001278008068329,4.398681851830714,4.480275846996632,5.273293442041404,-0.18820895254250505,0.0,0.0,1.1
23,-1.0516312000451744,46.88941497458866,-4.60416741192129,-9.63407231653009,8.900316724736232,4.014445218793103,6.2156008513023195,6.0369167316367776,2.5687443108454326,-0.7888147632224869,-4.184741122596918,-15.457396882670128,-3.0110297200150336,-9.465851187824693,-30.19622671039147,-21.399311863509997,-19.975777265615946,-5.691219050303154,-27.20025872157091,-24.457297995917163,-25.47359914855826,-20.14869130673416,3.490581482790276,3.4443571484055826,3.8676074246097665,3.3358089927548917,4.576201141531274,0.45806358514608647,3.9168125455749303,1.7110789415214964,3.7678379143193395,2.279710527188326,2.917021797575602,1.4317336688536386,0.1369225372299963,-0.03963970054614637,4.466538980750159,4.489383010296574,5.267818781438396,-0.18790097041481604,-1.3195793664116135e-13,0.0,1.1500000000000001
24,-0.8784423765009527,46.89629331851774,-4.340639606334262,-9.63407231653009,9.07910270908975,4.206740585599776,6.459189856752441,6.240479778817596,2.764462147999822,-0.6456167091000282,-3.958195731107141,-15.405380138627477,-3.0130210320306996,-9.475253935898632,-30.19622671039147,-21.228198816749174,-19.806619468582333,-5.666800528353544,-27.11431919267688,-24.34229301022165,-25.400424171194302,-19.92337870657914,3.563368035679802,3.424283925251277,3.8599845345411192,3.377367388603603,4.83664449659595,0.48510074448720464,4.0660653870681625,1.7207582365348724,3.899145175193202,2.297198730870338,2.8586847431810836,1.4531568055045638,0.13370083047165943,-0.038707001709779976,4.5378843895435885,4.490728344092624,5.254132129931173,-0.18713101509525076,-1.3195793664116135e-13,0.0,1.2000000000000002
25,-0.7058467316637059,46.90291392590617,-4.078206732867866,-9.63407231653009,9.261219229802963,4.3990067378631945,6.714922639645621,6.451375579159347,2.966365059000559,-0.5054674161790045,-3.727908655184019,-15.353503809630407,-3.014937728139474,-9.484595087547005,-30.19622671039147,-21.058038856395186,-19.635528465558004,-5.641111890799504,-27.027846507565847,-24.226486138918048,-25.326436605542167,-19.698386931209534,3.629978762874103,3.4052221971141288,3.8594002436764767,3.4160315084181283,5.079520045457308,0.510503056575808,4.212720450287601,1.7314213608754965,4.022846652119663,2.31323644303243,2.7977095191522543,1.4694085712682177,0.12854609965823927,-0.03721468357151939,4.612718078211235,4.4843118483849045,5.2322334875195695,-0.1858990865841495,0.0,5.075305255429282e-14,1.25
26,-0.5340667075485386,46.90918014555116,-3.81727939106727,-9.63407231653009,9.446357495591123,4.591595605543615,6.981920809671728,6.669474243748375,3.174072754650216,-0.3684987929411176,-3.4937054808337735,-15.30182055132098,-3.016751827376232,-9.493851544110253,-30.19622671039147,-20.88878140769719,-19.462648970344674,-5.614234880003668,-26.94079147477139,-24.109949906582315,-25.251895020146225,-19.474104072100467,3.6904136643731924,3.387171963994361,3.865854552015603,3.451801352198141,5.304827788115522,0.534270521411952,4.3567777352328925,1.7430683145432668,4.138942345098547,2.327823663674572,2.734096125489305,1.480488966144487,0.12145834478991849,-0.0351627461314839,4.691040046752764,4.4701335231733434,5.202122854203606,-0.1842051848812228,0.0,0.0,1.3
27,-0.36332474617052457,46.91499532625001,-3.558268180477674,-9.63407231653009,9.634208715169507,4.784859118601146,7.259305976520587,6.894645883670985,3.3872049457514652,-0.23484274786809167,-3.255411794062761,-15.25038301934126,-3.018435348775893,-9.503000206928741,-30.19622671039147,-20.720375895904333,-19.288125696744046,-5.586251238328637,-26.853104902827194,-23.99275683779048,-25.17705798355081,-19.25091822072719,3.74467274017714,3.370133225891752,3.879347459558563,3.484676919943816,5.512567724570741,0.5564031389956094,4.498237241904181,1.7556990975381235,4.247432254129899,2.340960392796866,2.667844562192043,1.4863979901335362,0.11243756586653476,-0.03255118938960752,4.7728502951684,4.448193368457925,5.163800229983196,-0.18204930998674998,1.3195793664116193e-13,5.075305255429305e-14,1.35
28,-0.19384328954478347,46.920262816799905,-3.3015837006442936,-9.63407231653009,9.824464097253326,4.979149206996041,7.546199749882008,7.126760610013491,3.6053813431069184,-0.10463118944165856,-3.012853180877246,-15.199243869333367,-3.0199603113733686,-9.512017977342946,-30.196226710391453,-20.55277174626574,-19.112103358557828,-5.55724270813705,-26.7647376002669,-23.874979457118535,-25.102184064300307,-19.029217468564877,3.7927559902858947,3.35410598280645,3.8998789663053746,3.5146582116551386,5.702739854822478,0.576900909326787,4.637098970301685,1.7693137098602163,4.348316379213934,2.352646630399116,2.598954829260531,1.4871356432352711,0.10148376288812856,-0.02938001334595622,4.858148823458047,4.418491384238632,5.117265614858289,-0.17943146190046688,5.806016262426647e-28,2.271919407036514e-28,1.4000000000000001
29,-0.02584477968644222,46.92488596599815,-3.047636551112388,-9.63407231653009,10.01681485055784,5.1748178006884515,7.841723739445871,7.365688533862123,3.8282216575191943,0.022003973856525222,-2.765855227283571,-15.148455756939413,-3.0212987342035733,-9.52088175669323,-30.19622671039147,-20.385918384030543,-18.934726669587796,-5.527291031791536,-26.675640375624145,-23.75669028914247,-25.02753183093911,-18.809389907088704,3.8346634146995218,3.3390902347383427,3.927449072256128,3.5417452273320893,5.875344178871108,0.5957638324054669,4.773362920425221,1.7839121515094238,4.441594720350368,2.3628823764815055,2.5274269266948544,1.482701925449713,0.08859693585478108,-0.025649218000370094,4.9469356316217885,4.381027570515699,5.062519008829216,-0.1763516406225917,5.806016262426647e-28,-4.060244204343403e-14,1.4500000000000002
30,0.1404483413893874,46.92876812264195,-2.796837331427172,-9.634072316530045,10.21095218379823,5.3722168296385995,8.144999554902078,7.61129976630324,4.055345599790897,0.14493083354472786,-2.5142435192879784,-15.098071337801406,-3.022422636301396,-9.529568446320056,-30.196226710391453,-20.219765234447884,-18.75614034363561,-5.496477951654691,-26.58576403743257,-23.63796185843826,-24.953359852011523,-18.591823627773888,3.8703950134180323,3.3250859816875877,3.9620577774106223,3.565937966974712,6.030380696716576,0.6129919082316804,4.907029092274805,1.7994944224858394,4.5272672775394405,2.371667631044006,2.453260854494995,1.4730968367770148,0.07377708476624888,-0.021358803353038264,5.039210719659573,4.335801927288765,4.999560411895805,-0.17280984615292685,5.806016262426647e-28,2.271919407036514e-28,1.5
31,0.304813631667601,46.93181263552859,-2.5495966411338613,-9.63407231653009,10.406567305689812,5.571698223806656,8.455148805940308,7.863464418423185,4.286372880724699,0.2640174811411573,-2.257843642896825,-15.04814326756152,-3.0233040367017843,-9.538054947563795,-30.19622671039147,-20.054261722766917,-18.576489094503035,-5.464885210089169,-26.495059394225805,-23.51886668958196,-24.879926696061958,-18.37690672209562,3.899950786441387,3.3120932236540095,4.003705081768993,3.587236430583016,6.167849408358772,0.628585136805427,5.038097485850517,1.8160605227893707,4.605334050781003,2.3790023940864753,2.3764566126608004,1.4583203772168924,0.05702420962281605,-0.016508769403862998,5.134974087571438,4.28281445455804,4.928389824057965,-0.1688060784916548,5.806016262426647e-28,2.271919407036514e-28,1.55
32,0.46702864913307934,46.93392285345534,-2.30632507977764,-9.63407231653009,10.603351424947796,5.77361391315284,8.77129310225051,8.122052601308175,4.520923211123188,0.3791320081641948,-1.9964811841163923,-14.998724201861794,-3.0239149544396033,-9.546318161764912,-30.196226710391485,-19.889357274236765,-18.395917635991772,-5.4325945494575905,-26.40347725453755,-23.39947730714952,-24.807490931634767,-18.16502728152904,3.9233307337695336,3.300111960637753,4.052390985331225,3.60564061815686,6.287750313797885,0.6425435181266642,5.166568101152148,1.8336104524201202,4.675795040075123,2.384886665609046,2.2970142011924883,1.4383725467694986,0.038338310424462306,-0.011099116152874747,5.234225735357254,4.222065152323538,4.8490072453156605,-0.1643403376386082,5.806016262426647e-28,4.543838814073028e-28,1.6
33,0.6268709517707933,46.93500212521935,-2.0674332469037378,-9.63407231653009,10.800995750287434,5.978315827637333,9.09255405352253,8.386934426044558,4.75861630178902,0.49014250613213095,-1.7299817289529225,-14.949866796344294,-3.0242274085497955,-9.554334990263778,-30.19622671039147,-19.725001314106535,-18.214570681903524,-5.39968771212258,-26.310968426901347,-23.279866235716913,-24.73631112727427,-17.9565733975494,3.9405348554024564,3.289142192638702,4.108115488097241,3.621150529696433,6.3900834130337705,0.6548670521953783,5.292440938179938,1.852144211377954,4.7386502454217245,2.3893204456117045,2.2149336200898175,1.4132533454348617,0.017719387170883158,-0.005129843600101432,5.336965663017212,4.153554020585153,4.761412675669057,-0.1594126235939848,5.806016262426647e-28,4.543838814073028e-28,1.6500000000000001
34,0.7841180975655633,46.93495379961799,-1.8333317420573856,-9.63407231653009,10.999191490423993,6.186155897220294,9.418053269446158,8.657980003718666,4.999071863524817,0.5969170665631889,-1.4581708634127573,-14.901623706651131,-3.024213418067245,-9.56208233440082,-30.19622671039147,-19.56114326762543,-18.03259294603999,-5.366246440446737,-26.217483719850915,-23.160105999860214,-24.666645851524898,-17.751933161631875,3.9515631513404097,3.279183919656927,4.170878590067172,3.6337661652015933,6.474848706066253,0.6655557390116379,5.415715996933778,1.8716617996629834,4.793899666820903,2.392303734094401,2.130214869352832,1.3829627732129621,-0.004832560137495141,0.001399048254541976,5.4431938705511165,4.077281059342933,4.665606115118214,-0.15402293635758668,-1.3195793664116135e-13,-5.0753052554292595e-14,1.7000000000000002
35,0.9385476445022699,46.93368122544847,-1.6044311647838128,-9.63407231653009,11.197629854072662,6.39748605186197,9.746912359711267,8.935059445416742,5.241909607133211,0.699323780975712,-1.180874173502208,-14.854047588424406,-3.023845002026875,-9.56953709551646,-30.196226710391453,-19.397732560042527,-17.850129142202928,-5.3323524767927175,-26.12297394191986,-23.04026912415537,-24.598753672930982,-17.55149466525164,3.9564156215830835,3.2702371416924527,4.240680291241002,3.643487524672507,6.5420461928957945,0.6746095785754438,5.536393277413627,1.8921632172751803,4.841543304272656,2.3938365310573,2.042857948981879,1.3475008301037301,-0.029317531501037903,0.00848755941105418,5.552910357959211,3.9932462685970385,4.56158756366295,-0.14817127592956625,0.0,2.271919407036514e-28,1.75
36,1.0899371505658313,46.93108775150796,-1.381142114628219,-9.63407231653009,11.396002049948699,6.612658221522485,10.07825293400769,9.2180428622251,5.4867492434167975,0.7972307408879611,-0.8979172452275473,-14.807191097306193,-3.023094179463609,-9.576676174951125,-30.19622671039147,-19.234718616606997,-17.667323984194045,-5.298087563523153,-26.02738990164186,-22.920428133178373,-24.53289316003691,-17.3556459998839,3.9550922661306678,3.2623018587451456,4.317520591618575,3.650314608109061,6.59167587352203,0.6820285708867397,5.654472779619544,1.9136484642146045,4.881581157776914,2.393918836500117,1.9528628589765262,1.3068675161072458,-0.05573552691960308,0.016135689869298163,5.666115125241323,3.9014496483471706,4.449357021303302,-0.14185764230978135,0.0,4.0602442043434487e-14,1.8
