Team,Start Frame,End Frame,Start X,Start Y,End X,End Y,From,To
attack,36,58,36.41496598639455,-17.285714285714278,28.497682332996142,-0.5029776336922689,9,5
attack,86,126,22.950751175507996,4.039095054219768,8.148299319727883,18.857142857142858,5,66
attack,174,212,-7.120467627273001,16.20532299968405,-31.25900555384544,-6.100716686010464,66,11
