frame,ball_x,3632_x,3633_x,3634_x,3635_x,6389_x,9872_x,10481_x,10482_x,10483_x,10484_x,10485_x,ball_y,3632_y,3633_y,3634_y,3635_y,6389_y,9872_y,10481_y,10482_y,10483_y,10484_y,10485_y,10481_vx,10481_vy,10482_vx,10482_vy,10483_vx,10483_vy,10484_vx,10484_vy,10485_vx,10485_vy,3632_vx,3632_vy,3633_vx,3633_vy,3634_vx,3634_vy,3635_vx,3635_vy,6389_vx,6389_vy,9872_vx,9872_vy
0,38.55582392429285,20.262585034013608,16.945578231292522,33.33482785265662,29.492517006802732,4.398639455782307,-44.3469387755102,40.30452421710562,38.005521366805205,30.26186606735152,38.662101524002296,41.3239883786725,-22.2498161949709,3.8571428571428603,-7.571428571428571,-10.581557058844723,-23.71428571428571,1.4285714285714333,-2.8571428571428563,-23.618809303003232,-23.38299683115434,-16.792784268080116,-2.1723454731834937,1.5456167785116073,,,,,,,,,,,,,,,,,,,,,,
1,38.31522976791554,20.248028159484114,16.9595026775216,33.272348343426174,29.553399505848777,4.364721033225172,-44.3472922627038,40.05804479206477,38.0456419756447,30.55091285693479,38.63352644508693,41.35464392294191,-22.18880172248273,3.8900963465690945,-7.526916900310783,-10.522842040870891,-23.666386004422407,1.4328736939887599,-2.8570023885858316,-23.708557642127637,-23.3347368627317,-16.92980824193901,-2.247917538129879,1.4752744335376975,,,,,,,,,,,,,,,,,,,,,,
2,38.09500957822209,20.23618856820013,16.970827893787906,33.204353743467195,29.60784129243936,4.337134049545368,-44.347579765621255,39.817949424939364,38.08272158419506,30.828632960025704,38.60537197505239,41.380555945269926,-22.116925073721667,3.916898517969114,-7.490714074468325,-10.479562127481556,-23.62062680981578,1.4363728698615343,-2.856888140826116,-23.794270111266318,-23.28726025661511,-17.058489478587504,-2.3198976624501397,1.4097095322792184,,,,,,,,,,,,,,,,,,,,,,
3,37.89427889200251,20.226899895881317,16.97971301661982,33.13100174063586,29.65591664259774,4.315490865627957,-44.34780532411622,39.58411023262727,38.11678524736764,31.095187807399977,38.577612139513874,41.40176545456955,-22.034757059633392,3.937925982650646,-7.462311389088416,-10.450920756594238,-23.576900897976454,1.4391181249373657,-2.856798508508782,-23.876003732029044,-23.240547523137757,-17.178942262535575,-2.388337664461217,1.348858817967464,,,,,,,,,,,,,,,,,,,,,,
4,37.71215324604688,20.219995778247338,16.986317182545612,33.05245002278821,29.69769983234734,4.29940384235802,-44.34797297804233,39.356399332026726,38.14785802007375,31.350738829833546,38.550220964086414,41.41831345975409,-21.942868491163594,3.9535553519213678,-7.441200139358283,-10.436121366126443,-23.535101036415018,1.4411586279638724,-2.8567318862788698,-23.953815526025632,-23.19457917263297,-17.291280878293204,-2.453289362480127,1.2926590338336472,-4.559333336089293,-1.5585167443225092,0.6224576505773678,0.9201465967670887,5.117477679704011,-2.251343695551974,-0.5488624839427456,-1.3011066930570954,0.3326004602160383,-1.1265259534252987,-0.1447369238932745,0.3276518377238549,0.13844877964912833,0.44257318711388444,-1.5647268427105943,0.3278502926548502,0.8386348359246552,0.8402865308044888,-0.33724602999663844,0.04277681043525659,-0.0035146726677786383,0.0013966587956394856
5,37.54774817714519,20.215309851017814,16.990799528093632,32.968856277780304,29.733265137711378,4.288485340620577,-44.34808676725323,39.134688840035665,38.17596495722482,31.59544745810217,38.52317247438526,41.43024096973659,-21.84183017925797,3.9641632370890694,-7.426871620465118,-10.434367393995721,-23.495119992642103,1.4425435476886976,-2.856686668781447,-24.027762514865817,-23.14933571543389,-17.3956196103704,-2.514804574823801,1.2410469231090813,-4.439325163898724,-1.4812206411947262,0.5631409394764423,0.9056487306523916,4.900629796405381,-2.091346021942958,-0.5420087694174517,-1.2323769795529338,0.24019055617588128,-1.0347724852405042,-0.10037311580334622,0.2272221556629158,0.09601237209380997,0.3069185703739409,-1.665567385915868,0.06694192591369684,0.7142771482147481,0.803910175034537,-0.23387559934620678,0.02966514440145966,-0.0024373783634855173,0.0009685641455968254
6,37.40017922208753,20.212675749912492,16.993319189792242,32.88037819346819,29.762686834713286,4.282347721300738,-44.348150731602544,38.91885087355215,38.20113111373223,31.829475122981684,38.49644069602557,41.43758899343023,-21.732212934862233,3.9701262494614324,-7.4188171275961965,-10.4448622781196,-23.45685053416827,1.4433220528594406,-2.8566612506616353,-24.097901720159385,-23.1047976618738,-17.492072743277095,-2.5729351198092685,1.1939592290250263,-4.321874653747366,-1.4050649702625149,0.5043253266028306,0.891540657873112,4.687010528623157,-1.9336340385334694,-0.5356745425894108,-1.1646836323882388,0.1486008303983713,-0.9442841524303764,-0.05933659332014379,0.13432469975654848,0.056758695105238684,0.1814380498895497,-1.7632541719997619,-0.17803519917795851,0.5914049809714632,0.7696784690524996,-0.1382579509946982,0.01753685332018901,-0.0014408811320265609,0.0005725765943547551
7,37.268561917663824,20.21192711065096,16.994035304169717,32.787173457707915,29.78603919937636,4.280603345283484,-44.348168910943926,38.70875754947437,38.22338154450728,32.05298325524792,38.469999654622335,41.44039853974812,-21.61458756892204,3.9718210003462096,-7.416527955938712,-10.466809456415525,-23.42018542850414,1.443543312223773,-2.8566540265643825,-24.16429016351611,-23.06094552228586,-17.580754561523307,-2.627732815753477,1.1513326948127527,-4.206981805634322,-1.3300497315257838,0.44601081195677594,0.8778223784291583,4.476619876357414,-1.7782077453236314,-0.5298598034586024,-1.0980266515631611,0.057831282883995506,-0.8550609549948598,-0.021627356443839764,0.04895947000466169,0.020687748683201335,0.06613162566066016,-1.8577872009624994,-0.4070810826198417,0.47001833419497324,0.7375914128584579,-0.050393084941960445,0.006391937191472557,-0.0005251809733611674,0.0002086961419361139
8,37.15201180066423,20.212897568952943,16.993107007754432,32.68939975835562,29.80339650772394,4.282864573454,-44.34814534513102,38.504280984700216,38.242741304461454,32.26613328567667,38.44382337579082,41.43871061760347,-21.48952489238313,3.969624101051115,-7.419495400679904,-10.499412366801097,-23.38501744316032,1.4432564945292707,-2.8566633911348727,-24.22698486654579,-23.01775980700336,-17.661779349619046,-2.679249480973406,1.113104063703521,-4.0946466195608515,-1.2561749249846037,0.38819739553823795,0.8644938923208858,4.269457839607955,-1.625067142313402,-0.5245645520250263,-1.032406037077505,-0.03211808636750999,-0.76710289293397,0.012754594825870356,-0.028873533592527662,-0.012200467172220892,-0.03900070231272779,-1.9491664728041613,-0.6201957244122167,0.3501172078849939,0.7076490064522998,0.029718998812009116,-0.003769603984730297,0.0003097221124700613,-0.00012307721182023908
9,37.049644407878745,20.21542076053808,16.99069343707474,32.58721478326728,29.814833035779372,4.288743766697223,-44.348084074017464,38.305293296127786,38.259235448506054,32.46908664504381,38.4178858851461,41.432566235909356,-21.357595716191156,3.963912162883906,-7.427210757006983,-10.541874447193841,-23.351239345647404,1.4425107685236005,-2.856687739018092,-24.2860428508582,-22.97522102635952,-17.735261392074218,-2.7275369337860234,1.0792100789285866,-3.9848690955259403,-1.1834405506388632,0.33088507734711503,0.8515551995479698,4.0655244183748644,-1.4742122295027822,-0.5197887882887234,-0.9678217889314663,-0.12124727735630758,-0.680409966247733,0.043809260488793744,-0.09917431103516548,-0.041905952460896026,-0.13395893403061157,-2.037391987524667,-0.8173791245548296,0.2317016020419109,0.679851249834249,0.10207830026716477,-0.012947770208337716,0.0010638281255077276,-0.00042274346688892737
