frame,ball_x,4470_x,4471_x,4472_x,4473_x,8181_x,8978_x,10382_x,12448_x,13012_x,13960_x,16185_x,ball_y,4470_y,4471_y,4472_y,4473_y,8181_y,8978_y,10382_y,12448_y,13012_y,13960_y,16185_y,10382_vx,10382_vy,12448_vx,12448_vy,13012_vx,13012_vy,13960_vx,13960_vy,16185_vx,16185_vy,4470_vx,4470_vy,4471_vx,4471_vy,4472_vx,4472_vy,4473_vx,4473_vy,8181_vx,8181_vy,8978_vx,8978_vy
10,-1.780941572539945,-22.45198003998525,-23.65995480933197,-26.795566979943825,-22.997396625664646,-14.134673599168075,-13.28370031198022,-8.326090860415764,-4.460641297420043,-0.10460100440100022,4.517581878112054,-46.18275473552252,-23.449823444084746,15.372347904792791,5.987000599597903,-3.451077215454424,-21.092018559627082,-14.374153459295083,-0.33783782361217246,3.9862397970798376,-9.343384576260469,28.8731780406297,14.20471281296024,-3.0825517964674223,-3.1873991347118498,-0.9670947771904181,-4.610023541623234,-0.9829068129469323,-4.2213213216966174,-1.2308713782073761,-1.2934988428361192,-0.27982326951400033,0.0,0.0,-2.4668009234525914,0.048873555405504865,-3.642087148316071,-1.3573524842464426,-2.594076835392229,-2.8486056520474334,-0.15062089188525363,0.605977913634754,-3.399437395110603,-1.0652824796537481,-2.4827350582387355,-3.5231942634268205
11,-2.0069998272035905,-22.574879315611746,-23.84166908668504,-26.928706651747238,-23.012718754098337,-14.309580741528471,-13.413695703308038,-8.488322086853842,-4.693637239477299,-0.31702127405880876,4.452906935970246,-46.18275473552252,-23.39943272381305,15.367765836694593,5.916459206725605,-3.587654859584372,-21.065948226748134,-14.428760623788722,-0.5110614806245315,3.9374988485203026,-9.390419021226613,28.81050247676225,14.190721649484553,-3.0825517964674223,-3.2436708244732797,-0.9748890946669215,-4.65897390077148,-0.942457267797932,-4.247496437068569,-1.252751470088528,-1.293498842836119,-0.2798232695139749,0.0,0.0,-2.45983297474461,-0.08560331023082712,-3.634700977248692,-1.407127403180071,-2.6595207616684533,-2.735602357946992,-0.30093303553698536,0.5271545709107832,-3.49472907514126,-1.0890851156188117,-2.595826650531393,-3.46683574131918
12,-2.239801022898871,-22.697476380358186,-24.02302444123943,-27.06503670300446,-23.035418751386192,-14.48916712358876,-13.549243644849868,-8.653343055172769,-4.929057075982609,-0.5307275755830168,4.388231993828461,-46.18275473552252,-23.3455160681511,15.3566108766079,5.843521579263272,-3.7186835758929955,-21.043675363172095,-14.484481465724263,-0.681526276558293,3.8883664310000303,-9.435475198147186,28.746751903482235,14.17673048600884,-3.0825517964674223,-3.299465662090765,-0.9827184738814917,-4.707451789732957,-0.9028919068865348,-4.27321707439684,-1.274251658339399,-1.2934988428361194,-0.27982326951400033,0.0,0.0,-2.4537887571441632,-0.21706115000053933,-3.627522521275038,-1.455052094980707,-2.7233283507449357,-2.624623801520662,-0.4484904126202188,0.4512051848527574,-3.5883138691384735,-1.1113586644564677,-2.706877654811482,-3.411658519747577
13,-2.4791910502595824,-22.81981742078,-24.204031258749804,-27.204475316855515,-23.065358879199785,-14.67334740104721,-13.690242107205059,-8.821129922765383,-5.166877183426653,-0.7456971850714422,4.323557051686645,-46.18275473552252,-23.288149778619836,15.33903397582605,5.768280228567559,-3.8442646012639976,-21.025056271065665,-14.541239530745353,-0.849291276440278,3.8388407914321085,-9.47859731623407,28.68194531597121,14.162739322533143,-3.0825517964674223,-3.35478364756423,-0.9905829148341979,-4.7554572085076225,-0.8642107302125318,-4.298483233681384,-1.2953719429599682,-1.2934988428360785,-0.2798232695140003,0.0,0.0,-2.4486682706514933,-0.34549996390364657,-3.620551780395138,-1.5011265596484762,-2.785499602621795,-2.5156699827685385,-0.5932930231349636,0.3781297554606969,-3.6801917771020896,-1.1321031261669439,-2.815888071079193,-3.357662598711979
14,-2.725015799919513,-22.941948623432552,-24.38469992497088,-27.346940676440436,-23.10240139921071,-14.862036229602186,-13.83658906097305,-8.991658847024475,-5.407073938300135,-0.9619073786219486,4.25888210954486,-46.18275473552252,-23.227410156740138,15.315186085642383,5.690827665995099,-3.9644991725811147,-21.009947252595513,-14.598958364495607,-1.014415545297303,3.78892017672968,-9.519829584699117,28.616101709410678,14.148748159057448,-3.0825517964674223,-3.40962478089372,-0.9984824175249047,-4.802990157095644,-0.8264137377760604,-4.323294914922245,-1.3161123239501544,-1.2934988428360759,-0.27982326951403075,0.0,0.0,-2.444471515266347,-0.4709197519401035,-3.6137887546089527,-1.54535079718321,-2.8460345172989516,-2.4087409016905927,-0.7353408670813112,0.3079282827347639,-3.7703627990323882,-1.1513185007501239,-2.922857899334475,-3.3048479782124445
15,-3.9254635060520964,-23.063916174871206,-24.565040825657327,-27.49235096489921,-23.146408573090504,-15.055148264951994,-13.988182476753146,-9.164905985342827,-5.649623717093645,-1.179335432332271,4.194207167403052,-46.18275473552252,-23.581731056505586,15.285218157350224,5.611256402902561,-4.0794885267280305,-20.998204609928372,-14.657561512618617,-1.17695814815616,3.7386028338058086,-9.559216212754224,28.549240078982134,14.134756995581743,-3.0825517964674223,-3.463989062079124,-1.0064169819536621,-4.850050635496887,-0.7895009295771007,-4.347652118119385,-1.3364728013100193,-1.2934988428360534,-0.27982326951402575,0.0,0.0,-2.441198490988725,-0.593320514109956,-3.6072334439164724,-1.587724807585053,-2.9049330947763456,-2.3038365582867004,-0.874633944459181,0.24060076667481664,-3.8588269349291235,-1.1690047882061094,-3.02778713957729,-3.2532146582489463
16,-5.090076952300123,-23.185766261651416,-24.74506434656384,-27.640624365371885,-23.197242662510785,-15.252598162794936,-14.14492032514476,-9.340847495113252,-5.89450289629788,-1.3979586223002878,4.129532225261258,-46.18275473552252,-23.925475212994453,15.249281142242902,5.529658950646563,-4.189333900588472,-20.989684645230945,-14.716972520758096,-1.3369781500436166,3.687887009573575,-9.596801409611261,28.48137941986712,14.120765832106038,-3.0825517964674223,-3.517876491120607,-1.0143866081204627,-4.896638643711333,-0.7534723056156574,-4.371554843272839,-1.3564533750395518,-1.2934988428361194,-0.27982326951397496,0.0,0.0,-2.43884919781885,-0.7127022504131071,-3.6008858483177164,-1.6282485908538595,-2.962195335054046,-2.2009569525569295,-1.0111722552686533,0.17614720728072292,-3.9455841847922812,-1.1851619885348388,-3.1306757918076755,-3.2027626388215102
17,-6.218856138663595,-23.307545070328473,-24.924780873445105,-27.791679060998458,-23.254765929143105,-15.454300578829411,-14.306700576747287,-9.519459533728567,-6.141687852403519,-1.6177542246237864,4.064857283119427,-46.18275473552252,-24.258642626206733,15.207525991613755,5.446127820583779,-4.2941365310461315,-20.984243660669915,-14.777114934557627,-1.4945346159865283,3.636770950946121,-9.63262938448209,28.412538727247146,14.10677466863033,-3.0825517964674223,-3.5712870680181243,-1.0223912960252615,-4.942754181739163,-0.7183278658915829,-4.395003090382655,-1.3760540451387624,-1.2934988428360785,-0.27982326951400033,0.0,0.0,-2.437423635756468,-0.8290649608496994,-3.594745967812725,-1.666922146989798,-3.0178212381320746,-2.100102084501437,-1.1449557995096071,0.11456760455279733,-4.030634548622081,-1.1997901017361963,-3.2315238560256025,-3.15349191993011
18,-7.311801065142504,-23.4292987874578,-25.104200792055806,-27.94543323491896,-23.31884063465905,-15.660170168753664,-14.47342120216009,-9.700718258581535,-6.39115496190121,-1.8386995154005932,4.000182340977627,-46.18275473552252,-24.581233296142425,15.160103656756108,5.360755524070837,-4.393997654984717,-20.981737958411948,-14.83791229966086,-1.6496866110116626,3.585252904836521,-9.666744346578598,28.342736996303742,14.092783505154644,-3.0825517964674223,-3.6242207927715446,-1.0304310456682382,-4.988397249580096,-0.6840676104051673,-4.417996859448554,-1.3952748116076714,-1.2934988428361232,-0.2798232695140257,0.0,0.0,-2.4369218048017816,-0.9424086454196205,-3.588813802401408,-1.7037454759927204,-3.071810804010379,-2.0012719541200243,-1.2759845771820824,0.05586195849076603,-4.113978026418335,-1.2128891278102367,-3.3303313322309287,-3.1054025015747033
19,-8.36891173173688,-23.551073599594783,-25.28333448815063,-28.101805070273375,-23.38932904073022,-15.87012158826606,-14.644980171982555,-9.884599827064982,-6.6428806012815755,-2.0607717707285103,3.935507398835819,-46.18275473552252,-24.893247222801506,15.107165088963313,5.273634572464421,-4.489018509287921,-20.982023840623842,-14.899288161711457,-1.8024932001458216,3.5333311181578684,-9.699190505112666,28.27199322221839,14.078792341678948,-3.0825517964674223,-3.676677665381073,-1.0385058570492396,-5.033567847234431,-0.6506915391561306,-4.440536150471005,-1.414115674446167,-1.2934988428360579,-0.2798232695140003,0.0,0.0,-2.4373437049548223,-1.0527333041229066,-3.583089352083885,-1.7387185778627583,-3.124164032689061,-1.9044665614127352,-1.4042585882861804,3.026909469992789e-05,-4.195614618181139,-1.2244590667571331,-3.427098220424003,-3.058494383755316
