frame,ball_x,3269_x,3270_x,3271_x,11005_x,12132_x,14856_x,19900_x,19901_x,19902_x,20705_x,ball_y,3269_y,3270_y,3271_y,11005_y,12132_y,14856_y,19900_y,19901_y,19902_y,20705_y,stretch_index,Time [s],11005_vx,11005_vy,11005_speed,12132_vx,12132_vy,12132_speed,14856_vx,14856_vy,14856_speed,19900_vx,19900_vy,19900_speed,19901_vx,19901_vy,19901_speed,19902_vx,19902_vy,19902_speed,20705_vx,20705_vy,20705_speed,3269_vx,3269_vy,3269_speed,3270_vx,3270_vy,3270_speed,3271_vx,3271_vy,3271_speed
20,-34.77767531529022,-35.15118993863643,-40.933160690398466,-39.06826185407468,-21.19509749199697,-27.156320120587257,-50.132862115135126,-32.424232886305475,-38.70225570377011,-37.058591476229964,-14.9143087743572,27.98309835001693,9.36002409350346,3.824721065357523,-6.19321352634151,-5.603800471485342,4.801403895693819,-0.7073830399765564,18.011514774262555,17.724629343586106,26.085040303630358,7.786924939467325,30.700586796019014,1.0,-5.047207056810165,1.0756205349122892,5.160548285738574,-4.145557067545562,0.4518969218062679,4.170114414283491,-0.010544712186941753,0.004227888014394539,0.011360721463344612,-1.2981750786155388,-0.219410027367916,1.3165862276539466,-3.3194285867877427,-3.3331839932773217,4.704117523598217,0.7795390433140674,0.31059615510882976,0.8391371113348519,-3.5320955604655913,0.7365839798389013,3.608081901456237,-1.8106545815362547,-0.764245607796877,1.9653349237916289,-1.0110906084910551,-0.41681597016719996,1.0936360324921799,-2.0960753310391205,0.5363727208149551,2.1636144501794203
21,-34.729698593216916,-35.23174333521607,-40.97488686633417,-39.16443486418901,-21.447182758576105,-27.361309948566152,-50.13304503361184,-32.476008319416195,-38.85373088089246,-37.01577286389031,-15.086292949383145,27.918649715001237,9.321678619444107,3.8019016973257873,-6.170590570839439,-5.549225329380246,4.825957468645356,-0.7073096990620183,18.002282268849232,17.56176556791999,26.08829781322704,7.822790556900736,30.741128473133653,1.05,-5.037587091039462,1.0836265921131092,5.152817704027777,-4.091580158618107,0.48896835411431117,4.120693903424838,-0.0010759910394751628,0.00043141714433315103,0.0011592572921726274,-1.0449842077269773,-0.1856363279236766,1.0613448264554575,-3.0441359677113304,-3.255390034795725,4.4569415599221305,0.8499852754214434,0.07776871560347512,0.8535355537761043,-3.4418160865176306,0.7177570786183676,3.5158602357486157,-1.623626531269662,-0.7667464046462917,1.7955676434155217,-0.8469503497441823,-0.4539985019023858,0.960957613353161,-1.9351523703208167,0.4585973257079599,1.988749909743497
22,-34.67970671310914,-35.30325929427433,-41.00871670010827,-39.25285403046829,-21.698684070853126,-27.563395521074696,-50.13268995656881,-32.51536109762029,-38.9918072376926,-36.969591614229586,-15.25381646536166,27.846881101366126,9.283212182455804,3.7772829241755876,-6.151702929701038,-5.494446790664829,4.852312035589373,-0.7074520667196489,17.994713792916684,17.40283862714112,26.08022941394019,7.857725947521865,30.776664135540035,1.1,-5.0259080049971265,1.0876945243192613,5.142259294602743,-4.0334950492106305,0.5249882339641943,4.067517050708886,0.009683919355337287,-0.003882754298900304,0.010433315629573607,-0.7965311095947767,-0.15235573830804375,0.8109710719548974,-2.7761595612669505,-3.1766533370509666,4.218789913400636,0.9172380218429258,-0.1487494620672236,0.9292211745217669,-3.352602905569054,0.6991525423728717,3.4247278023131287,-1.4428777808413835,-0.7691656632253236,1.6350877982330512,-0.6890235065123864,-0.48998660427142926,0.8454822676390504,-1.7800754936195464,0.38389103843398836,1.8210000253637555
23,-34.62784741402305,-35.366051780803076,-41.03496086249656,-39.33381165711336,-21.94949847281444,-27.762371428088866,-50.13173232454368,-32.54252810955561,-39.11685058480213,-36.92020740153207,-15.416932636942697,27.766635831647328,9.244628859452083,3.750924467375267,-6.136397147534681,-5.439661761588834,4.880415018903003,-0.707836027978077,17.988784690973482,17.24789565821264,26.06115056886156,7.891742229579488,30.807335662205816,1.1500000000000001,-5.012169798683194,1.0878243315309812,5.128860289294568,-3.971301739323252,0.5599565613559575,4.010584602692913,0.021735018997536118,-0.00871462631530611,0.02341699730193181,-0.5528157842189175,-0.1195682585210887,0.5655986737319516,-2.515499367454765,-3.0969739000428325,3.989860198705192,0.9812972825785744,-0.3689583779028791,1.0483676079604989,-3.264456017619785,0.6807703711023956,3.3346846011496982,-1.268408330251398,-0.7715033835338961,1.4846134726100897,-0.5373100787956071,-0.5247802772741534,0.7510635526979583,-1.6308447009353901,0.3122538589932665,1.660468882883756
24,-34.57426843501482,-35.42043475979421,-41.05393002427474,-39.40760004832506,-22.199523008446487,-27.958032259584648,-50.130107578074046,-32.55774624385994,-39.229226732852645,-36.867779900082056,-15.57569477877627,27.676757228380534,9.205932727346433,3.722886048393122,-6.124519768948726,-5.385067148401963,4.910213840963279,-0.7084874678660088,17.984470307528216,17.09698379809775,26.031376741082905,7.924850521322342,30.83328447592507,1.2000000000000002,-4.9963724720976685,1.0840160137481822,5.112614653775294,-3.905000228955778,0.5938733362895958,3.949900293387216,0.03507730788714168,-0.014064198904883338,0.03779178772492053,-0.31383823159927693,-0.08727388856268949,0.3257470909128954,-2.262155386274571,-3.0163517237714736,3.770374611779338,1.0421630576284506,-0.5828580319037258,1.194080116256931,-3.1773754226699515,0.6626105648070102,3.2457306322584625,-1.100218179499604,-0.7737595655720951,1.3450590722402271,-0.3918100665938033,-0.558379520910683,0.6821310853909859,-1.4874599922682659,0.24368578738559357,1.5072889542395136
25,-34.5191175151406,-35.4667221962397,-41.065934856218604,-39.47451150830426,-22.44865472173568,-28.15017260553805,-50.12775115769759,-32.56125238917112,-39.32930149247576,-36.81246878416386,-15.730156205512303,27.576088614101433,9.167127863052395,3.693227388697428,-6.115917338551491,-5.330859857353975,4.941655924147347,-0.7094322714120878,17.98174598708944,16.95015018375957,25.991223393695904,7.957061940999165,30.85465145462647,1.25,-4.978516025240559,1.0762695709709413,5.093523142479577,-3.8345905181083637,0.6267385587650611,3.8854710991859758,0.04971078602411334,-0.019931472067688756,0.05355768689852316,-0.07959845173597759,-0.05547262843294779,0.09702126583396364,-2.016127617726571,-2.934786808236831,3.5605820002860127,1.099835346992494,-0.7904484240696515,1.354417403021792,-3.091361120719534,0.644673123486721,3.157865895639404,-0.9383073285860832,-0.7759342093398555,1.2175773240752386,-0.252523469907138,-0.5907843351810296,0.642490648608392,-1.3499213676181752,0.17818682361106136,1.361630729258386
26,-34.46254239345652,-35.505228055131425,-41.07128602910387,-39.53483834125181,-22.696790656668437,-28.338587055925114,-50.1245985039519,-32.55328343412694,-39.417440674303094,-36.75443372806175,-15.880370231800779,27.463473311345766,9.128218343483494,3.662008209756559,-6.110436400951297,-5.277236794694566,4.974688690832283,-0.7106963236449428,17.980587074165708,16.8074419521613,25.94100598979239,7.988387606858729,30.87157685506467,1.3,-4.958600458111854,1.0645850031991493,5.071593411564419,-3.760072606780876,0.6585522287824015,3.8173075650644392,0.06553444200475508,-0.026275945418642456,0.07060586658711926,0.14990355537096056,-0.024164478131701077,0.1518387233752711,-1.7774160618106238,-2.852279153438926,3.3607594715963627,1.1543141506706835,-0.991729554400728,1.5218306960731367,-3.0064131117683695,0.6269580471413935,3.0710903912923366,-0.7826757775107953,-0.778027314837263,1.1035886350153346,-0.11945028873550917,-0.6219947200850825,0.6333607213055737,-1.2182288269851174,0.1157569676696189,1.2237161233152076
27,-34.40469080901877,-35.53626630146129,-41.0702942137063,-39.58887285136857,-22.943827857231156,-28.52307020072178,-50.120585057374626,-32.53407626736522,-39.49401008896621,-36.693834406060006,-16.026390172291684,27.3377546426492,9.089208245553227,3.629288233038784,-6.107923500756552,-5.224394866673478,5.009259563395178,-0.7123055095932656,17.980968913265613,16.66890624026609,25.881039992464054,8.018838637149779,30.88420024750897,1.35,-4.936625770711519,1.0489623104328825,5.046840192512716,-3.681446494973408,0.689314346341567,3.745424216750927,0.08204321881056642,-0.03289511703308364,0.08839218561286258,0.37466778972166,0.006650562340908574,0.3747268106692719,-1.546020718526791,-2.768828759377686,3.1712131370929755,1.2055994686630207,-1.1867014228968646,1.6916649626761209,-2.9225313958167485,0.6094653357711243,2.985404119217564,-0.6333235262737805,-0.7800388820642825,1.0047683048663267,0.007409476921204965,-0.6520106756229985,0.652052775068556,-1.092382370369133,0.056396219561230594,1.09383718014798
28,-34.34571050088347,-35.5601509002212,-41.063270080801665,-39.63690734285537,-23.1896633674103,-28.70341662990408,-50.1156462585034,-32.50386777752379,-39.559375547096764,-36.63083049244294,-16.168269341634982,27.19777593054745,9.050101646175158,3.595127180012427,-6.108225182575567,-5.172530979540416,5.045315964213128,-0.7142857142857094,17.9828668488977,16.5345901850371,25.811640864802662,8.048426150121088,30.892660460283402,1.4000000000000001,-4.912591963039606,1.0294014926720358,5.019285529678178,-3.598712182685955,0.7190249114426553,3.6698400778627165,0.09863104801918815,-0.03954598460087341,0.10626367456198715,0.5946942513160178,0.03697249298489119,0.5958424437599564,-1.3219415878750906,-2.6844356260532525,2.9922774256705598,1.2536913009695643,-1.3753640295582417,1.8610126522754868,-2.8397159728644445,0.5921949893758822,2.9008070794148586,-0.49025057487511986,-0.7819689110208982,0.9229414954202649,0.1280558270627604,-0.680832201794689,0.6927703673262386,-0.9723819977702222,0.00010457928599299365,0.9723820033939519
29,-33.35657357958122,-35.57719581640311,-41.0505243011657,-39.67923411991308,-23.434194231192276,-28.879420933448003,-50.10975290186715,-32.462894853240456,-39.613902859326316,-36.565581661494846,-16.30606105448059,26.827016120416488,9.010902622262762,3.5595847721458087,-6.1111879910166715,-5.121842039545126,5.082805315663213,-0.7166486476161738,17.98625622557059,16.404540923437494,25.733124069899937,8.077161264021353,30.897099751876205,1.4500000000000002,-4.886499035096136,1.005902549916807,4.988959085813854,-3.5118696699185485,0.7476839240855678,3.5905793166047464,0.1146918612085658,-0.04598554581220286,0.12356736402113273,0.8099829401541161,0.06680131380024687,0.8127329074586223,-1.1051786698555024,-2.5990997534654716,2.8243122031333314,1.298589647590294,-1.5577173743845352,2.028008503751435,-2.757966842911468,0.575147007955708,2.817299271884237,-0.3534569233145896,-0.7838174017070438,0.8598264451956552,0.24248876168936057,-0.7084592986000728,0.7488093063781638,-0.8582277091883632,-0.05311795315606869,0.8598699423553519
30,-32.39696313354173,-35.5877150149989,-41.03236754557414,-39.716145486742555,-23.67731749256347,-29.050877701329558,-50.10301719795998,-32.41139438315303,-39.657957836286506,-36.49824758750001,-16.43981862547856,26.46732376730435,8.971615250729585,3.5227207309072175,-6.11665847068825,-5.072524952937325,5.121675040122551,-0.7193493189396563,17.9911123877928,16.27880559243045,25.645805070847658,8.105055097099381,30.897676369244675,1.5,-4.858346986880985,0.9784654821670202,4.955898520422697,-3.4209189566710094,0.7752913842703405,3.507672054031689,0.12961958995634043,-0.051970798357346484,0.13965028457668746,1.0205338562358939,0.09613702478705677,1.0250520373418177,-0.8957319644679271,-2.512821141614465,2.6676967297491285,1.3402945085251714,-1.733761457376061,2.191419211530622,-2.6772840059579694,0.558321391510587,2.734880696625846,-0.2229425715923533,-0.7855843541228424,0.816606494996712,0.3507082808008833,-0.7348919660393183,0.8142864974758244,-0.7499195046235585,-0.103271377765142,0.7569968565855172
31,-31.466879162765,-35.592022461000504,-41.009110484802775,-39.747933747544636,-23.91893019551035,-29.217581523524732,-50.09558671126733,-32.34960325589933,-39.691906288608926,-36.42898794474271,-16.569595369278826,26.118698871211066,8.932243608489118,3.484594777764981,-6.124483166198629,-5.024776625966751,5.1618725599682085,-0.7223285624763145,17.997410680072928,16.15743132897911,25.54999933073752,8.1321187676039,30.894551757082116,1.55,-4.82813581839434,0.9470902894227172,4.92014994661557,-3.3258600429435687,0.801847291996953,3.421155375736601,0.14280816584027478,-0.05725873992633133,0.1538594668150604,1.2263469995613308,0.12497962594522954,1.2326990185095825,-0.6936014717125258,-2.4255997905001023,2.522819324730949,1.3788058837741546,-1.903496278532697,2.3504050177614184,-2.5976674620037894,0.5417181400405265,2.653551353639529,-0.09870751970841038,-0.7872697682682068,0.7934335904636647,0.45271438439736944,-0.7601302041122955,0.884730603655197,-0.6474573840757661,-0.15035569454107234,0.6646863162990212
32,-30.56632166725102,-35.59043211939981,-40.98106378962733,-39.77489120652019,-24.158929384019327,-29.37932699000954,-50.08760900627459,-32.27775836011718,-39.71611402692518,-36.35796240750726,-16.695444600531317,25.781141432136604,8.89279177245493,3.4452666341874023,-6.134508622156115,-4.978793964883092,5.203345297577296,-0.7255272124463588,18.005126446919526,16.040465270046653,25.446022312661317,8.158363393783663,30.88788630119773,1.6,-4.795865529636003,0.9117769716839397,4.881768473047852,-3.2266929287360777,0.8273516472654489,3.3310746020748705,0.15365152043817235,-0.06160636820938848,0.1655419413227743,1.4274223701305093,0.15332911727484655,1.4356338115805451,-0.49878719158917706,-2.3374357001225587,2.3900615713200475,1.4141237733373457,-2.0669218378544643,2.504378551680542,-2.519117211049016,0.5253372535454407,2.573311242925356,0.019248232337239317,-0.7888736441432344,0.7891084341660116,0.54850707247886,-0.7841740128190648,0.9569685945422055,-0.5508413475450474,-0.19437090348383695,0.5841286145074275
33,-29.695290646999794,-35.58325795518875,-40.94853813082356,-39.79731016787006,-24.397212102076782,-29.535908690759967,-50.07923164746718,-32.196096584444376,-39.73094686186687,-36.28533065007794,-16.817419633886068,25.454651450080977,8.8532638195405,3.4047960216427975,-6.146581383169097,-4.934773875936109,5.246040675326903,-0.7288861030700141,18.014235032841178,15.927954552596239,25.33418947971077,8.183800093887434,30.877839313788265,1.6500000000000001,-4.76153612060614,0.8725255289506457,4.840818838430908,-3.1234176140486536,0.8518044500757787,3.237484889990729,0.1616445967314511,-0.06481118128151317,0.17415356692177916,1.6237599679433352,0.18118549877581613,1.6338373904590329,-0.3112891240980025,-2.248328870481678,2.2697761186123886,1.446248177214764,-2.2240381353413805,2.652919037126801,-2.441633253093748,0.5091787320255141,2.4941603644834607,0.13092468454471726,-0.7903959817478323,0.8011660757834504,0.638086345045293,-0.8070233921595984,1.0288055886444463,-0.4600713950314021,-0.23531700459355984,0.5167589197846767
34,-28.85378610201132,-35.57081393335923,-40.91184417916722,-39.81548293579509,-24.633675393669176,-29.68712121575203,-50.07060219933053,-32.104854817518756,-39.7367706040656,-36.21125234673905,-16.93557378399301,25.139228925044204,8.813663826659354,3.3632426615994806,-6.1605479938459276,-4.892913265375527,5.289906115594111,-0.7323460685674815,18.024711782346444,15.819946313591053,25.21481629497761,8.208439986163963,30.86456902686781,1.7000000000000002,-4.7251475913046885,0.8293359612229215,4.797376147040176,-3.016034098881163,0.8752057004279883,3.140453264048926,0.1666863833164354,-0.06683267875766895,0.17958551537648967,1.8153597929999012,0.20854877044818915,1.82729958345535,-0.13110726923887972,-2.1582793015775934,2.1622577690149574,1.475179095406328,-2.374845170993385,2.795718682148551,-2.365215588137721,0.49324257548054345,2.4160987183135427,0.23632183691384107,-0.7918367810820214,0.8263495014076485,0.7214522020966486,-0.8286783421338925,1.0987270246207108,-0.3751475265348093,-0.2731939978701092,0.4640804102065058
35,-28.041808032285594,-35.55341401890317,-40.871292605434064,-39.82970181449614,-24.8682163027829,-29.832759154961707,-50.06186822635004,-32.00426994797811,-39.733951064152976,-36.13588717177487,-17.049960365502137,24.834873857026235,8.773995870725026,3.3206662755257543,-6.17625499879491,-4.853409039451037,5.3348890407560345,-0.7358479431589954,18.036532039943896,15.716487689994205,25.0882182215536,8.232294188861992,30.848232593593718,1.75,-4.686699941731627,0.7822082685007152,4.751526714555872,-2.9045423832336827,0.8975553983220481,3.040061208110431,0.1687768801931862,-0.06767086063807538,0.1818377866870441,2.002221845300116,0.23541893229193528,2.016014481961496,0.04175837298812929,-2.067286993410145,2.0677087016399027,1.5009165279119376,-2.5193429448104805,2.9325482600164605,-2.2898642161810696,0.4775287839106871,2.339126304415767,0.33543968944479313,-0.7931960421457567,0.8612083061202512,0.7986046436330287,-0.8491388627420611,1.1656784226582895,-0.29606974205522957,-0.30800188331351813,0.42722646487000804
36,-27.259356437822625,-35.53137217681246,-40.82719408039985,-39.840259108174074,-25.100731873404424,-29.97261709836503,-50.05317729301114,-31.89457886446029,-39.72285405276062,-36.05939479946968,-17.160632693063402,24.541586246027123,8.73426402865102,3.2771265848899493,-6.1935489426244175,-4.8164581044124,5.380936873189736,-0.7393325610647034,18.049671150142125,15.617625818768907,24.954710722530454,8.255373820230282,30.82898609728385,1.8,-4.646193171886899,0.731142450783856,4.703369034407853,-2.7889424671061893,0.9188535437579173,2.9364079961246596,0.16791608736158173,-0.06732572692263665,0.18091038085329372,2.1843461248440823,0.2617959843071356,2.1999784386490475,0.20730780258304535,-1.9753519459794682,1.9862003512980966,1.5234604747318563,-2.6575314567927464,3.0632344444905275,-2.2155791372238953,0.46203735731581763,2.2632431227902066,0.4282782421374518,-0.794473764939134,0.9025579293679205,0.8695436696543113,-0.8684049539839107,1.2289155209125173,-0.22283804159272333,-0.3397406609239311,0.40630100844805916
37,-26.506431318622408,-35.505002372079055,-40.77985927484031,-39.84744712102974,-25.331119149520113,-30.106489635937965,-50.044676963799226,-31.776018455603065,-39.703845380520114,-35.981934904107796,-17.26764408132676,24.259366092046832,8.694472377350877,3.232683311160355,-6.2122763699427885,-4.782257366509302,5.427997035272347,-0.7427407565048404,18.064104457449666,15.523407836878294,24.814609260999973,8.277689998517571,30.80698456796876,1.85,-4.603627281770641,0.6761385080726486,4.65301487549327,-2.669234350498715,0.9391001367356799,2.829615006445094,0.16410400482168294,-0.06579727761133851,0.1768032978752899,2.3617326316316687,0.28767992649367874,2.379189097869536,0.365541019545869,-1.8824741592854777,1.9176363569113408,1.542810935865882,-2.7894107069401346,3.18764453410659,-2.1423603512660963,0.4467682956960724,2.188449173436789,0.514837494991838,-0.7956699494621389,0.9477068717312086,0.9342692801605984,-0.8864766158595917,1.287905228779539,-0.15545242514724983,-0.36841033070122425,0.3998645123683105
38,-25.783032674684954,-35.474618569694826,-40.729598859531215,-39.851558157263966,-25.55927517511642,-30.23417135765652,-50.036514803199715,-31.64882561004429,-39.67729085806308,-35.90366715997353,-17.3710478449422,23.98821339508537,8.654624993738103,3.1873961758052594,-6.23228382535836,-4.7510037319915,5.476016949380925,-0.7460133636996409,18.079807306375105,15.43388088128556,24.668229300053852,8.299253841972641,30.782382006364735,1.9000000000000001,-4.559002271382773,0.6171964403668817,4.600590522582381,-2.545418033411195,0.958295177255352,2.719831357192166,0.15734063257350983,-0.06308551270416723,0.169516537753046,2.5343813656630014,0.3130707588517061,2.5536448865627035,0.5164580238765377,-1.7886536333283127,1.8617225116662883,1.5589679113141328,-2.9149806952525976,3.3056759372634317,-2.0702078583076293,0.4317215990512375,2.114744456355429,0.5951174480079703,-0.7967845957147238,0.994500110051173,0.9927814751518476,-0.9033538483689932,1.3422604936329419,-0.09391289271887017,-0.3940108926452393,0.40504841061523045
39,-25.089160506010238,-35.4405347346517,-40.67672350524832,-39.85288452107764,-25.785096994179742,-30.355456853496708,-50.02883837569804,-31.513237216421754,-39.64355629602112,-35.82475124135111,-17.47089729855968,23.72812815514276,8.614725954726232,3.1413249002930335,-6.253417853479491,-4.7228941071087425,5.524944037892567,-0.7490912168692816,18.096755041427024,15.349092088953839,24.515886302783855,8.3200764688442,30.755331415190124,1.9500000000000002,-4.512318140723323,0.5543162476666245,4.5462381707878,-2.4174935158437134,0.9764386653167986,2.6072413325720443,0.14762597061704236,-0.059190432201081965,0.15905010048652826,2.702292326937976,0.3379684813810562,2.7233447293052855,0.6600588155751551,-1.693890368107732,1.8179500045894068,1.571931401076491,-3.034241421730245,3.417248796185885,-1.9991216583485887,0.4168972673815369,2.0421289715462643,0.6691181011858507,-0.7978177036968906,1.0412646741663418,1.0450802546280409,-0.9190366515122147,1.391697203214907,-0.03821944430752304,-0.41654234675632995,0.4182920661026772
40,-24.42481481259829,-35.403064831941606,-40.62154388276735,-39.851718516671596,-26.008481650696506,-30.470140713434517,-50.02179524577959,-31.369490163373293,-39.603007505025815,-35.74534682252488,-17.5672457568292,23.47911037221897,8.574779337228751,3.0945292060919405,-6.275524998914525,-4.698125398110682,5.5747257231843905,-0.7519151502339826,18.114923007113966,15.269088596846322,24.357895732281722,8.34016899738106,30.72598483777918,2.0,-4.463574889792253,0.4874979299718924,4.4901174849340855,-2.2854607977961807,0.9935306009201464,2.492074259172046,0.13496001895230086,-0.054112036102151234,0.14540398607578103,2.865465515456692,0.36237309408179963,2.888287880316971,0.7963433946416597,-1.5981843636239494,1.7855968364447476,1.5817014051529967,-3.1471928863728813,3.5223007252503344,-1.9291017513888733,0.40229530068685915,1.9706027190091737,0.7368394545254582,-0.7987692734086494,1.0867220131602913,1.0911656185892384,-0.933525025289241,1.4360053551545389,0.011627920086770788,-0.436004693034227,0.4361597194531091
41,-23.78999559444909,-35.36252282655644,-40.56437066286407,-39.84835244824669,-26.229326188653147,-30.578017527445947,-50.0155329779298,-31.217821339536705,-39.55601029570881,-35.665613577779105,-17.66014653440068,23.241160046314018,8.5347892181592,3.047068814670333,-6.298451806271761,-4.676894511247118,5.625309427633485,-0.7544259980139401,18.13428654794454,15.193917541926144,24.1945730516392,8.359542545831896,30.694493403976487,2.0500000000000003,-4.412772518589602,0.41674148728256044,4.432407333271853,-2.1493198792686936,1.0095709840653146,2.374617761932686,0.11934277757922424,-0.047850324407499346,0.1285781945207939,3.023900931219114,0.3862845969539562,3.0484738200732027,0.9253117610760696,-1.5015356198768561,1.7637491525000577,1.5882779235437077,-3.2538350891807446,3.6207830023352927,-1.8601481374286009,0.3879156989672541,1.9001656987442823,0.7982815080268119,-0.7996393048500545,1.1299010504989537,1.1310375670353776,-0.946818969700041,1.475029538493773,0.05562920046405189,-0.45239793147907176,0.4558053272514622
42,-23.184702851562637,-35.31922268348812,-40.50551451631425,-39.84307862000377,-26.447527652036065,-30.678881885507007,-50.01019913663408,-31.058467633549817,-39.50293047870167,-35.585711181398096,-17.749652945924144,23.014277177427925,8.494759674431114,2.999003447496479,-6.3220448201596255,-4.6593983527677185,5.676642573616914,-0.7565645944293741,18.154821008427266,15.123626061156498,24.026233723948014,8.37820823244553,30.66100738332032,2.1,-4.359911027115342,0.34204691959882705,4.373307702365453,-2.0090707602612063,1.024559814752405,2.255235715782726,0.10077424649785326,-0.04040529711682213,0.10857272582149148,3.177598574225199,0.4097029899975575,3.203902189351441,1.0469639148784085,-1.403944136866505,1.7513402235143687,1.5916609562486483,-3.354168030153672,3.712657777677782,-1.7922608164677156,0.3737584622226364,1.830817910751518,0.8534442616899139,-0.8004277980210164,1.1700648561751674,1.1646960999664815,-0.9589184847445232,1.5086555821862937,0.09378439682421918,-0.4657220620907005,0.4750711022633316
43,-22.60893658393895,-35.27347836772855,-40.445286113893616,-39.836189336143704,-26.662983084831712,-30.772528377593694,-50.00594128637783,-30.891665934050447,-39.444133864636036,-35.50579930766613,-17.835818306049507,22.798461765560635,8.454694782957993,2.950392826038715,-6.346150585186397,-4.645833828922238,5.728672583511787,-0.7582717737004563,18.176501733070754,15.058261291500525,23.853193212299946,8.396177175470683,30.625676245547282,2.15,-4.304990415369442,0.26341422692058775,4.313041795689782,-1.8647134407736539,1.0384970929813566,2.134392754001158,0.07925442570820813,-0.03177695423036889,0.08538757997798534,3.32655844447499,0.43262827321252095,3.354572745863579,1.1612998560486325,-1.305409914592843,1.7472013051665993,1.5918505032676724,-3.448191709291796,3.797896008157967,-1.725439788506183,0.3598235904531422,1.7625593550308745,0.9023277155147212,-0.8011347529216396,1.2066533050237886,1.1921412173826083,-0.9698235704228643,1.5368013664524898,0.12609350916733308,-0.47597708486937085,0.4923959365946033
44,-22.062696791578013,-35.22560384426967,-40.38399612637793,-39.82797690086732,-26.875589531026474,-30.85875159368201,-50.0029069916465,-30.717653129676375,-39.37998626414349,-35.4260376308675,-17.91869592942677,22.593713810712202,8.414598620653358,2.9012966717653406,-6.370615645960464,-4.636397845960406,5.781346879695207,-0.7594883700474652,18.19930406638355,14.997870369921394,23.67576697978671,8.41346049315611,30.58864872847233,2.2,-4.248010683352062,0.18084340924779171,4.251858311908055,-1.7162479208061494,1.0513828187521082,2.0126879433331335,0.054783315210248165,-0.021965295748056796,0.059022756990206836,3.4707805419684323,0.45506044659885797,3.500485335002196,1.2683195845866837,-1.2059329530559835,1.7501168120764006,1.588846564600885,-3.535906126594941,3.8764759178841386,-1.6596850535440457,0.34611108365859966,1.695390031582359,0.9449318695012767,-0.8017601695518345,1.239239931360737,1.2133729192836178,-0.9795342267349669,1.5594105112497219,0.15255653749343473,-0.4831629998148224,0.5066754202860485
45,-21.54598347447982,-35.175913078103356,-40.32195522454295,-39.81873361837549,-27.085244034606788,-30.937346123747943,-50.00124381692547,-30.53666610906547,-39.31085348785564,-35.3465858252865,-17.9983391307059,22.40003331288258,8.374475264430748,2.8517747061446763,-6.395286547090105,-4.631287310131911,5.834612884544267,-0.7601552176905286,18.22320335287425,14.942500433382284,23.494270489500067,8.430069303750564,30.550072913320225,2.25,-4.188971831063058,0.09433446658057196,4.190033889245388,-1.5636742003586537,1.0632169920647219,1.890901207647409,0.027360915003994027,-0.010970321669940233,0.029478256858195426,3.6102648667056445,0.4769995101565881,3.6416398696821672,1.3680231004927426,-1.1055132522558102,1.758876560306321,1.5826491402482437,-3.617311282063246,3.948381847348424,-1.5949966115813445,0.3326209418392015,1.6293099404060505,0.9812567236495994,-0.8023040479115447,1.267500115582952,1.2283912056696114,-0.9880504536808763,1.5764481130647552,0.17317348180248296,-0.4872798069272628,0.5171369886583878
46,-21.058796632644384,-35.124720034221546,-40.259474079164406,-39.808751792869074,-27.291843639559048,-31.008106557767487,-50.001099326700164,-30.348941760855507,-39.237101346404096,-35.26760356520742,-18.074801224536845,22.21742027207182,8.334328791203658,2.801886650645031,-6.420009833183771,-4.630699127686537,5.888418020436042,-0.7602131508499107,18.248174937051406,14.892198618846344,23.309019204531726,8.446014725502799,30.51009630760522,2.3000000000000003,-4.127873858502367,0.0038873989187569596,4.127875688968549,-1.4069922794311545,1.0739996129191907,1.770057186344398,-0.003012774910554794,0.0012079680041599018,0.003245920418116024,3.745011418686507,0.49844546388576244,3.7780363162045725,1.4604104037665873,-1.0041508121923821,1.7723197795703536,1.5732582302098304,-3.692407175696631,4.0136033947139,-1.5313744626179466,0.3193531649948003,1.564319081501789,1.0113022779596492,-0.8027663880009377,1.2911878914822768,1.237196076540588,-0.9953722512605201,1.5878979974755498,0.18794434209443767,-0.48832750620646626,0.5232464324227518
47,-20.60113626607171,-35.07233867761616,-40.19686336101808,-39.798323728548894,-27.49528538986973,-31.07082748571667,-50.002621085456006,-30.15471697368434,-39.159095650420475,-35.18925052491457,-18.148135525569618,22.045874688279877,8.294163277885609,2.751692226734702,-6.444632048849713,-4.634830204873955,5.9427097097476285,-0.7596030037458025,18.274194163423566,14.847012063276727,23.120328587973493,8.46130787666157,30.46886593567812,2.35,-4.064716765670143,-0.09049779373746229,4.065724072756451,-1.2462021580236018,1.0837306813155627,1.6515120369792573,-0.03633775453339804,0.014569573273925988,0.039149774838609076,3.875020197911099,0.5193983077863504,3.90967468420971,1.5454814944084,-0.9018456328656446,1.7893682111509794,1.5606738344855837,-3.7611938074951965,4.072134781068542,-1.4688186066540245,0.30630775312543673,1.5004174548697518,1.035068532431426,-0.803147189819922,1.3101191836414667,1.2397875318965081,-1.0014996194739934,1.5937611527617896,0.19686911836937981,-0.4863060976526663,0.5246437556873249
