frame,ball_x,5_x,9_x,11_x,14_x,27_x,66_x,20703_x,20704_x,ball_y,5_y,9_y,11_y,14_y,27_y,66_y,20703_y,20704_y,11_vx,11_vy,14_vx,14_vy,20703_vx,20703_vy,20704_vx,20704_vy,27_vx,27_vy,5_vx,5_vy,66_vx,66_vy,9_vx,9_vy,Time [s]
12,-35.07121471589754,-31.32290336877348,-30.66730403058352,-35.50191805084,-35.07121471589754,-27.253549915421623,-17.820039720197794,-13.31106304576483,-8.263443998145771,28.37396949555955,0.29127517760627486,-13.059461557636142,17.650120798570782,28.37396949555955,-8.653061996524166,20.99852558857923,-14.378573899293373,6.75580372584869,-5.866293390695583,-1.81004105006703,0.45793128247772025,-1.0586533652599124,-3.9914745386220374,2.3872115432129655,-3.9914745386220982,-0.14920072145083096,-4.435594791740292,1.068910128773182,-3.9229400286940166,0.45260474578667537,-0.08821577054240899,-0.014206568377273599,-4.355720692047211,2.088329616602483,0.6000000000000001
13,-35.04467786412149,-31.513723135432553,-30.877101148941094,-35.769383392138714,-35.04467786412149,-27.46629756311388,-17.82483198232727,-13.505943836372342,-8.458324788753252,28.326440300784395,0.31405068916585493,-12.960969602051195,17.555874979902956,28.326440300784395,-8.601845144620652,20.997753826351158,-14.262020062262197,6.748519111034238,-5.388827665040431,-1.860115730186038,0.5248274732748215,-0.9968509940746016,-3.8995987429907735,2.3322626871572028,-3.8995987429907735,-0.14576641794733086,-4.263359221718465,1.0262086272129671,-3.816881341836132,0.454349838293706,-0.09012313855411741,-0.014513737423281926,-4.204133061392109,1.976161579278473,0.65
14,-35.01494394186174,-31.699252117965102,-31.07952365312191,-36.01396346813133,-35.01494394186174,-27.670643589001877,-17.829576560256438,-13.696280410469296,-8.64866136285022,28.280844547104223,0.3368844455283488,-12.867927986642952,17.459745443308446,28.280844547104223,-8.552716578066603,20.996989743349243,-14.148184019370463,6.741404358353517,-4.931122358918266,-1.897790088719984,0.5887688829488166,-0.9581821721753513,-3.808714412779952,2.277906804368236,-3.8087144127800414,-0.1423691752730122,-4.0953267856333735,0.9844429202242108,-3.7110656593056426,0.45551473435184386,-0.0891694545482835,-0.014360152900232081,-4.056640777857367,1.8671547757442646,0.7000000000000001
15,-34.98216068817445,-31.87950246658749,-31.27477631048205,-36.23664629979449,-34.98216068817445,-27.866798149782465,-17.834130401384435,-13.88212234132671,-8.834503293707641,28.236025557054727,0.3597474368712898,-12.780178649721949,17.362352204866486,28.236025557054727,-8.505629507133392,20.99625637725194,-14.03703612195482,6.7344576147650335,-4.493177472329047,-1.9230641256689194,0.6497555114997056,-0.9426468995619177,-3.7188215479896365,2.224143894846056,-3.718821547989642,-0.13900899342787754,-3.931497483484918,0.9436130078070195,-3.6054929811025507,0.45609943396099273,-0.08535471852482603,-0.013745814808296637,-3.9132438414430175,1.7613092059998694,0.75
16,-34.94647584211577,-32.0544863315161,-31.46306388837746,-36.43841990810483,-34.94647584211577,-28.05497140215245,-17.838350453110376,-14.063519202215662,-9.01590015459658,28.190826653171605,0.38261065337224015,-12.69756352959866,17.26431528065636,28.190826653171605,-8.460537142092472,20.995576765737667,-13.92854672135198,6.7276770272273465,-4.074993005272794,-1.9359378410327412,0.7077873589274677,-0.9502451762343713,-3.6299201486198385,2.1709739585906767,-3.6299201486197927,-0.13568587241193442,-3.7718713152730237,0.9037188899613824,-3.500163307226854,0.4561039371211247,-0.07867893048380585,-0.012670723147323317,-3.773942252148988,1.658624870045128,0.8
17,-34.90803714274184,-32.22421586296727,-31.644591154164182,-36.62027231403902,-34.90803714274184,-28.23537350280868,-17.8420936628334,-14.240520566407133,-9.192901518788066,28.14409115799053,0.40544508520876205,-12.619924564583632,17.166254686757284,28.14409115799053,-8.417392693215264,20.994973946484905,-13.822686168898553,6.721060742699018,-3.6765689577495664,-1.9364112348114404,0.7628644252322049,-0.9809770021927531,-3.542010214670453,2.118396995602154,-3.542010214670453,-0.13239981222517525,-3.6164482809978638,0.8647605666870867,-3.395076637678461,0.45552824383230883,-0.06914209042511132,-0.011134877917332427,-3.6387360099753,1.5591017678801016,0.8500000000000001
18,-34.86699232910885,-32.38870321115741,-31.81956287519825,-36.783191538573675,-34.86699232910885,-28.40821460844799,-17.845216977952592,-14.413176007172165,-9.365556959553077,28.09466239404728,0.4282217225583889,-12.547103692987362,17.0687904392485,28.09466239404728,-8.376149370773195,20.99447095717209,-13.719424815931236,6.714606908138553,-3.297905329759264,-1.9244843070051079,0.8149867104137748,-1.0348423774371034,-3.455091746141541,2.0664130058803365,-3.4550917461415356,-0.12915081286755686,-3.4652283806593482,0.8267380379842898,-3.2902329724574844,0.4543723540945036,-0.05674419834891508,-0.009138279118344275,-3.507625114921982,1.4627398995047765,0.9
19,-34.823489140272926,-32.54796052630288,-31.988183818835665,-36.928165602685475,-34.823489140272926,-28.57370487576718,-17.847577345867126,-14.581535097781773,-9.533916050162698,28.04138368387752,0.45091155559866847,-12.478942853120348,16.972542554209323,28.04138368387752,-8.336760385037682,20.994090835477667,-13.618733013786636,6.708313670504513,-2.939002121301906,-1.9001570576136924,0.8641542144723194,-1.1118413019674325,-3.3691647430332075,2.0150219894252475,-3.369164743033147,-0.12593887433907924,-3.318211614257435,0.7896513038530423,-3.185632311563851,0.4526362679077642,-0.041485254255054616,-0.0066809267504096045,-3.380609566988934,1.3695392649193034,0.9500000000000001
20,-34.77767531529022,-32.701999958620014,-32.15065875243245,-37.05618252735106,-34.77767531529022,-28.732054461463132,-17.84903171397606,-14.745647411507,-9.69802836388791,27.98309835001693,0.473485574507163,-12.41528398329316,16.878131047718952,27.98309835001693,-8.299178946280172,20.99385661908009,-13.520581113801443,6.702179176755426,-2.5998593323775556,-1.8634294866372356,0.9103669374077581,-1.211973775783649,-3.284229205345242,1.9642239462370723,-3.2842292053452216,-0.1227639966398262,-3.1753979817921962,0.7535003642932531,-3.0812746549975945,0.450319985272077,-0.02336525814370256,-0.0037628208134167715,-3.25768936617636,1.2794998641234754,1.0
21,-34.729698593216916,-32.85083365832522,-32.307192443344604,-37.16823033354707,-34.729698593216916,-28.88347352223265,-17.84943702967856,-14.905562521618835,-9.857943473999757,27.918649715001237,0.49591476946142504,-12.35596902181628,16.786175935856658,27.918649715001237,-8.263358264772101,20.993791345657822,-13.424939467312345,6.696201573849872,-2.28047696298613,-1.814301594075727,0.9536248792200498,-1.3352397988857025,-3.200285133077826,1.9140188763156623,-3.200285133077755,-0.1196261797697089,-3.0367874832636024,0.7182852193049019,-2.9771600027587337,0.44742350618738713,-0.002384210014655887,-0.00038396130746727423,-3.1388645124840955,1.1926216971174037,1.05
22,-34.67970671310914,-32.99447377563484,-32.45798965892818,-37.265297042250154,-34.67970671310914,-29.028172214772567,-17.848650240373704,-15.061330001388333,-10.013710953769243,27.846881101366126,0.5181701306390073,-12.300839907000192,16.697297234701693,27.846881101366126,-8.229251550784827,20.993918052889295,-13.331778425655983,6.690379008746356,-1.98085501312769,-1.7527733799290244,0.9939280399092761,-1.4816393712738474,-3.1173325262308533,1.864406779661069,-3.117332526230808,-0.11652542372881872,-2.902380118671632,0.6840058688881001,-2.873288354847208,0.4439468306536665,0.02145789013187234,0.0034556517674389,-3.0241350059121426,1.1089047639011187,1.1
23,-34.62784741402305,-33.13293246076526,-32.603255166539185,-37.34837067443697,-34.62784741402305,-29.16636069577972,-17.846528293460672,-15.212999424086497,-10.165380376467407,27.766635831647328,0.5402226482174671,-12.249738577155444,16.612114960333326,27.766635831647328,-8.196812014589833,20.99425977845297,-13.241068340169004,6.684709628403407,-1.7009934828022366,-1.678844844197351,1.0312764194754365,-1.6511724929478686,-3.0353713848043844,1.815387656273155,-3.0353713848043387,-0.11346172851705409,-2.772175888016416,0.6506623130427464,-2.7696597112630177,0.4398899586710806,0.048161042296135714,0.007756018411382929,-2.913500846460571,1.0283490644745086,1.1500000000000001
24,-34.57426843501482,-33.26622186393283,-32.743193733533616,-37.418439251084166,-34.57426843501482,-29.298249121950942,-17.84292813633853,-15.360620362984372,-10.31300131536528,27.676757228380534,0.5620433123743476,-12.202506970592541,16.53124912883078,27.676757228380534,-8.165992866458549,20.99483956002729,-13.152779562188071,6.67919157977962,-1.4408923720096665,-1.592515986880574,1.0656700179184293,-1.8438391639077973,-2.954401708798382,1.7669615061520814,-2.9544017087983567,-0.11043509413446828,-2.646174791297792,0.6182545517689721,-2.666274072006322,0.4352528902395054,0.07772524647791101,0.012517138624324225,-2.806962034129338,0.9509545988376744,1.2000000000000002
25,-34.5191175151406,-33.394354135353936,-32.8780101272675,-37.47649079316837,-34.5191175151406,-29.424047649983063,-17.837706716406437,-15.504242391352964,-10.45662334373386,27.576088614101433,0.5836031132871722,-12.15898702562197,16.45531975627334,27.576088614101433,-8.13674731666236,20.995680435290694,-13.066882443049861,6.673823009833466,-1.200551680750164,-1.4937868079787462,1.0971088352384175,-2.059639384153675,-2.874423498212854,1.7191283292977944,-2.8744234982128436,-0.10744552058108676,-2.5243768285158033,0.586782585066687,-2.563131437076881,0.4300356253588996,0.11015050267730987,0.01773901240618158,-2.704518568918509,0.876721366990658,1.25
26,-34.46254239345652,-33.517341425244936,-33.007909115096865,-37.52351332166626,-34.46254239345652,-29.543966436572926,-17.83072098106348,-15.643915082463307,-10.596296034844217,27.463473311345766,0.6048730411335467,-12.11902068055427,16.38494685874025,27.463473311345766,-8.10902857547272,20.99680544192165,-12.983347334091032,6.668602065523544,-0.9796680518188539,-1.3831034848657706,1.1256931477934575,-2.2976023595942396,-2.795436753047759,1.6718881257103486,-2.79543675304781,-0.10449300785693741,-2.406826915136456,0.5562526870454778,-2.460231806474877,0.4242381640293601,0.14521298709693392,0.02338559440992021,-2.60617045082798,0.8056493689332758,1.3
27,-34.40469080901877,-33.63519588382223,-33.13309546437772,-37.560494857554446,-34.40469080901877,-29.65821563841736,-17.82182787770879,-15.779688009586435,-10.732068961967336,27.3377546426492,0.6258240860909899,-12.082449873699973,16.32075045231075,27.3377546426492,-8.082789853161032,20.998237617598605,-12.902144586648214,6.6635268938083625,-0.7767246991920932,-1.2626969044118197,1.1519243373747254,-2.5528741197736555,-2.7174414733032397,1.6252408953896647,-2.717441473303301,-0.10157755596181471,-2.293749628489833,0.5266962282541601,-2.3575751802001887,0.417860506250831,0.18179358075048171,0.029276657899148177,-2.5119176798577527,0.7377386046656503,1.35
28,-34.34571050088347,-33.74792966130213,-33.25377394246608,-37.58842342180963,-34.34571050088347,-29.76700541221318,-17.8108843537415,-15.911610745993334,-10.863991698374253,27.19777593054745,0.64642723833704,-12.04911654336955,16.263350553064097,27.19777593054745,-8.05798435999876,20.999999999999986,-12.823244552058117,6.6585956416464915,-0.5899014796414653,-1.1352441308606644,1.176404062131574,-2.8196299001447764,-2.6404376589791827,1.5791866383356639,-2.6404376589792284,-0.09869916489601802,-2.1854144613718782,0.4981508533508693,-2.2551615582528948,0.410902652023285,0.21854934085407005,0.035195930790540134,-2.4217602560079254,0.6729890741877248,1.4000000000000001
29,-33.35657357958122,-33.855554907901045,-33.37014931671797,-37.60818086038675,-34.28571411138143,-29.870561635070327,-17.797825694889777,-16.03973286495505,-10.992113817335976,26.827016120416488,0.6666534880492834,-12.018862627873546,16.213211014998674,27.04272027550814,-8.03456311031891,21.002103010932768,-12.746617581657361,6.653806455996428,-0.41737824993865436,-1.00342222845636,1.199733980213275,-3.0920449361603826,-2.564425310075587,1.5337253545485647,-2.564425310075668,-0.09585783465928846,-2.0820909065786295,0.4706542069938355,-2.1529909406329946,0.40336460134688773,0.2541373246239382,0.040927141000831765,-2.3356981792784577,0.6114007774996413,1.4500000000000002
30,-32.39696313354173,-33.95808377383533,-33.4824263544894,-37.620224319154204,-34.2246738959419,-29.96917306575116,-17.782900540198003,-16.16410393974263,-11.116484892123562,26.46732376730435,0.6864738254052579,-11.991530065522467,16.17017104378919,26.87312988972655,-8.012468334700877,21.004506608717673,-12.672234026782622,6.649157483816772,-0.25733486685514395,-0.8699082614428932,1.2225157497690624,-3.364294463273488,-2.4894044265924866,1.4888570440283335,-2.4894044265924555,-0.09305356525177085,-1.984048456906027,0.4442439338414923,-2.051063327340431,0.39524635422143223,0.28721458927626425,0.046254016446464354,-2.253731449669353,0.5529737146012385,1.5
31,-31.466879162765,-34.05552840932134,-33.59080982313639,-37.62490476895868,-34.16252701326877,-30.0631441834311,-17.766435867039604,-16.284773543627086,-11.23715449600801,26.118698871211066,0.7058592405824973,-11.966960794626837,16.133913683029547,26.689886763329863,-7.991640067785744,21.00715813580398,-12.600064238770589,6.644646872066014,-0.1079511871626592,-0.7373792940642685,1.245351028948371,-3.630553716936901,-2.4153750085298133,1.444581706774675,-2.4153750085298387,-0.09028635667342447,-1.891556605150199,0.4189576785518969,-1.9493787183752227,0.386547910647029,0.316438192027389,0.050960285044041584,-2.1758600671805484,0.497707885492541,1.55
32,-30.56632166725102,-34.147900964575484,-33.69550449001496,-37.622573180646896,-34.099210622065954,-30.152779467285583,-17.74875865278806,-16.40179124987942,-11.354172202260344,25.781141432136604,0.7247807237585829,-11.944996753497096,16.104121976313614,26.4938728864453,-7.972018344214518,21.010004934640985,-12.530078568957864,6.640272767702715,0.03259293236741972,-0.6085123905643083,1.2688414759004734,-3.8849979326035227,-2.342337055887717,1.4008993427879246,-2.342337055887742,-0.08755620892426465,-1.8048848441071137,0.39483308578353066,-1.8479371137374307,0.3772692706237058,0.3404651900935413,0.05482967471017732,-2.102084031812086,0.4456032901735645,1.6
33,-29.695290646999794,-34.23521358981409,-33.79671512248114,-37.61358052506556,-34.03466188103735,-30.238383396490036,-17.730195874816786,-16.515206631770678,-11.467587584151577,25.454651450080977,0.743209265111048,-11.925479880443836,16.080478967235237,26.285970249200044,-7.953543198628198,21.012994347677914,-12.462247368681115,6.636033317685424,0.16581427775855262,-0.4855384378131945,1.293488472416483,-4.122773139817348,-2.270290568666077,1.3578099520679188,-2.2702905686661072,-0.08486312200419735,-1.7242577511068398,0.37190152608493177,-1.7467385134269522,0.3674104341513652,0.3581764644881451,0.05768195870864192,-2.0324033435640243,0.3966599286444912,1.6500000000000001
34,-28.85378610201132,-34.317478435253555,-33.89464648789091,-37.598277773061376,-33.96881794888684,-30.32026045021993,-17.711074510499206,-16.62506926257187,-11.57745021495278,25.139228925044204,0.7611158548174501,-11.908252113777584,16.062667699388257,26.067060841721286,-7.936154665667868,21.01607371736402,-12.396540989277078,6.631926668972664,0.2920162062155336,-0.36890361318472925,1.3193922948545374,-4.3429085444874,-2.1992355468649034,1.3153135346148148,-2.199235546864944,-0.08220709591342053,-1.6497202416152839,0.3501692735656952,-1.6457829174439091,0.3569714012300356,0.36934819141398467,0.05948109169236,-1.966818002436322,0.35087780090507725,1.7000000000000002
35,-28.041808032285594,-34.39470765111023,-33.98950335360031,-37.57701589548103,-33.901615984318305,-30.39871510765067,-17.69172153720876,-16.731428715554035,-11.683809667934963,24.834873857026235,0.778471483055337,-11.893155391808802,16.05037121636659,25.83802665413622,-7.919792779974525,21.019190386148548,-12.332929782082344,6.627950968522999,0.4111987177383622,-0.25860791667905597,1.3465529432147194,-4.545404146613378,-2.1291719904841746,1.273410090428477,-2.129171990484154,-0.07958813065174397,-1.5812723156324482,0.3296363282259407,-1.5450703257882428,0.34595217185981314,0.37398037087096914,0.060227073661270725,-1.9053280084289619,0.30825690695542507,1.75
36,-27.259356437822625,-34.46691338760048,-34.08149048696538,-37.55014586317126,-33.83299314603566,-30.47405184795772,-17.672463932318927,-16.834334563988175,-11.786715516369114,24.541586246027123,0.7952471400022612,-11.880031652847974,16.043272561764056,25.59974967657207,-7.904397576189184,21.022291696480792,-12.27138409843359,6.6241043632949586,0.5233618123270792,-0.15465134829617402,1.3749704174970079,-4.730259946195472,-2.0600998995239594,1.232099619508854,-2.0600998995239697,-0.07700622621929955,-1.5189139731584431,0.31030269006561484,-1.4446007384598905,0.3343527460405328,0.3720730028593013,0.059919904615221786,-1.8479333615419025,0.26879724679536154,1.8
37,-26.506431318622408,-34.534107794940695,-34.17081265534211,-37.51801864697877,-33.76288659274281,-30.54657515031651,-17.65362867320311,-16.933836381145348,-11.886217333526293,24.259366092046832,0.8114138158357704,-11.86872283520569,16.041054779174534,25.35311189915596,-7.889909088952884,21.02532499081,-12.211874289667437,6.620385000247075,0.6285054899816855,-0.05703390803600221,1.404644717701404,-4.897475943233658,-1.9920192739842393,1.1913821218560072,-1.9920192739843203,-0.07446138261597317,-1.462645214193219,0.2921683590846465,-1.3443741554589554,0.32217312377233204,0.36362608737880886,0.05855958455435535,-1.7946340617752052,0.23249882042514058,1.85
38,-25.783032674684954,-34.596303023347225,-34.257674626086526,-37.48098521775025,-33.69123348314362,-30.616589493902456,-17.635542737234765,-17.029983740296547,-11.982364692677464,23.98821339508537,0.8269425007334319,-11.859070877192439,16.043400912191878,25.09899531201518,-7.876267352906665,21.028237611585425,-12.154370707120622,6.6167910263379035,0.7266297507021585,0.034244404101448994,1.4355758438279251,-5.047052137727963,-1.9249301138649597,1.1512575974699804,-1.924930113865071,-0.07195359984185347,-1.4124660387367118,0.2752333352831293,-1.244390576785333,0.3094133050550865,0.3486396244295113,0.056146113478711915,-1.745430109128887,0.19936162784469097,1.9000000000000001
39,-25.089160506010238,-34.653511223036446,-34.34228116655463,-37.43939654633242,-33.617970975942,-30.68439935789104,-17.618533101787303,-17.122826214712806,-12.075207167093733,23.72812815514276,0.8418041848727694,-11.850917717118719,16.049994004409953,24.838281905276883,-7.863412402691552,21.030976901256313,-12.098843702129765,6.61332058852596,0.8177345944884806,0.11918358811609922,1.4677637958764929,-5.1789885296782785,-1.8588324191661947,1.1117260463508059,-1.8588324191662502,-0.06948287789689238,-1.368376446788965,0.2594976186611549,-1.1446500024391268,0.29607328988894877,0.32711361401138905,0.05267949138820019,-1.7003215036029313,0.16938566905398736,1.9500000000000002
40,-24.42481481259829,-34.70574454422472,-34.42483704410246,-37.39360360357197,-33.54303622984186,-30.750309221457663,-17.602926744234203,-17.21241337766516,-12.164794330046089,23.47911037221897,0.8559698584313642,-11.844105293295037,16.060517099422636,24.571853669068265,-7.851284272948572,21.03349020227194,-12.045263626031513,6.609971833769833,0.9018200213406304,0.19778364400801884,1.501208573847229,-5.2932851190847146,-1.7937261898879346,1.072787468498347,-1.7937261898879449,-0.06704921678116095,-1.3303764383499992,0.244961209218495,-1.045152432420297,0.2821530782738356,0.29904805612455376,0.048159718282850664,-1.659308245197277,0.14257094405289802,2.0
41,-23.78999559444909,-34.75301513712842,-34.50554702608602,-37.34395736031562,-33.46636640354706,-30.81462356377778,-17.589050641948877,-17.298794802424606,-12.251175754805555,23.241160046314018,0.8694105115867304,-11.838475544031942,16.074653240823764,24.300592593516498,-7.839822998318772,21.03572485708157,-11.993600830162585,6.606742909028015,0.9788860312586878,0.2700445717772278,1.5359101777400492,-5.389941905947087,-1.7296114260301056,1.034441863912627,-1.729611426030065,-0.06465261649456265,-1.2984660134197914,0.23162410695523297,-0.9458978667287605,0.26765267020970557,0.2644429507689137,0.04258679416266325,-1.6223903339119816,0.11891745284160542,2.0500000000000003
42,-23.184702851562637,-34.795335151963926,-34.58461587986134,-37.290808787410064,-33.38789865576153,-30.877646864026808,-17.577231772304774,-17.382020062262203,-12.33440101464315,23.014277177427925,0.8820971345164691,-11.833870407639907,16.092085472207224,24.02538066874882,-7.828968613443121,21.037628208134418,-11.943825665859562,6.603631961259087,1.0489326242426351,0.33596637142365604,1.5718686075549781,-5.468958890265686,-1.666488127592792,0.9966892325937495,-1.6664881275928733,-0.06229307703714328,-1.2726451719983856,0.21948631187149614,-0.8468863053647017,0.25257206569660007,0.2232982979445504,0.035960719027597426,-1.5895677697470494,0.09842519542009956,2.1
43,-22.60893658393895,-34.83271673894758,-34.662248372784425,-37.23450885570204,-33.30757014518913,-30.93968360138022,-17.567797112675333,-17.462138730448952,-12.414519682829894,22.798461765560635,0.8940007173981036,-11.83013182242946,16.112496837166862,23.74709988489242,-7.818661152962711,21.03914759787979,-11.895908484459168,6.600637137421552,1.1119598002923676,0.395549042947343,1.6090838632919708,-5.530336072040324,-1.6043562945759298,0.9595295745416721,-1.6043562945759706,-0.05997059840886972,-1.2529139140856769,0.20854782396717242,-0.7481177483279161,0.23691126473460114,0.17561409765128094,0.028281492877703904,-1.5608405527024969,0.08109417178833972,2.15
44,-22.062696791578013,-34.86517204829576,-34.738649272211305,-37.175408536038226,-33.22531803053379,-31.001038255013437,-17.56107364043399,-17.539200380255885,-12.491581332636816,22.593713810712202,0.9050922504091674,-11.827101726711128,16.135570379296563,23.466632232074478,-7.808840651518552,21.04023036876693,-11.849819637298017,6.597756584473978,1.1679675594080303,0.44879258634832037,1.6475559449511117,-5.574073451271053,-1.543215926979582,0.9229628897563451,-1.5432159269796024,-0.05768518060976999,-1.239272239681759,0.1988086432423027,-0.6495921956185868,0.22067026732360026,0.12139034988928786,0.0195491157129928,-1.5362086827782657,0.06692438194629545,2.2
