Team,Start Frame,End Frame,Start X,Start Y,End X,End Y,From,To
attack,0,42,12.330612244897956,17.42857142857143,24.576192292542558,-23.906123374722835,10,66
attack,42,70,24.576192292542558,-23.906123374722835,27.75635515849468,-14.89906836352597,66,14
attack,70,108,27.75635515849468,-14.89906836352597,44.680793320281765,-22.35329507857675,14,66
attack,108,136,44.680793320281765,-22.35329507857675,46.51806967508189,0.9015087110827334,66,10
