frame,ball_x,424_x,3410_x,3411_x,3412_x,3413_x,6670_x,6671_x,6672_x,6673_x,7420_x,14592_x,ball_y,424_y,3410_y,3411_y,3412_y,3413_y,6670_y,6671_y,6672_y,6673_y,7420_y,14592_y,14592_vx,14592_vy,3410_vx,3410_vy,3411_vx,3411_vy,3412_vx,3412_vy,3413_vx,3413_vy,424_vx,424_vy,6670_vx,6670_vy,6671_vx,6671_vy,6672_vx,6672_vy,6673_vx,6673_vy,7420_vx,7420_vy
10,16.801220833720592,20.612500691019804,19.456668656336063,14.83683211439062,9.81025926064914,7.839318458179498,29.002879183891647,31.181424894998706,30.847551852231394,29.05867524250592,49.548963522821104,27.381082731781998,2.338127294035429,1.5872018646139079,21.240138182887044,12.29164301619471,9.6126660124529,-9.312589267366297,-14.914411538394587,-1.5152900894625887,7.767755631190388,15.059728927330884,0.5764330019737764,24.869897519900785,0.2228882483485758,-1.0755386385773034,0.26663471323731514,-3.2195299697684936,-0.22616709167607496,-2.963124207926379,2.7302707926541814,-0.48596727330923223,3.3590358349859377,-1.1047728446398608,-0.9209577098800993,-4.614950284439488,-1.3403709253867342,-2.766731709359205,-1.3271513320374697,-1.3786715590693284,-0.7778985608429221,-1.2811860597996219,-0.790364201243067,-2.0218927846997454,0.11349939493685822,-0.001920560523250371
11,17.194828763823455,20.577065143611293,19.48085095631405,14.840420642804297,9.946596250051691,8.015732539885963,28.938188284134018,31.123447555763157,30.8177096404882,29.029309252441966,49.54862165717368,27.39971907540347,1.0095121039295407,1.3681922175973538,21.07935395009254,12.148326409261658,9.588399073375124,-9.369868013749203,-15.065405547255416,-1.5850207655446835,7.701058756759696,14.957114861268426,0.5764387867946295,24.810412557038322,0.364791190217945,-1.183918672287843,0.47033306948996756,-3.21465755272323,0.051884275543686936,-2.8728868470214657,2.7270629953876018,-0.4853963099838612,3.51278987184143,-1.1418401456184615,-0.7179908521473217,-4.395424734339951,-1.2961042797630589,-2.9891693361536595,-1.1672138892362125,-1.3980177896964372,-0.6055052870964975,-1.3310693718549236,-0.597838219447502,-2.0506077849262585,0.009572238127170944,-0.00016197498389309574
12,17.5787179796028,20.551545941490005,19.51488535085293,14.857414582260722,10.082780929774334,8.199447029378025,28.87565355954234,31.073275411054528,30.796270566126495,29.009306601013567,49.543493672462695,27.425252174063115,-0.28629777284039704,1.159778053235566,20.91883901572948,12.009357802664837,9.564159244252918,-9.428906755630052,-15.226753666429412,-1.6558038598595186,7.631939419645203,14.853106883602706,0.5765255591074249,24.745653107114396,0.5027262909817105,-1.2894084135178476,0.6673749607077795,-3.2092715840943753,0.3199924963983239,-2.7859268402965904,2.7240168017891717,-0.4848541108727237,3.6587980275531073,-1.1770400555770826,-0.519663946403272,-4.183515081244829,-1.2529807764446894,-3.196251542416318,-1.0111099986977377,-1.4190661543507626,-0.4374425394662446,-1.3795186255306695,-0.41057144673605495,-2.0784860169912127,-0.08615014314488337,0.0014577748550365888
13,17.95288848105858,20.53571108705647,19.55843901670095,14.887316775441626,10.218821380000456,8.39007463259846,28.815217853001283,31.03071678325969,30.78301810284054,28.998404327766547,49.53398980746498,27.457483635705664,-1.5493023362743894,0.9615785766782908,20.758619057377015,11.874573328695256,9.539945086875553,-9.48961212345784,-15.397688124889951,-1.7277244791084274,7.560469322765922,14.74774683274182,0.5766863771271611,24.675763684752965,0.6366935506397705,-1.3920078622673666,0.8577603868906789,-3.2033720638821395,0.5781575708880584,-2.702244187751874,2.7211322118590626,-0.4843406759758498,3.7970603021208422,-1.2103725745157587,-0.32597699264776736,-3.9792213251540085,-1.2110004154316858,-3.3879783281473808,-0.8588396604219639,-1.4418166530320689,-0.2737103179520618,-1.4265338208268954,-0.22856388310868522,-2.105527480894759,-0.17366774887924358,0.002938688993565007
14,18.317340268190875,20.529328582711276,19.611179130606356,14.929630065028755,10.354725680913493,8.587228055490051,28.756824007395597,30.99557999476554,30.77773572432442,28.996339472246675,49.52052030095739,27.49621506827584,-2.7795015863724357,0.7732129930753473,20.59871975261434,11.743809119643895,9.515755163032313,-9.551890747681577,-15.577441151610467,-1.8008677299927334,7.486720169040769,14.641076547093823,0.5769142990687789,24.60088880457809,0.7666929691920641,-1.491717018536472,1.0414893480384937,-3.1969589920863424,0.8263794990128149,-2.621838889387255,2.7184092255971026,-0.48385600529312806,3.9275766955447353,-1.241837702434526,-0.1369299908810412,-3.7825434660676005,-1.1701631967241606,-3.5643496933467373,-0.7104028744088503,-1.466269285740426,-0.11430862255420288,-1.4721149577435604,-0.051815528565494345,-2.1317321766367052,-0.2529805790762143,0.004280767431444104
15,18.672073340999603,20.532166430854993,19.672772869317434,14.983857293703876,10.490501912696832,8.790520003995692,28.70041486561006,30.967673367958888,30.780206904272415,29.002849073999766,49.503495391716875,27.541248079718358,-3.9768955231345227,0.5943005075765007,20.43916677902065,11.61690130780178,9.4915880345125,-9.61564925875022,-15.765244975564341,-1.8753187192138372,7.410763661388779,14.533137865066827,0.5772023831472671,24.521172981213805,0.892724546638734,-1.5885358823249516,1.2185618441516308,-3.190032368707025,1.0646582807726546,-2.5447109452027608,2.7158478430034707,-0.4834000988246855,4.050347207824763,-1.2714354393333136,0.04747705889723118,-3.593481503985525,-1.1304691203219213,-3.7253656380143747,-0.5657996406583773,-1.4924240524759158,0.040762546727433756,-1.5162620362807593,0.11967361689361924,-2.1571001042171596,-0.32408863373528823,0.005484010169019322
16,19.017087699484847,20.5439926338882,19.74288740958243,15.049501304148748,10.626158155533922,8.999563184058111,28.64593327052934,30.946805225226612,30.790215116378693,29.017670172571616,49.483325318520265,27.592384277977914,-5.141484146560678,0.4244603253315503,20.27998581417508,11.493686025459866,9.467442263105397,-9.680794287112818,-15.960331825725039,-1.951162553473053,7.33267150272891,14.423972625068869,0.5775436875776294,24.436760729284103,1.0147882829797894,-1.6824644536330169,1.3889778752297435,-3.182592193744226,1.292993916167404,-2.4708603551984,2.7134480640780465,-0.48297295657051165,4.165371838960864,-1.299165785212187,0.22724415668670456,-3.4120354389079157,-1.091918186225119,-3.8710261621502893,-0.42502995917049347,-1.5202809532383739,0.19150318989292908,-1.5589750564383766,0.28590355326866546,-2.1816312636361044,-0.38699191285699286,0.006548417206069246
17,19.352383343646544,20.56457519421144,19.821189928149536,15.126064939045106,10.761702489608126,9.213970301620156,28.59332206503819,30.93278388895561,30.807543834337423,29.040539807507997,49.46042032014443,27.64942527099922,-6.273267456650874,0.2633116514902474,20.121202535656824,11.37399940490917,9.443316410600305,-9.747232463218381,-16.161933931065946,-2.028484339471738,7.252515395980142,14.313622665508037,0.5779312705747819,24.34779656341302,1.13288417821515,-1.7735027324605872,1.5527374412729142,-3.174638467197925,1.5113864051972012,-2.4002871193741675,2.7112098888207368,-0.48257457853056107,4.272650588953013,-1.3250287400710903,0.40237130248755204,-3.238205270834636,-1.054510394433643,-4.00133126575458,-0.2880938299454729,-1.5498399880279643,0.33791330694208055,-1.6002540182165628,0.4468742805595839,-2.20532565489352,-0.44169041644102386,0.007473988542511722
18,19.677960273484693,20.593682114225324,19.90734760176712,15.213051041074726,10.897142995102906,9.43335406262463,28.542524092021345,30.925417681532725,30.831976531842802,29.071195018354732,49.43519063536633,27.712172666727028,-7.372245453405114,0.11047369120242025,19.96284262104508,11.257677578440692,9.419209038786484,-9.814870417515863,-16.369283520560447,-2.107369183911254,7.170367044061431,14.20212982479242,0.5783581903537862,24.25442499822459,1.247012232344724,-1.861650718807612,1.7098405422812135,-3.166171189068083,1.71983574786204,-2.3329912377300337,2.7091333172318093,-0.4822049647048133,4.372183457801384,-1.349024303909998,0.5728584962998237,-3.0719909997656867,-1.018245744947584,-4.1162809488271375,-0.15499125298313343,-1.5811011568446056,0.4799928978752124,-1.6400989216150232,0.6025857987664145,-2.228183277989356,-0.4881841444873609,0.008260724178608125
19,19.99381848899936,20.63108139633035,20.00102760718334,15.309962452919313,11.03248775220165,9.657327173014327,28.493482194363548,30.924514925344855,30.86329668258902,29.1093728446576,49.40804650296275,27.78042807310604,-8.43841813682343,-0.03443435038220429,19.804931747919,11.144556678345397,9.39511870945324,-9.883614780454318,-16.581612823182013,-2.1879021934929495,7.086298149891771,14.08953594133007,0.5788175051295491,24.15679054834284,1.3571724453686935,-1.9469084126741616,1.86028717825459,-3.15719035935484,1.9183419441619667,-2.2689727102660884,2.7072183493110904,-0.4818641150932834,4.463970445505803,-1.3711524767290224,0.7387057381234283,-2.913392625701232,-0.9831242377669418,-4.215875211368025,-0.025722228283433818,-1.6140644596882683,0.6177419626919697,-1.6785097666340367,0.753038107889117,-2.2502041329237947,-0.5264730969961662,0.008908624114235698
