frame,ball_x,10_x,20_x,23_x,27_x,66_x,2131_x,32256_x,37993_x,42400_x,42401_x,ball_y,10_y,20_y,23_y,27_y,66_y,2131_y,32256_y,37993_y,42400_y,42401_y,10_vx,10_vy,20_vx,20_vy,2131_vx,2131_vy,23_vx,23_vy,27_vx,27_vy,32256_vx,32256_vy,37993_vx,37993_vy,42400_vx,42400_vy,42401_vx,42401_vy,66_vx,66_vy
0,34.393640671437836,11.158036411191944,12.61904761904762,13.255572287749972,6.129251700680264,25.00909860504423,34.393640671437836,23.579591836734693,24.012244897959178,30.21360544217687,35.11700680272109,7.406257578021305,-17.68453828182435,-0.9999999999999988,4.677949587985583,-5.857142857142858,14.873950378223379,7.406257578021305,-4.714285714285719,-2.1428571428571423,-16.428571428571427,-3.2857142857142865,,,,,,,,,,,,,,,,,,,,
1,33.87568892145556,11.061504440538979,12.7423507085005,13.47498077435483,6.078034236418841,25.1388119128583,34.61527508774093,23.57560208797659,24.036650673294172,30.190768006309344,35.06396889323372,7.889837258201542,-17.65238445840783,-0.760110905121961,4.9668181629710855,-5.8441358547494895,15.152488419218223,7.695905346413223,-4.427390000116347,-1.8276124223787986,-16.361708308950245,-3.2591768362644093,,,,,,,,,,,,,,,,,,,,
2,33.36799364176995,10.96042785201792,12.853511907786332,13.676690164751081,6.024831304205195,25.253260292903704,34.8215434140415,23.565322378995013,24.05522185717342,30.166890067112107,35.009819828821804,8.363841103130689,-17.618155175969086,-0.5206534584938197,5.248784950440869,-5.83115767216129,15.419014419132214,7.975313877368382,-4.149392971957628,-1.523310616473234,-16.29769832180301,-3.2329534567353524,,,,,,,,,,,,,,,,,,,,
3,32.870554832381025,10.854866639154917,12.952709520825689,13.861028369224842,5.969636118067321,25.352805812547444,35.01272934074463,23.548850600242968,24.068072197246128,30.141965021786167,34.95456865034464,8.828269112808737,-17.581936485461977,-0.2817206750426604,5.523935823009279,-5.8182130288521625,15.673810749852576,8.244686422261411,-3.880187858591072,-1.2297051271370785,-16.236493158735115,-3.2070417293191618,,,,,,,,,,,,,,,,,,,,
4,32.383372493288775,10.744880795476254,13.040121851539094,14.028323298062576,5.912441892033396,25.437810539156658,35.18911655825556,23.52628464217365,24.075315441161493,30.11598626753275,34.89822439866177,9.283121287235707,-17.543814437840354,-0.04340556969556815,5.792356653290687,-5.8053066442961265,15.917159783266506,8.504226232466877,-3.619667888798226,-0.9465493563669765,-16.178044511352095,-3.1814392362078787,-2.197317132524615,0.7589989142786228,1.7553787710893276,4.7625815098588795,3.5390919664239506,5.198926259093991,3.3590149882056153,5.371851510202225,-1.144155959556546,0.25793891216336207,-0.44740354326340326,5.214670244595878,0.1494147842746177,5.672979335535908,-0.5198391970244791,1.1709052834436915,-1.1265233992820152,0.5121465745443539,1.7145772268634216,4.878275543766125
5,31.90644662449325,10.630530314508121,13.115927203847065,14.178902861550505,5.853241840131359,25.50863654009816,35.350988756979376,23.49772239524007,24.07706533656869,30.088947201552934,34.84079611463251,9.728397626411585,-17.50387508405806,0.19419884262040085,6.05413331389943,-5.792443237967063,16.14934389126116,8.754136559359429,-3.3677262913605897,-0.6735967061596108,-16.122304071259283,-3.156143559593526,-2.2846098783139768,0.7953450374921442,1.5232392029806616,4.748367649236112,3.248791590681869,5.006336592835483,3.0247076812092084,5.238968116749131,-1.1842724769173274,0.25707934762357754,-0.5673293205483632,5.043102797491366,0.03954781411103168,5.468916924281638,-0.5410454315531966,1.116741137638765,-1.1482040462091851,0.5060102446056673,1.4310027135108578,4.654977035381102
6,31.439777225994348,10.511875189776733,13.18030388167016,14.313094969974843,5.7920291763893665,25.565645882739133,35.49862962732119,23.463261749895302,24.07343563111688,30.06084122104771,34.78229283911622,10.164098130336342,-17.462204475068916,0.4309995469781566,6.309351677449865,-5.779627529338921,16.370645445723785,8.994620654313653,-3.12425629505973,-0.41060057851160164,-16.069223530062157,-3.131152281668126,-2.370702753579137,0.8299701416286962,1.2946657132827812,4.732293490071777,2.9641650230426206,4.817811954069242,2.6969585799382605,5.107802175583113,-1.2245247137168338,0.25612539360493153,-0.6852972887716239,4.87367077475631,-0.06804420306890184,5.26978647309452,-0.5623837220599524,1.063543159725171,-1.1697038759483291,0.4999222708262073,1.154669547498587,4.437325964739998
7,30.98336429779212,10.388975414808328,13.233430188928885,14.431227533621938,5.728797114835473,25.609200634446427,35.63232285968622,23.4230005965925,24.064540072455294,30.031661723218303,34.72272361297239,10.590222799010029,-17.41888866182683,0.6669035284506092,6.558097616556362,-5.766864237885681,16.581346818541522,9.225881768704202,-2.8891511286771614,-0.15731437541957405,-16.018754579366135,-3.1064629846237626,-2.4555957583198915,0.8628742266883905,1.069658301995382,4.71435903236592,2.68521226350649,4.633352342795268,2.3757676843930597,4.978353686704223,-1.2649126699549336,0.25507705010738846,-0.8013074479332362,4.706374176390647,-0.17336126726518283,5.075587981974435,-0.5838540685445436,1.0113113497027726,-1.1910228884992031,0.4938826532061251,0.8855777288264275,4.225322331842771
8,30.537207839886605,10.261890983129087,13.27548442954373,14.533628462778053,5.663538869497776,25.6396628625871,35.75235214447959,23.377036825784664,24.050492408233033,30.001402105265726,34.662097477060506,11.006771632432626,-17.37401369528558,0.9018177721106782,6.800457003833282,-5.754158083081237,16.78173038160161,9.448123153905643,-2.6623040209943687,0.08650850111977462,-15.970848910776677,-3.0820732506524258,-2.5392888925363972,0.8940572926711556,0.848216969118682,4.694564276118456,2.4119333120731308,4.452957759013611,2.0611349945733437,4.850622650112448,-1.305436345631681,0.25393431713102943,-0.9153597980332707,4.541213002394564,-0.2764033784778316,4.886321450921298,-0.6054564710074166,0.96004570757192,-1.2121610838618475,0.48789139174529234,0.6237272574938808,4.018966136689375
9,30.101307852277735,10.130681888265222,13.306644907435306,14.620625667729472,5.596247654404303,25.65739463452821,35.85900117210642,23.325468327924945,24.031406386099306,29.970055764391123,34.60042347223989,11.413744630604114,-17.327665626399043,1.1356492630313024,7.036515711894959,-5.741513784399564,16.972078506791213,9.661548061292617,-2.443608200792919,0.3211146491098484,-15.925458215899202,-3.05798066194618,-2.621782156228604,0.9235193395770426,0.6303417146524889,4.672909221329494,2.144328168742727,4.276628202724172,1.7530605104791466,4.724609065807792,-1.3460957407469105,0.2526971946758114,-1.0274543390716162,4.378187252767869,-0.3771705367069902,4.70198687993537,-0.6271909294484599,0.9097462333322475,-1.2331184620361815,0.4819484864438511,0.3691181335018305,3.818257379279949
