Team,Start Frame,End Frame,Start X,Start Y,End X,End Y,From,To
attack,0,42,34.393640671437836,7.406257578021305,21.470488097622475,19.471809994399706,0.0,66
attack,62,106,17.878733099031336,20.107844009736766,-13.25421627122903,-19.292657906469273,66.0,10
attack,214,244,-35.54257781659789,-12.077201441781476,-45.78092400020917,-7.490804766624482,10.0,23
