frame,ball_x,13_x,747_x,21030_x,21031_x,21032_x,21033_x,21034_x,24770_x,24771_x,ball_y,13_y,747_y,21030_y,21031_y,21032_y,21033_y,21034_y,24770_y,24771_y,stretch_index,Time [s],13_vx,13_vy,13_speed,21030_vx,21030_vy,21030_speed,21031_vx,21031_vy,21031_speed,21032_vx,21032_vy,21032_speed,21033_vx,21033_vy,21033_speed,21034_vx,21034_vy,21034_speed,24770_vx,24770_vy,24770_speed,24771_vx,24771_vy,24771_speed,747_vx,747_vy,747_speed
30,52.02814734016421,45.521866606387775,52.43765789222347,28.63060960458838,25.366853601397054,42.1266394797539,39.11886866672113,42.73891227619157,18.414856060711983,18.877929106827022,-33.70494119519269,-12.148643097365772,-33.74060677453777,-6.024410835053654,-20.326735645570324,-24.465717301212905,0.5549438001946557,1.7869271650368017,-3.3073958090638214,4.875062082418179,33.36756952593152,1.5,-0.38814496575968493,1.539105345465127,1.5872938539803885,0.6007385362757538,0.10413745852895923,0.6096977933661937,-0.29013539761349083,0.9044554254253558,0.9498516544859518,0.9200352421203001,-1.2677386505817922,1.5664054816433397,-1.2818854459298323,0.05832225535588675,1.2832115109975137,-0.6705160350048596,-0.40321579838457666,0.7824159592349517,1.9806468887767579,0.10492384060333414,1.9834240873670979,2.541483500157569,-0.10044130785545538,2.543467483160908,-1.601410963420042,0.2712529430223347,1.6242214235935275
31,52.02309142340414,45.50279393881723,52.35390872404709,28.662783095519522,25.35249679612152,42.17450051357976,39.05523814816196,42.70658747629445,18.514870707786336,19.006157781005147,-33.7083827487392,-12.071139986358089,-33.72623006577058,-6.018833590753086,-20.281222871457103,-24.52859107945355,0.5583600146412812,1.767623622269285,-3.3020770704723534,4.8702680033713825,33.35378334721228,1.55,-0.38114077963367,1.5492080047457382,1.5954039412851007,0.6422073066437708,0.11132603075075762,0.6517850181074776,-0.28735808058910495,0.9104143717345788,0.9546879043649409,0.9547696057648275,-1.257752339069081,1.5790902274810228,-1.2734511861682405,0.06799574961328957,1.2752652059547347,-0.6473915563233233,-0.38710860551631676,0.754300271552067,1.9995651204739309,0.10632257113084413,2.002389862176644,2.563679143569125,-0.09608308487050057,2.565479041109,-1.6636085374972247,0.28503245954526935,1.6878497767953402
32,52.018117886061376,45.48407929484739,52.26733404781759,28.696998462169628,25.338273307320243,42.22403698881906,38.99200832221628,42.67539651137186,18.61581307092021,19.13547387885405,-33.71176822676286,-11.99315309777158,-33.71122692407225,-6.012902389222957,-20.235408177791633,-24.59097246147497,0.5622516903178103,1.7490994953910073,-3.296689700371988,4.865686797875469,33.340140869153124,1.6,-0.37398030761908435,1.5588835563222965,1.6031154707814768,0.6830448210220958,0.11840517534226187,0.6932315724726757,-0.2846917511037768,0.9164527627787428,0.9596536143584962,0.9882784340330126,-1.2479044146844236,1.5918416037293464,-1.2654373338994522,0.07750497421106231,1.267808608211039,-0.6247148568324284,-0.37152028773100076,0.7268397186057509,2.018119441664774,0.10769520130931913,2.0209909295220485,2.585427616983743,-0.09182561385274166,2.587057770136119,-1.7201186985593209,0.29756111816949127,1.7456663358671065
33,52.01322538587322,45.465730488772756,52.17821823418576,28.733224141739157,25.324177585616297,42.27518762870294,38.929158168509375,42.6453169924643,18.717664954588315,19.265855041873834,-33.7150985429395,-11.91470378699143,-33.695659892337616,-6.0066227018447345,-20.18928759233723,-24.652868366633545,0.5666106137412128,1.7313288406478846,-3.291235003780127,4.861313428332081,33.32666997772599,1.6500000000000001,-0.3666635497159276,1.568132000194978,1.6104285543686148,0.7232510794104133,0.12537489230346924,0.7340374564614769,-0.28213640915790206,0.9225705985576231,0.9647473569258878,1.0205617269248335,-1.2381948774280416,1.604578696403776,-1.2578438891232635,0.08684992914913665,1.2608386731053054,-0.6024859365320929,-0.3564508450286956,0.7000332196693413,2.0363098523490417,0.1090417311385547,2.039227283532532,2.60672892040144,-0.08766889480226733,2.608202733602798,-1.770941446606145,0.30883891889508125,1.7976693481093091
34,52.008412602447386,45.447755334887674,52.08684565380235,28.77142857142857,25.310204081632637,42.3278911564626,38.86666666666669,42.61632653061228,18.820408163265306,19.397278911564626,-33.71837459605783,-11.835813409402855,-33.67959151346165,-6.0000000000000036,-20.142857142857146,-24.714285714285722,0.5714285714285743,1.714285714285718,-3.2857142857142865,4.857142857142854,33.3133985135517,1.7000000000000002,-0.35919050592430113,1.5769533363636457,1.617343391062822,0.7628260818089772,0.13223518163429604,0.7742026700741167,-0.2796920547512675,0.9287678790713725,0.9699677410541659,1.0516194844402293,-1.2286237272996605,1.6172259592703935,-1.2506708518398972,0.09603061442763665,1.2543522067383162,-0.5807047954220729,-0.3419002774092362,0.6738797067123361,2.0541363525269465,0.1103621606187285,2.057098918688438,2.627583053822155,-0.08361292771890505,2.628913050371786,-1.8160767816376575,0.31886586172185655,1.8438574550585558
35,52.0036782369056,45.43016164748664,51.993500677318124,28.811580188438462,25.2963472459924,42.38208629532918,38.80451279631347,42.58840273685617,18.924024501425855,19.52972312942661,-33.72159727026191,-11.756503320391024,-33.6630843303393,-5.9930397550702255,-20.09611285711463,-24.775231423787886,0.5766973498968543,1.6979441725503746,-3.2801288511918876,4.85317004670944,33.30035426248318,1.75,-0.3515611762439618,1.585347564828352,1.6238602655244765,0.8017698282178589,0.13898604333488707,0.8137272133106905,-0.2773586878838532,0.9350446043199714,0.97531341312039,1.081451706579303,-1.219190964299536,1.629712981200346,-1.243918222049091,0.10504703004647895,1.2483458742140967,-0.559371433502613,-0.32786858487284437,0.6483781377909729,2.071598942198237,0.11165648974968836,2.0746058297951633,2.6479900172459625,-0.0796577126028833,2.6491878911491717,-1.8555247036540217,0.32764194664967544,1.8842295961678168
36,51.999021011533046,45.412957240864024,51.89846767538385,28.853647429969243,25.282601529318526,42.43771176853393,38.74267553707521,42.561523222236524,19.028495773544662,19.66316533695995,-33.724767435290005,-11.676794875341157,-33.646200885865454,-5.985747438436931,-20.04905076287295,-24.835712414496424,0.5824087356630998,1.6822782716876992,-3.2744800052304037,4.849389959433448,33.28756494683449,1.8,-0.34377556067515297,1.5933146855891316,1.6299795469365586,0.8400823186365814,0.14562747740517876,0.8526110861707175,-0.27513630855570975,0.9414007743032772,0.9807830576353124,1.110058393342013,-1.2098965884274444,1.64197423588722,-1.2375859997511485,0.11389917600558165,1.242816208888024,-0.5384858507734284,-0.3143557674192307,0.6235275134209527,2.088697621363146,0.11292471853154594,2.0917480119611667,2.66794981067277,-0.07580324945407516,2.6690264751209694,-1.889285212655055,0.3351671736789844,1.9187849408073367
37,51.99443966943362,45.39614992931427,51.80203101865029,28.89759873322152,25.26896138223411,42.49470629930798,38.68113386857716,42.535665597793844,19.133803784096415,19.797583175664776,-33.72788594670905,-11.596709429638496,-33.62900372293512,-5.978128521481651,-20.001666887895343,-24.895735605767786,0.5885545152443286,1.667262067943569,-3.2687690528472664,4.845797557716562,33.275058217258945,1.85,-0.33583365921787495,1.6008546986459147,1.6357016882183528,0.8777635530655308,0.15215948384501646,0.8908542886545514,-0.2730249167669692,0.9478363890214329,0.986375397872838,1.1374395447281778,-1.2007405996836393,1.6539488219531069,-1.2316741849459087,0.122587052305179,1.2377596225661271,-0.5180480472349863,-0.30136182504875253,0.599326896476954,2.105432390021614,0.11416684696419087,2.108525460576151,2.687462434102588,-0.07204953827246541,2.6884280668594953,-1.9173583086408188,0.34144154280947914,1.94752283962733
38,51.98993297419069,45.37974752713184,51.70447507776818,28.943402535395773,25.255421255362172,42.553008610882515,38.61986677044478,42.51080747456854,19.23993033755572,19.932954287041234,-33.73095364614567,-11.516268338668166,-33.61155538444319,-5.970188475585876,-19.953957259945113,-24.95530791695839,0.5951264751575488,1.6528696175637894,-3.2629972990599625,4.842387803960373,33.26286164528152,1.9000000000000001,-0.32773547187190377,1.6079676039986923,1.6410272255609883,0.9148135315048475,0.15858206265473226,0.9284568207623874,-0.27102451251722515,0.9543514484744058,0.9920891963883066,1.16359516073816,-1.191722998067886,1.6655801998754594,-1.2261827776333076,0.13111065894498042,1.2331724165961224,-0.49805802288696144,-0.2888867577611487,0.575775436235185,2.121803248173575,0.11538287504780188,2.124938171292104,2.706527887535473,-0.06839657905809457,2.7073919734744876,-1.9397439916112287,0.3464650540411589,1.9704427894926577
39,51.98549970953325,45.36375784861109,51.60608422338832,28.99102727369243,25.241975599325745,42.61255742648876,38.55885322230338,42.48692646360116,19.346857238397313,20.06925631258952,-33.73397136151327,-11.435492957815384,-33.593918413284605,-5.961932772131145,-19.905917906785486,-25.014436267424575,0.6021164019197639,1.6390749767942765,-3.257166048885947,4.839155660566543,33.251002716491804,1.9500000000000002,-0.3194809986376257,1.6146534016475345,1.645956778272883,0.9512322539540562,0.1648952138340322,0.9654186824937071,-0.26913509580696515,0.9609459526623199,0.9979232554325598,1.1885252413716985,-1.1828437835802874,1.6768159307843493,-1.2211117778133886,0.13946999592526285,1.2290507937745974,-0.47851577772937437,-0.2769305655565139,0.5528723972811436,2.137810195819176,0.11657280278219771,2.1409861400057966,2.7251461709714313,-0.06484437181095004,2.725917541987617,-1.9564422615664914,0.35023770737424786,1.987544408185683
40,51.981138679007934,45.3481887080465,51.50714282616148,29.040441385312093,25.228618864747858,42.6732914693578,38.49807220377831,42.46400017593206,19.45456629109588,20.20646689380974,-33.73693990723569,-11.35440464246536,-33.5761553523543,-5.953366882498979,-19.85754485617973,-25.07312757652282,0.6095160820480254,1.6258522018808212,-3.25127660734266,4.836096089936718,33.239508824404915,2.0,-0.3110702395147161,1.620912091592385,1.6504910489251807,0.9870197204136747,0.17109893738300747,1.0017398738490362,-0.2673566666359559,0.9676199015848908,1.0038764172635213,1.2122297866288538,-1.1741029562208642,1.6876074209948264,-1.216461185486375,0.1476650632458334,1.225390870987014,-0.4594213117622864,-0.26549324843478184,0.5306171940917791,2.1534532329582143,0.11773663016749002,2.1566693628420146,2.74331728441039,-0.06139291653100391,2.744004156911024,-1.9674531185064439,0.3527595028084616,1.9988274163474955
41,51.97684870565593,45.33304791973251,51.40793525673842,29.091613307455265,25.21534550225161,42.735149462720955,38.43750269449503,42.44200622260184,19.563039300126057,20.344563672202042,-33.73986008446656,-11.273024748003312,-33.55832874454725,-5.944496278070847,-19.808834135891104,-25.131388763609483,0.6173173020593175,1.613175349069316,-3.245330279447556,4.833204054472521,33.22840726499877,2.0500000000000003,-0.30250319450309293,1.6267436738334182,1.654630823791707,1.0221759308832947,0.177193233301734,1.0374203948279852,-0.2656892250042273,0.9743732952423805,1.0099475643640328,1.2347087965096035,-1.1655005159895329,1.6979096751447236,-1.212231000651838,0.1556958609067463,1.2221886924877228,-0.4407746249856967,-0.2545748063960478,0.5090094322140473,2.1687323595907255,0.11887435720357074,2.171987836139171,2.761041227852406,-0.0580422132182967,2.7616512380125045,-1.9727765624311433,0.3540304403439213,2.0042916249806937
42,51.972628631695436,45.31834329796347,51.30874588576985,29.144511477322382,25.202149962459963,42.798070129809275,38.37712367407878,42.420922214650886,19.672258069962567,20.48352428926661,-33.74273268130597,-11.191374629814387,-33.540501132758315,-5.935326430228314,-19.759781773682818,-25.189226748040987,0.6255118484706963,1.6010184746055947,-3.2393283702181184,4.830474516575608,33.21772523193709,2.1,-0.2937798636030819,1.6321481483703697,1.658376973576114,1.0567008853629496,0.18317810159004727,1.0724602454305592,-0.2641327709116379,0.9812061336347307,1.0161356195665403,1.2559622710139304,-1.1570364628863776,1.70768105999308,-1.2084212233102072,0.16356238890801597,1.2194402437232563,-0.42257571739962646,-0.24417523944017394,0.4880489570642224,2.1836475757169795,0.11998598389058865,2.18694155643557,2.778318001297546,-0.05479226187284375,2.778858238250943,-1.9724125933405345,0.35405051998081066,2.0039369274173815
43,51.96847731820908,45.304082657033874,51.20985908390659,29.19910433211403,25.189026695995942,42.86199219385403,38.31691412215498,42.40072576311972,19.782204405080037,20.623326386503585,-33.74555847301288,-11.109475643283822,-33.52273505988249,-5.9258628103528785,-19.71038379731824,-25.246648449173726,0.6340915077991415,1.5893556347355255,-3.2332721846717822,4.827902438647596,33.20748981248874,2.15,-0.28490024681445897,1.637125515203377,1.6617304544254048,1.090594583853124,0.1890535422481574,1.1068594256572712,-0.2626873043583494,0.9881184167617967,1.0224395460930176,1.2759902101418312,-1.1487107969113957,1.716883080270351,-1.2050318534611748,0.1712646472497111,1.2171414655879744,-0.4048245890040951,-0.23429454756738055,0.4677359114737055,2.1981988813366975,0.12107151022843556,2.2015305204559175,2.7951476047455,-0.05164306249453583,2.795624641867774,-1.966361211234795,0.35281974171874286,1.9977632950865951
44,51.96439364483677,45.29027381123819,51.11155922179939,29.255360309030674,25.17597015348263,42.92685437808634,38.25685301834902,42.38139447904885,19.89286010995317,20.76394760541312,-33.74833822221452,-11.0273491437968,-33.505093068814745,-5.916110889826044,-19.66063623456051,-25.303660786364123,0.6430480665616898,1.5781608857049523,-3.2271630278260166,4.825482783090158,33.197727984153516,2.2,-0.2758643441372043,1.6416757743323878,1.6646923092259707,1.123857026353231,0.1948195552759227,1.1406179355075192,-0.2613528253443624,0.995110144623804,1.0288583475137327,1.2947926138935522,-1.1405235180644975,1.7254801674465907,-1.2020628911048241,0.17880263593168008,1.2152882690075655,-0.387521239798819,-0.22493273077744724,0.448070803188752,2.2123862764498923,0.122130936217165,2.215754725100479,2.8115300381966577,-0.04859461508356079,2.811949962623307,-1.9546224161136845,0.35033810555802336,1.9857707767464206
45,51.96037650947305,45.27692457487076,51.01413067009899,29.313247845272805,25.1629747855431,42.99259540573739,38.19691934228621,42.36290597347867,20.004206989056662,20.905365587495375,-33.75107267911203,-10.945016486738536,-33.48763770244991,-5.906076140029359,-19.610535113172958,-25.36027067896862,0.6523733112753544,1.5674082837597285,-3.2210022046982565,4.823210512304878,33.1884666120062,2.25,-0.2666721555715209,1.6457989257575425,1.6672636691842844,1.1564882128634524,0.20047614067327443,1.17373577498147,-0.26012933386969694,1.002181317220569,1.0353910676287714,1.3123694822685645,-1.1324746263458147,1.7334394818703516,-1.1995143362414187,0.18617635495407442,1.2138765497334054,-0.3706656697842244,-0.216089789070525,0.42905458358713716,2.2262097610566345,0.12316426185668046,2.229614167434029,2.8274653016508253,-0.04564691963974354,2.8278337421623623,-1.937196207977385,0.34660561149853,1.9679595011392461
46,51.95642482796986,45.264042762226026,50.917857799456144,29.372735378041025,25.150035042800322,43.059154000038404,38.137092073591965,42.345237857449725,20.116226846865157,21.047557974250445,-33.753762581683105,-10.862499027494202,-33.470431503683045,-5.89576403234429,-19.560076460918857,-25.416485046343563,0.6620590284571628,1.5570718851456933,-3.2147910203059946,4.821080588693455,33.1797324467706,2.3000000000000003,-0.2573236811172664,1.6494949694786238,1.6694457556922977,1.1884881433839616,0.2060232984403396,1.206212944079317,-0.2590168299343328,1.009331934552071,1.0420367902794303,1.328720815267457,-1.1245641217551947,1.7407307284195472,-1.1973861888704915,0.19338580431671562,1.2129022032336423,-0.35425787896010813,-0.20776572244651978,0.41068873886319174,2.2396693351569947,0.1241714871470949,2.2431088446758207,2.8429533951080534,-0.04279997616321345,2.8432755485031658,-1.9140825868257942,0.34162225954026265,1.9443296833107082
47,51.95253753384386,45.25163618759848,50.82302498052169,29.433791344535724,25.13714537587733,43.12646888422054,38.07735019189162,42.32836774200247,20.228901487853342,21.19050240717857,-33.756408655881,-10.779818121449024,-33.45353701540899,-5.885180038152406,-19.509256305561397,-25.472310807845393,0.6720970046241135,1.5471257461087147,-3.2085307796666522,4.819087974657472,33.171552123635,2.35,-0.24781892077433948,1.652763905495773,1.6712398824834809,1.2198568179145446,0.21146102857721205,1.2380494428008644,-0.2580153135380161,1.0165619966186155,1.0487946390925855,1.3438466128898845,-1.1167920042928914,1.7473259855642702,-1.1956784489923065,0.20043098401979548,1.2123611395701328,-0.3382978673263281,-0.19996053090545635,0.392975394850026,2.2527649987508416,0.12515261208838038,2.2562387541901288,2.857994318568301,-0.0400537846538792,2.8582749746365876,-1.8852815526590756,0.33538804968324176,1.9148816351584093
48,51.94871357798872,45.239712665282475,50.729916583946334,29.496384181957474,25.124300235397214,43.19447878151495,38.017672676810534,42.31227323817736,20.34221271649588,21.33417652777983,-33.759011615830616,-10.696995123988172,-33.43701678052276,-5.874329628835201,-19.458070674863905,-25.527754882830518,0.6824790262932435,1.5375439228946322,-3.2022227877977176,4.817227632598611,33.16395216182132,2.4000000000000004,-0.2381578745430853,1.6556057338089143,1.6726474580818977,1.2505942364553841,0.21678933108360499,1.2692452711462439,-0.2571247846811022,1.0238715034197752,1.0556637771622053,1.3577468751358466,-1.1091582739585903,1.7531995475792126,-1.1943911166069243,0.20731189406321848,1.212249298143585,-0.32278563488308765,-0.1926742144473779,0.37591743641362546,2.265496751838225,0.1261076366804633,2.2690038934780787,2.8725880720315384,-0.03740834511179918,2.872831637228655,-1.850793105476863,0.327902981927508,1.8796157811738126
49,51.944951928391745,45.22828000957243,50.638816980380824,29.56048232750677,25.111494071982946,43.263122415152885,37.95803850797411,42.29693195701485,20.456142337267515,21.47855797755443,-33.761572164021075,-10.614051390496869,-33.42093334191922,-5.863218275774195,-19.406515596589593,-25.582824190655305,0.6931968799815468,1.5283004717493127,-3.195868349716635,4.815494524918483,33.156958964919426,2.45,-0.22834054242313825,1.6580204544181798,1.6736699885530482,1.2807003990063082,0.22200820595978998,1.2998004291153322,-0.2563452433635201,1.0312604549557234,1.0626434066753476,1.3704216020056894,-1.1016629307524333,1.758327779521748,-1.193524191714183,0.21402853444698416,1.2125626622012233,-0.3077211816304067,-0.18590677307222786,0.3595186419341041,2.2778645944191154,0.1270365609234312,2.2814042601694715,2.886734655497856,-0.03486365753687182,2.886945175417984,-1.810617245279603,0.3191670562730003,1.838532680893617
50,51.94125156985565,45.217346034762855,50.55001054047592,29.62605421838412,25.098721336257636,43.33233850836549,37.89842666500767,42.28232150955551,20.570672154642832,21.62362439800249,-33.764090991495415,-10.531008276360302,-33.40534924249336,-5.851851450350854,-19.354587098501725,-25.63752565067624,0.7042423522060699,1.5193694489186158,-3.189468770440849,4.813883614018739,33.15059882199812,2.5,-0.21836692441468128,1.6600080673233968,1.6743090805634084,1.3101753055672556,0.22711765320556399,1.3297149167080342,-0.2556766895852088,1.038728851226683,1.0697327684837723,1.3818707934989451,-1.094305974674461,1.7626889845158806,-1.1930776743141835,0.22058090517109233,1.2132972730015672,-0.29310450756816353,-0.17965820678006159,0.343783832691712,2.2898685264936134,0.12793938481730824,2.2934398520156276,2.900434068967315,-0.03241972192923167,2.900615249700702,-1.764753972066829,0.3091802727198406,1.7916330603571606
51,51.93761150372436,45.20691855514811,50.46378163488249,29.69306829179006,25.085976478844245,43.402065784383886,37.838816127536596,42.26841950683977,20.685783973096548,21.769353430624157,-33.76656877803701,-10.44788713696368,-33.39032702514012,-5.840234623946782,-19.30228120836359,-25.69186618224963,0.7156072294838163,1.51072491064837,-3.1830253549878544,4.812389862301028,33.14489790950342,2.5500000000000003,-0.20823702051775472,1.6615685725247173,1.674566444759938,1.3390189561384904,0.23211767282114532,1.3589887339246476,-0.2551191233460972,1.0462766922323699,1.0769311416267944,1.3920944496158985,-1.087087405724633,1.7662632828478613,-1.1930515644069062,0.22696900623558505,1.2144492435360712,-0.2789356126964394,-0.173928515570839,0.3287190358938977,2.301508548061629,0.12881610836190274,2.305110666882233,2.9136863124397334,-0.03007653828883047,2.9138415408965,-1.7132032858390283,0.2979426312678258,1.7389178560634884
52,51.93403074761361,45.19700538502266,50.38041463425113,29.761492984925013,25.073253950365867,43.47224296643938,37.77918587518624,42.255203559908026,20.801459597103353,21.915722716919625,-33.769006192353146,-10.364709327692173,-33.37592923275436,-5.828373267943433,-19.249593953938454,-25.745852704731973,0.7272832983317988,1.5023409131844487,-3.1765394083750556,4.811008232166973,33.13988229395417,2.6,-0.19795083073223724,1.6627019700220471,1.6744438994791015,1.3672313507198717,0.2370082648063464,1.3876218807650016,-0.2546725446462162,1.0539039779728563,1.0842378428110642,1.4010925703563881,-1.0800072239028995,1.769032502355544,-1.1934458619923112,0.23319283764042092,1.2160147717167593,-0.265214497015194,-0.16871769944453305,0.31433165849605116,2.312784659123255,0.12966673155750805,2.3164167027434153,2.9264913859151855,-0.027834106615627692,2.9266237491906733,-1.6559651865959184,0.2854541319171593,1.6803882767522016
53,51.93050833514577,45.18761433868089,50.30019390923275,29.831296734989564,25.0605482014455,43.542808777763035,37.719514887582,42.24265127980087,20.917680831137922,22.062709898389006,-33.77140389225532,-10.281496203931013,-33.3622184082311,-5.816272853722342,-19.196521362989518,-25.799492137479625,0.7392623452670452,1.4941915127726717,-3.1700122356199367,4.809733686018224,33.135577935444424,2.6500000000000004,-0.18750835505804678,1.6634082598153903,1.6739433748005454,1.3948124893114051,0.24178942916135163,1.4156143572291329,-0.2543369534855851,1.0616107084482196,1.0916522258486259,1.4088651557204703,-1.0730654292093886,1.7709800796077844,-1.1942605670704962,0.2392523993855984,1.2179901529451334,-0.25194116052424365,-0.1640257584011812,0.3006306667414111,2.3236968596781886,0.13049125440388254,2.3273579576752206,2.9388492893936498,-0.02569242690960799,2.938961593245149,-1.5930396743376154,0.2717147746676573,1.6160458912996225
54,51.92704331568898,45.178753230417264,50.22340383047803,29.902447979184196,25.047853682706197,43.61370194158611,37.6597821443492,42.230740277558716,21.034429479674912,22.210292616532477,-33.77376252483694,-10.198269121065373,-33.34925709446525,-5.803938852665005,-19.143059463280068,-25.852791399849014,0.7515361568065683,1.486250765658921,-3.1634451417399863,4.808561186256381,33.13201069195975,2.7,-0.17690959349540736,1.663687441904804,1.6730669169589305,1.4217623719130954,0.24646116588584982,1.4429661633169932,-0.2541123498643469,1.0693968836583216,1.0991736810585078,1.4154122057081708,-1.0662620216438914,1.772090971386003,-1.195495679641323,0.2451476914711331,1.2203717919858252,-0.23911560322401562,-0.1598526924407878,0.2876267633335848,2.3342451497269368,0.13128967690113968,2.337934429851388,2.9507600228751882,-0.023651499170842513,2.9508548093749734,-1.5244267490636985,0.256724559519463,1.545892755892652
55,51.923634754100696,45.17042987452619,50.15032876863776,29.97491515470943,25.03516484477104,43.68486118113969,37.599966625113225,42.219448164222044,21.151687347189018,22.358448512850146,-33.77608272664784,-10.115049434480456,-33.337107834351755,-5.79137673615298,-19.089204282573405,-25.905757411196532,0.7640965194673908,1.4784927280890456,-3.15683943175259,4.807485695283141,33.12920632451461,2.75,-0.1661545460442783,1.6635395162903008,1.6718166931307237,1.4480809985249004,0.25102347498018307,1.4696772990285993,-0.25399873378225774,1.0772625036032932,1.1068016346358662,1.4207337203197308,-1.059597001206721,1.7723515760197859,-1.1971511997048923,0.2508787138970243,1.2231562140795784,-0.2267378251143067,-0.15619850156339085,0.27533255025189907,2.3444295292691204,0.1320619990492983,2.34814611753654,2.9622235863598068,-0.02171132339935917,2.9623031507848934,-1.4501264107749174,0.24048348647265727,1.469931601977789
56,51.920281730475345,45.16265208530211,50.08125309436266,30.04866669876576,25.02247613826299,43.75622521965505,37.540047309499435,42.20875255083136,21.26943623815488,22.50715522884221,-33.77836512386618,-10.031858499561482,-33.32583317078554,-5.778591975567722,-19.034951848632716,-25.95839709087859,0.7769352197665063,1.4708914563088993,-3.1501964106752762,4.80650217550012,33.12719050311514,2.8000000000000003,-0.15524321270451727,1.662964482971724,1.670194996614537,1.4737683691469927,0.25547635644411565,1.4957477643640813,-0.25399610523952065,1.0852075682832254,1.1145355479911967,1.4248296995545822,-1.053070367897492,1.7717496641671926,-1.1992271272611223,0.25644546666327245,1.2263400752365177,-0.2148078261948325,-0.15306318576888303,0.2637626604208203,2.354249998304749,0.13280822084819854,2.357993019082706,2.973239979847415,-0.019871899595076712,2.9733063868623724,-1.3701386594706217,0.22299155552673247,1.3881661211872967
57,51.9169833398959,45.15542767703946,50.01646117830362,30.123671048553703,25.009782013805115,43.82773278036335,37.480003177133206,42.1986310484271,21.38765795704726,22.656390406008807,-33.78061033246733,-9.94871767169362,-33.315495646661546,-5.765590042290807,-18.980298189221312,-26.0107173582516,0.7900440442209665,1.46342100656434,-3.14351738352545,4.805605589308944,33.12598881355038,2.85,-0.144175593476084,1.6619623419492988,1.6682042524258769,1.4988244837791407,0.2598198102777745,1.5211775593232324,-0.25410446423594296,1.0932320776977238,1.122374917062885,1.4277001434131125,-1.0466821217165605,1.7702743186927,-1.201723462310157,0.26184794976989106,1.2299201716637573,-0.20332560646606032,-0.15044674505731787,0.2529338359000884,2.363706556834081,0.1335283422979979,2.3674751329247954,2.983809203338017,-0.01813322775804341,2.98386430252342,-1.2844634951513825,0.20424876668239958,1.3006014105281398
58,51.91373869218974,45.14876446403261,49.956237391111266,30.199896641273774,24.997076922020455,43.89932258649579,37.41981320763988,42.18906126804976,21.50633430834074,22.80613168585009,-33.78281895839023,-9.865648306262074,-33.30615780487469,-5.752376407703718,-18.925239332102436,-26.062725132671982,0.8034147793477748,1.4560554351011832,-3.1368036553206,4.804790899111253,33.125626765012626,2.9000000000000004,-0.13295168835918095,1.6605330932228257,1.6658470233264886,1.5232493424215419,0.2640538364810801,1.5459666839062336,-0.2543238107717878,1.1013360318470888,1.130319271608768,1.4293450518953976,-1.0404322626637095,1.7679158833409985,-1.204640204851829,0.2670861632167964,1.233893448287706,-0.19229116592770518,-0.14834917942876388,0.2428649244560108,2.3727992048569337,0.1342223633987479,2.3765924575757706,2.993931256831661,-0.01649530788817037,2.9939766976073705,-1.1931009178166057,0.18425511993917043,1.2072446932244618
59,51.910546911688556,45.14267026057608,49.900866103436414,30.27731191412646,24.984355313532035,43.970933361283485,37.35945638064485,42.180020820739834,21.625447096510015,22.95635670986622,-33.784991597700724,-9.78267175865207,-33.29788218832,-5.738956543187992,-18.869771305039325,-26.114427333496096,0.8170392116639442,1.4487687981653397,-3.130056531078186,4.804053067308696,33.126129798545364,2.95,-0.12157149735388975,1.6586767367923925,1.6631260163153982,1.5470429450739585,0.2681784350541655,1.5701151381128735,-0.25465414484683274,1.1095194307314666,1.1383681744753538,1.4297644250013009,-1.0343207907390448,1.764665919984387,-1.2079773548862245,0.27216010700412774,1.2382570063449743,-0.18170450457984894,-0.14677048888309857,0.2335767612404798,2.3815279423731637,0.1348902841502156,2.385344991623283,3.0036061403284,-0.014958139985604841,3.0036433863177394,-1.0960509274666608,0.16301061529726918,1.1081065365298237
60,51.90740713699172,45.13715288096426,49.85063168592977,30.355885304312263,24.97161163896292,44.042503827957624,37.29891167577345,42.171487317537746,21.74497812602985,23.10704311955731,-33.7871288367527,-9.69980938424876,-33.29073133989226,-5.725335920125121,-18.813890135795315,-26.16583088008042,0.8309091276865069,1.4415351520026105,-3.1232773158156375,4.803387056302909,33.127523296314386,3.0,-0.1100350204599668,1.6563932726580175,1.660044089605563,1.5702052917365699,0.27219360599676623,1.5936229219432838,-0.25509546646110787,1.1177822743504806,1.1465212208507713,1.428958262730759,-1.0283477059425443,1.7605171742825467,-1.2117349124133217,0.27706978113181624,1.2430081100209092,-0.1715656224224915,-0.14571067342043034,0.22509189933414356,2.3898927693831435,0.1355321045526241,2.3937327337266154,3.012833853828209,-0.01352172405022754,3.0128641967062886,-0.993313524101345,0.14051525275655355,1.0032030170508217
